territorio,anno,genere,eta,stato_civile,cittadinanza,valore
ITG1,2018,M,Y20-24,ALL,TOTAL,142793
ITG1,2019,M,Y20-24,ALL,TOTAL,140635
ITG1,2020,M,Y20-24,ALL,TOTAL,136175
ITG1,2021,M,Y20-24,ALL,TOTAL,135701
ITG1,2022,M,Y20-24,ALL,TOTAL,134668
ITG1,2023,M,Y20-24,ALL,TOTAL,133726
ITG1,2024,M,Y20-24,ALL,TOTAL,134550
ITG1,2001,M,Y25-29,ALL,TOTAL,184791
ITG1,2011,M,Y25-29,ALL,TOTAL,156490
ITG1,2018,M,Y25-29,ALL,TOTAL,152301
ITG1,2019,M,Y25-29,ALL,TOTAL,147309
ITG1,2020,M,Y25-29,ALL,TOTAL,137572
ITG1,2021,M,Y25-29,ALL,TOTAL,136053
ITG1,2022,M,Y25-29,ALL,TOTAL,132999
ITG1,2023,M,Y25-29,ALL,TOTAL,131203
ITG1,2024,M,Y25-29,ALL,TOTAL,131265
ITG1,2001,M,Y30-34,ALL,TOTAL,184135
ITG1,2011,M,Y30-34,ALL,TOTAL,162037
ITG1,2018,M,Y30-34,ALL,TOTAL,148970
ITG1,2019,M,Y30-34,ALL,TOTAL,146430
ITG1,2020,M,Y30-34,ALL,TOTAL,140809
ITG1,2021,M,Y30-34,ALL,TOTAL,141851
ITG1,2022,M,Y30-34,ALL,TOTAL,141403
ITG1,2023,M,Y30-34,ALL,TOTAL,139031
ITG1,2024,M,Y30-34,ALL,TOTAL,137036
ITG1,2001,M,Y35-39,ALL,TOTAL,181346
ITG1,2011,M,Y35-39,ALL,TOTAL,178971
ITG1,2018,M,Y35-39,ALL,TOTAL,153011
ITG1,2019,M,Y35-39,ALL,TOTAL,150023
ITG1,2020,M,Y35-39,ALL,TOTAL,144462
ITG1,2021,M,Y35-39,ALL,TOTAL,144514
ITG1,2022,M,Y35-39,ALL,TOTAL,142764
ITG1,2023,M,Y35-39,ALL,TOTAL,142790
ITG1,2024,M,Y35-39,ALL,TOTAL,142110
ITG1,2001,M,Y40-44,ALL,TOTAL,164925
ITG1,2011,M,Y40-44,ALL,TOTAL,183228
ITG1,2018,M,Y40-44,ALL,TOTAL,171171
ITG1,2019,M,Y40-44,ALL,TOTAL,165289
ITG1,2020,M,Y40-44,ALL,TOTAL,159376
ITG1,2021,M,Y40-44,ALL,TOTAL,156752
ITG1,2022,M,Y40-44,ALL,TOTAL,154045
ITG1,2023,M,Y40-44,ALL,TOTAL,150840
ITG1,2024,M,Y40-44,ALL,TOTAL,148893
ITG1,2001,M,Y45-49,ALL,TOTAL,152702
ITG1,2011,M,Y45-49,ALL,TOTAL,180602
ITG1,2018,M,Y45-49,ALL,TOTAL,179464
ITG1,2019,M,Y45-49,ALL,TOTAL,178128
ITG1,2020,M,Y45-49,ALL,TOTAL,176392
ITG1,2021,M,Y45-49,ALL,TOTAL,176554
ITG1,2022,M,Y45-49,ALL,TOTAL,173129
ITG1,2023,M,Y45-49,ALL,TOTAL,169773
ITG1,2024,M,Y45-49,ALL,TOTAL,164815
ITG1,2001,M,Y50-54,ALL,TOTAL,153196
ITG1,2011,M,Y50-54,ALL,TOTAL,162994
ITG1,2018,M,Y50-54,ALL,TOTAL,182001
ITG1,2019,M,Y50-54,ALL,TOTAL,181321
ITG1,2020,M,Y50-54,ALL,TOTAL,179430
ITG1,2021,M,Y50-54,ALL,TOTAL,181119
ITG1,2022,M,Y50-54,ALL,TOTAL,179655
ITG1,2023,M,Y50-54,ALL,TOTAL,178545
ITG1,2024,M,Y50-54,ALL,TOTAL,177533
ITG1,2001,M,Y55-59,ALL,TOTAL,123039
ITG1,2011,M,Y55-59,ALL,TOTAL,148126
ITG1,2018,M,Y55-59,ALL,TOTAL,168026
ITG1,2019,M,Y55-59,ALL,TOTAL,172304
ITG1,2020,M,Y55-59,ALL,TOTAL,173289
ITG1,2021,M,Y55-59,ALL,TOTAL,177589
ITG1,2022,M,Y55-59,ALL,TOTAL,179343
ITG1,2023,M,Y55-59,ALL,TOTAL,180446
ITG1,2024,M,Y55-59,ALL,TOTAL,179911
ITG1,2001,M,Y5-9,ALL,TOTAL,146000
ITG1,2011,M,Y5-9,ALL,TOTAL,128936
ITG1,2018,M,Y5-9,ALL,TOTAL,115388
ITG1,2019,M,Y5-9,ALL,TOTAL,112894
ITG1,2020,M,Y5-9,ALL,TOTAL,112781
ITG1,2021,M,Y5-9,ALL,TOTAL,110943
ITG1,2022,M,Y5-9,ALL,TOTAL,109269
ITG1,2023,M,Y5-9,ALL,TOTAL,108203
ITG1,2024,M,Y5-9,ALL,TOTAL,106208
ITG1,2001,M,Y60-64,ALL,TOTAL,122774
ITG1,2011,M,Y60-64,ALL,TOTAL,146166
ITG1,2018,M,Y60-64,ALL,TOTAL,149731
ITG1,2019,M,Y60-64,ALL,TOTAL,151533
ITG1,2020,M,Y60-64,ALL,TOTAL,153520
ITG1,2021,M,Y60-64,ALL,TOTAL,158140
ITG1,2022,M,Y60-64,ALL,TOTAL,161306
ITG1,2023,M,Y60-64,ALL,TOTAL,164907
ITG1,2024,M,Y60-64,ALL,TOTAL,169466
ITG1,2001,M,Y65-69,ALL,TOTAL,113863
ITG1,2011,M,Y65-69,ALL,TOTAL,113279
ITG1,2018,M,Y65-69,ALL,TOTAL,133122
ITG1,2019,M,Y65-69,ALL,TOTAL,134005
ITG1,2020,M,Y65-69,ALL,TOTAL,136020
ITG1,2021,M,Y65-69,ALL,TOTAL,138818
ITG1,2022,M,Y65-69,ALL,TOTAL,141651
ITG1,2023,M,Y65-69,ALL,TOTAL,144516
ITG1,2024,M,Y65-69,ALL,TOTAL,146503
ITG1,2001,M,Y70-74,ALL,TOTAL,100618
ITG1,2011,M,Y70-74,ALL,TOTAL,106160
ITG1,2018,M,Y70-74,ALL,TOTAL,117538
ITG1,2019,M,Y70-74,ALL,TOTAL,122739
ITG1,2020,M,Y70-74,ALL,TOTAL,128054
ITG1,2021,M,Y70-74,ALL,TOTAL,127720
ITG1,2022,M,Y70-74,ALL,TOTAL,125445
ITG1,2023,M,Y70-74,ALL,TOTAL,123486
ITG1,2024,M,Y70-74,ALL,TOTAL,124714
ITG1,2001,M,Y75-79,ALL,TOTAL,77184
ITG1,2011,M,Y75-79,ALL,TOTAL,85280
ITG1,2018,M,Y75-79,ALL,TOTAL,87326
ITG1,2019,M,Y75-79,ALL,TOTAL,85792
ITG1,2020,M,Y75-79,ALL,TOTAL,85535
ITG1,2021,M,Y75-79,ALL,TOTAL,89392
ITG1,2022,M,Y75-79,ALL,TOTAL,95553
ITG1,2023,M,Y75-79,ALL,TOTAL,102008
ITG1,2024,M,Y75-79,ALL,TOTAL,106722
ITG1,2001,M,Y80-84,ALL,TOTAL,36813
ITG1,2011,M,Y80-84,ALL,TOTAL,60234
ITG1,2018,M,Y80-84,ALL,TOTAL,65235
ITG1,2019,M,Y80-84,ALL,TOTAL,66931
ITG1,2020,M,Y80-84,ALL,TOTAL,69379
ITG1,2021,M,Y80-84,ALL,TOTAL,68840
ITG1,2022,M,Y80-84,ALL,TOTAL,67899
ITG1,2023,M,Y80-84,ALL,TOTAL,66581
ITG1,2024,M,Y80-84,ALL,TOTAL,65701
ITG1,2001,M,Y85-89,ALL,TOTAL,23269
ITG1,2011,M,Y85-89,ALL,TOTAL,30944
ITG1,2018,M,Y85-89,ALL,TOTAL,37145
ITG1,2019,M,Y85-89,ALL,TOTAL,38285
ITG1,2020,M,Y85-89,ALL,TOTAL,38740
ITG1,2021,M,Y85-89,ALL,TOTAL,38814
ITG1,2022,M,Y85-89,ALL,TOTAL,38808
ITG1,2023,M,Y85-89,ALL,TOTAL,39685
ITG1,2024,M,Y85-89,ALL,TOTAL,41254
ITG1,2001,M,Y90-94,ALL,TOTAL,7159
ITG1,2011,M,Y90-94,ALL,TOTAL,8344
ITG1,2018,M,Y90-94,ALL,TOTAL,12700
ITG1,2019,M,Y90-94,ALL,TOTAL,13033
ITG1,2020,M,Y90-94,ALL,TOTAL,13929
ITG1,2021,M,Y90-94,ALL,TOTAL,14166
ITG1,2022,M,Y90-94,ALL,TOTAL,14038
ITG1,2023,M,Y90-94,ALL,TOTAL,14753
ITG1,2024,M,Y90-94,ALL,TOTAL,15518
ITG1,2001,M,Y95-99,ALL,TOTAL,1062
ITG1,2011,M,Y95-99,ALL,TOTAL,1959
ITG1,2018,M,Y95-99,ALL,TOTAL,2396
ITG1,2019,M,Y95-99,ALL,TOTAL,2569
ITG1,2020,M,Y95-99,ALL,TOTAL,2614
ITG1,2021,M,Y95-99,ALL,TOTAL,2594
ITG1,2022,M,Y95-99,ALL,TOTAL,2539
ITG1,2023,M,Y95-99,ALL,TOTAL,2593
ITG1,2024,M,Y95-99,ALL,TOTAL,2754
ITG1,2001,T,TOTAL,ALL,TOTAL,4968991
ITG1,2011,T,TOTAL,ALL,TOTAL,5002904
ITG1,2018,T,TOTAL,ALL,TOTAL,4908548
ITG1,2019,T,TOTAL,ALL,TOTAL,4875290
ITG1,2020,T,TOTAL,ALL,TOTAL,4833705
ITG1,2021,T,TOTAL,ALL,TOTAL,4833329
ITG1,2022,T,TOTAL,ALL,TOTAL,4814016
ITG1,2023,T,TOTAL,ALL,TOTAL,4797359
ITG1,2024,T,TOTAL,ALL,TOTAL,4787390
ITG1,2001,T,Y_GE100,ALL,TOTAL,412
ITG1,2011,T,Y_GE100,ALL,TOTAL,841
ITG1,2018,T,Y_GE100,ALL,TOTAL,977
ITG1,2019,T,Y_GE100,ALL,TOTAL,1032
ITG1,2020,T,Y_GE100,ALL,TOTAL,1171
ITG1,2021,T,Y_GE100,ALL,TOTAL,1293
ITG1,2022,T,Y_GE100,ALL,TOTAL,1347
ITG1,2023,T,Y_GE100,ALL,TOTAL,1355
ITG1,2024,T,Y_GE100,ALL,TOTAL,1522
ITG1,2001,T,Y_UN4,ALL,TOTAL,254702
ITG1,2011,T,Y_UN4,ALL,TOTAL,234942
ITG1,2018,T,Y_UN4,ALL,TOTAL,205545
ITG1,2019,T,Y_UN4,ALL,TOTAL,200136
ITG1,2020,T,Y_UN4,ALL,TOTAL,199334
ITG1,2021,T,Y_UN4,ALL,TOTAL,195396
ITG1,2022,T,Y_UN4,ALL,TOTAL,191418
ITG1,2023,T,Y_UN4,ALL,TOTAL,187136
ITG1,2024,T,Y_UN4,ALL,TOTAL,182486
ITG1,2001,T,Y10-14,ALL,TOTAL,311408
ITG1,2011,T,Y10-14,ALL,TOTAL,261970
ITG1,2018,T,Y10-14,ALL,TOTAL,245136
ITG1,2019,T,Y10-14,ALL,TOTAL,241480
ITG1,2020,T,Y10-14,ALL,TOTAL,241329
ITG1,2021,T,Y10-14,ALL,TOTAL,238494
ITG1,2022,T,Y10-14,ALL,TOTAL,235362
ITG1,2023,T,Y10-14,ALL,TOTAL,229997
ITG1,2024,T,Y10-14,ALL,TOTAL,226332
ITG1,2001,T,Y15-19,ALL,TOTAL,322908
ITG1,2011,T,Y15-19,ALL,TOTAL,291387
ITG1,2018,T,Y15-19,ALL,TOTAL,263149
ITG1,2019,T,Y15-19,ALL,TOTAL,258511
ITG1,2020,T,Y15-19,ALL,TOTAL,254606
ITG1,2021,T,Y15-19,ALL,TOTAL,253298
ITG1,2022,T,Y15-19,ALL,TOTAL,253126
ITG1,2023,T,Y15-19,ALL,TOTAL,253074
ITG1,2024,T,Y15-19,ALL,TOTAL,250917
ITG1,2001,T,Y20-24,ALL,TOTAL,344276
ITG1,2011,T,Y20-24,ALL,TOTAL,314501
ITG1,2018,T,Y20-24,ALL,TOTAL,275162
ITG1,2019,T,Y20-24,ALL,TOTAL,270648
ITG1,2020,T,Y20-24,ALL,TOTAL,261204
ITG1,2021,T,Y20-24,ALL,TOTAL,259484
ITG1,2022,T,Y20-24,ALL,TOTAL,258593
ITG1,2023,T,Y20-24,ALL,TOTAL,257212
ITG1,2024,T,Y20-24,ALL,TOTAL,258082
ITG1,2001,T,Y25-29,ALL,TOTAL,371772
ITG1,2011,T,Y25-29,ALL,TOTAL,311307
ITG1,2018,T,Y25-29,ALL,TOTAL,298810
ITG1,2019,T,Y25-29,ALL,TOTAL,288509
ITG1,2020,T,Y25-29,ALL,TOTAL,271322
ITG1,2021,T,Y25-29,ALL,TOTAL,266686
ITG1,2022,T,Y25-29,ALL,TOTAL,259510
ITG1,2023,T,Y25-29,ALL,TOTAL,254798
ITG1,2024,T,Y25-29,ALL,TOTAL,253937
ITG1,2001,T,Y30-34,ALL,TOTAL,375896
ITG1,2011,T,Y30-34,ALL,TOTAL,326624
ITG1,2018,T,Y30-34,ALL,TOTAL,294464
ITG1,2019,T,Y30-34,ALL,TOTAL,289758
ITG1,2020,T,Y30-34,ALL,TOTAL,280596
ITG1,2021,T,Y30-34,ALL,TOTAL,281047
ITG1,2022,T,Y30-34,ALL,TOTAL,279910
ITG1,2023,T,Y30-34,ALL,TOTAL,274993
ITG1,2024,T,Y30-34,ALL,TOTAL,270127
ITG1,2001,T,Y35-39,ALL,TOTAL,373370
ITG1,2011,T,Y35-39,ALL,TOTAL,363561
ITG1,2018,T,Y35-39,ALL,TOTAL,306294
ITG1,2019,T,Y35-39,ALL,TOTAL,299989
ITG1,2020,T,Y35-39,ALL,TOTAL,290610
ITG1,2021,T,Y35-39,ALL,TOTAL,288487
ITG1,2022,T,Y35-39,ALL,TOTAL,284709
ITG1,2023,T,Y35-39,ALL,TOTAL,283967
ITG1,2024,T,Y35-39,ALL,TOTAL,282107
ITG1,2001,T,Y40-44,ALL,TOTAL,341433
ITG1,2011,T,Y40-44,ALL,TOTAL,376732
ITG1,2018,T,Y40-44,ALL,TOTAL,345555
ITG1,2019,T,Y40-44,ALL,TOTAL,333685
ITG1,2020,T,Y40-44,ALL,TOTAL,322724
ITG1,2021,T,Y40-44,ALL,TOTAL,315759
ITG1,2022,T,Y40-44,ALL,TOTAL,309855
ITG1,2023,T,Y40-44,ALL,TOTAL,302816
ITG1,2024,T,Y40-44,ALL,TOTAL,298426
ITG1,2001,T,Y45-49,ALL,TOTAL,315247
ITG1,2011,T,Y45-49,ALL,TOTAL,373378
ITG1,2018,T,Y45-49,ALL,TOTAL,367779
ITG1,2019,T,Y45-49,ALL,TOTAL,364754
ITG1,2020,T,Y45-49,ALL,TOTAL,359978
ITG1,2021,T,Y45-49,ALL,TOTAL,357771
ITG1,2022,T,Y45-49,ALL,TOTAL,350987
ITG1,2023,T,Y45-49,ALL,TOTAL,343835
ITG1,2024,T,Y45-49,ALL,TOTAL,333657
ITG1,2001,T,Y50-54,ALL,TOTAL,315553
ITG1,2011,T,Y50-54,ALL,TOTAL,340340
ITG1,2018,T,Y50-54,ALL,TOTAL,375479
ITG1,2019,T,Y50-54,ALL,TOTAL,373974
ITG1,2020,T,Y50-54,ALL,TOTAL,369712
ITG1,2021,T,Y50-54,ALL,TOTAL,372040
ITG1,2022,T,Y50-54,ALL,TOTAL,369028
ITG1,2023,T,Y50-54,ALL,TOTAL,366439
ITG1,2024,T,Y50-54,ALL,TOTAL,364382
ITG1,2001,T,Y55-59,ALL,TOTAL,255973
ITG1,2011,T,Y55-59,ALL,TOTAL,308945
ITG1,2018,T,Y55-59,ALL,TOTAL,350454
ITG1,2019,T,Y55-59,ALL,TOTAL,358991
ITG1,2020,T,Y55-59,ALL,TOTAL,359752
ITG1,2021,T,Y55-59,ALL,TOTAL,367122
ITG1,2022,T,Y55-59,ALL,TOTAL,370438
ITG1,2023,T,Y55-59,ALL,TOTAL,372646
ITG1,2024,T,Y55-59,ALL,TOTAL,371988
ITG1,2001,T,Y5-9,ALL,TOTAL,285226
ITG1,2011,T,Y5-9,ALL,TOTAL,250472
ITG1,2018,T,Y5-9,ALL,TOTAL,225650
ITG1,2019,T,Y5-9,ALL,TOTAL,220774
ITG1,2020,T,Y5-9,ALL,TOTAL,220147
ITG1,2021,T,Y5-9,ALL,TOTAL,216634
ITG1,2022,T,Y5-9,ALL,TOTAL,212976
ITG1,2023,T,Y5-9,ALL,TOTAL,210820
ITG1,2024,T,Y5-9,ALL,TOTAL,206619
ITG1,2001,T,Y60-64,ALL,TOTAL,261233
ITG1,2011,T,Y60-64,ALL,TOTAL,305545
ITG1,2018,T,Y60-64,ALL,TOTAL,314523
ITG1,2019,T,Y60-64,ALL,TOTAL,317871
ITG1,2020,T,Y60-64,ALL,TOTAL,322944
ITG1,2021,T,Y60-64,ALL,TOTAL,331142
ITG1,2022,T,Y60-64,ALL,TOTAL,337834
ITG1,2023,T,Y60-64,ALL,TOTAL,345031
ITG1,2024,T,Y60-64,ALL,TOTAL,354484
ITG1,2001,T,Y65-69,ALL,TOTAL,246937
ITG1,2011,T,Y65-69,ALL,TOTAL,240071
ITG1,2018,T,Y65-69,ALL,TOTAL,281060
ITG1,2019,T,Y65-69,ALL,TOTAL,283330
ITG1,2020,T,Y65-69,ALL,TOTAL,287695
ITG1,2021,T,Y65-69,ALL,TOTAL,293436
ITG1,2022,T,Y65-69,ALL,TOTAL,299473
ITG1,2023,T,Y65-69,ALL,TOTAL,305575
ITG1,2024,T,Y65-69,ALL,TOTAL,309389
ITG1,2001,T,Y70-74,ALL,TOTAL,226518
ITG1,2011,T,Y70-74,ALL,TOTAL,233710
ITG1,2018,T,Y70-74,ALL,TOTAL,252637
ITG1,2019,T,Y70-74,ALL,TOTAL,263695
ITG1,2020,T,Y70-74,ALL,TOTAL,275556
ITG1,2021,T,Y70-74,ALL,TOTAL,274271
ITG1,2022,T,Y70-74,ALL,TOTAL,269595
ITG1,2023,T,Y70-74,ALL,TOTAL,265316
ITG1,2024,T,Y70-74,ALL,TOTAL,267997
ITG1,2001,T,Y75-79,ALL,TOTAL,183710
ITG1,2011,T,Y75-79,ALL,TOTAL,197155
ITG1,2018,T,Y75-79,ALL,TOTAL,197511
ITG1,2019,T,Y75-79,ALL,TOTAL,193270
ITG1,2020,T,Y75-79,ALL,TOTAL,191601
ITG1,2021,T,Y75-79,ALL,TOTAL,199677
ITG1,2022,T,Y75-79,ALL,TOTAL,212525
ITG1,2023,T,Y75-79,ALL,TOTAL,226069
ITG1,2024,T,Y75-79,ALL,TOTAL,236231
ITG1,2001,T,Y80-84,ALL,TOTAL,94932
ITG1,2011,T,Y80-84,ALL,TOTAL,150982
ITG1,2018,T,Y80-84,ALL,TOTAL,157571
ITG1,2019,T,Y80-84,ALL,TOTAL,160523
ITG1,2020,T,Y80-84,ALL,TOTAL,166235
ITG1,2021,T,Y80-84,ALL,TOTAL,164579
ITG1,2022,T,Y80-84,ALL,TOTAL,162133
ITG1,2023,T,Y80-84,ALL,TOTAL,158073
ITG1,2024,T,Y80-84,ALL,TOTAL,155437
ITG1,2001,T,Y85-89,ALL,TOTAL,62286
ITG1,2011,T,Y85-89,ALL,TOTAL,86817
ITG1,2018,T,Y85-89,ALL,TOTAL,100495
ITG1,2019,T,Y85-89,ALL,TOTAL,102607
ITG1,2020,T,Y85-89,ALL,TOTAL,102729
ITG1,2021,T,Y85-89,ALL,TOTAL,101908
ITG1,2022,T,Y85-89,ALL,TOTAL,101213
ITG1,2023,T,Y85-89,ALL,TOTAL,103012
ITG1,2024,T,Y85-89,ALL,TOTAL,106148
ITG1,2001,T,Y90-94,ALL,TOTAL,21385
ITG1,2011,T,Y90-94,ALL,TOTAL,26459
ITG1,2018,T,Y90-94,ALL,TOTAL,40808
ITG1,2019,T,Y90-94,ALL,TOTAL,41543
ITG1,2020,T,Y90-94,ALL,TOTAL,44031
ITG1,2021,T,Y90-94,ALL,TOTAL,44271
ITG1,2022,T,Y90-94,ALL,TOTAL,43810
ITG1,2023,T,Y90-94,ALL,TOTAL,44802
ITG1,2024,T,Y90-94,ALL,TOTAL,46437
ITG1,2001,T,Y95-99,ALL,TOTAL,3814
ITG1,2011,T,Y95-99,ALL,TOTAL,7165
ITG1,2018,T,Y95-99,ALL,TOTAL,9489
ITG1,2019,T,Y95-99,ALL,TOTAL,10210
ITG1,2020,T,Y95-99,ALL,TOTAL,10429
ITG1,2021,T,Y95-99,ALL,TOTAL,10534
ITG1,2022,T,Y95-99,ALL,TOTAL,10174
ITG1,2023,T,Y95-99,ALL,TOTAL,10393
ITG1,2024,T,Y95-99,ALL,TOTAL,10685
