origine,genere,motivo,luogo,verso_palermo,mezzo,orario,durata,stima
081001,M,lavoro,fuori,False,auto privata (passeggero),dopo le 9:14,fino a 15 min,3.12
081001,M,lavoro,fuori,False,auto privata (passeggero),prima delle 7:15,16-30 min,42.35
081001,M,lavoro,fuori,False,auto privata (passeggero),prima delle 7:15,31-60 min,43.03
081001,M,lavoro,fuori,False,auto privata (passeggero),prima delle 7:15,fino a 15 min,14.29
081001,M,lavoro,fuori,False,auto privata (passeggero),prima delle 7:15,oltre 60 min,11.78
081001,M,lavoro,fuori,False,autobus aziendale o scolastico,prima delle 7:15,16-30 min,3.91
081001,M,lavoro,fuori,False,autobus aziendale o scolastico,prima delle 7:15,31-60 min,9.04
081001,M,lavoro,fuori,False,autobus aziendale o scolastico,prima delle 7:15,oltre 60 min,2.14
081001,M,lavoro,fuori,False,bicicletta,prima delle 7:15,16-30 min,1.0
081001,M,lavoro,fuori,False,"corriera, autobus extra-urbano",7:15-8:14,31-60 min,2.91
081001,M,lavoro,fuori,False,"corriera, autobus extra-urbano",dopo le 9:14,31-60 min,2.5
081001,M,lavoro,fuori,False,"corriera, autobus extra-urbano",prima delle 7:15,31-60 min,24.900000000000002
081001,M,lavoro,fuori,False,"corriera, autobus extra-urbano",prima delle 7:15,oltre 60 min,9.15
081001,M,lavoro,fuori,False,"motocicletta, ciclomotore, scooter",7:15-8:14,16-30 min,2.46
081001,M,lavoro,fuori,False,"motocicletta, ciclomotore, scooter",7:15-8:14,fino a 15 min,2.61
081001,M,lavoro,fuori,False,"motocicletta, ciclomotore, scooter",dopo le 9:14,16-30 min,2.4
081001,M,lavoro,fuori,False,"motocicletta, ciclomotore, scooter",dopo le 9:14,fino a 15 min,2.37
081001,M,lavoro,fuori,False,tram,prima delle 7:15,31-60 min,2.69
081001,M,lavoro,fuori,False,treno,prima delle 7:15,31-60 min,3.13
081001,M,lavoro,fuori,False,treno,prima delle 7:15,oltre 60 min,1.91
081001,M,lavoro,fuori,True,altro mezzo,7:15-8:14,31-60 min,4.86
081001,M,lavoro,fuori,True,altro mezzo,prima delle 7:15,31-60 min,1.0
081001,M,lavoro,fuori,True,auto privata (conducente),7:15-8:14,16-30 min,7.22
081001,M,lavoro,fuori,True,auto privata (conducente),7:15-8:14,31-60 min,39.53
081001,M,lavoro,fuori,True,auto privata (conducente),7:15-8:14,oltre 60 min,9.25
081001,M,lavoro,fuori,True,auto privata (conducente),8:15-9:14,31-60 min,4.53
081001,M,lavoro,fuori,True,auto privata (conducente),dopo le 9:14,31-60 min,14.78
081001,M,lavoro,fuori,True,auto privata (conducente),dopo le 9:14,oltre 60 min,2.58
081001,M,lavoro,fuori,True,auto privata (conducente),prima delle 7:15,16-30 min,3.24
081001,M,lavoro,fuori,True,auto privata (conducente),prima delle 7:15,31-60 min,187.93
081001,M,lavoro,fuori,True,auto privata (conducente),prima delle 7:15,oltre 60 min,24.27
081001,M,lavoro,fuori,True,auto privata (passeggero),dopo le 9:14,31-60 min,2.79
081001,M,lavoro,fuori,True,auto privata (passeggero),prima delle 7:15,16-30 min,2.19
081001,M,lavoro,fuori,True,auto privata (passeggero),prima delle 7:15,31-60 min,13.35
081001,M,lavoro,fuori,True,auto privata (passeggero),prima delle 7:15,oltre 60 min,2.59
081001,M,lavoro,fuori,True,autobus aziendale o scolastico,7:15-8:14,31-60 min,2.13
081001,M,lavoro,fuori,True,autobus aziendale o scolastico,prima delle 7:15,31-60 min,9.92
081001,M,lavoro,fuori,True,autobus aziendale o scolastico,prima delle 7:15,oltre 60 min,7.65
081001,M,lavoro,fuori,True,"autobus urbano, filobus",prima delle 7:15,31-60 min,5.29
081001,M,lavoro,fuori,True,"corriera, autobus extra-urbano",7:15-8:14,16-30 min,2.63
081001,M,lavoro,fuori,True,"corriera, autobus extra-urbano",7:15-8:14,31-60 min,1.87
081001,M,lavoro,fuori,True,"corriera, autobus extra-urbano",7:15-8:14,oltre 60 min,3.19
081001,M,lavoro,fuori,True,"corriera, autobus extra-urbano",prima delle 7:15,31-60 min,17.91
081001,M,lavoro,fuori,True,"corriera, autobus extra-urbano",prima delle 7:15,oltre 60 min,30.73
081001,M,studio,dentro,False,a piedi,7:15-8:14,16-30 min,68.36
081001,M,studio,dentro,False,a piedi,7:15-8:14,31-60 min,4.95
081001,M,studio,dentro,False,a piedi,7:15-8:14,fino a 15 min,883.2
081001,M,studio,dentro,False,a piedi,7:15-8:14,oltre 60 min,4.16
081001,M,studio,dentro,False,a piedi,8:15-9:14,16-30 min,9.63
081001,M,studio,dentro,False,a piedi,8:15-9:14,fino a 15 min,505.35
081001,M,studio,dentro,False,a piedi,dopo le 9:14,fino a 15 min,13.06
081001,M,studio,dentro,False,a piedi,prima delle 7:15,fino a 15 min,12.59
081001,M,studio,dentro,False,altro mezzo,8:15-9:14,fino a 15 min,1.91
081001,M,studio,dentro,False,auto privata (conducente),7:15-8:14,16-30 min,10.24
081001,M,studio,dentro,False,auto privata (conducente),7:15-8:14,31-60 min,1.0
081001,M,studio,dentro,False,auto privata (conducente),7:15-8:14,fino a 15 min,13.46
081001,M,studio,dentro,False,auto privata (conducente),8:15-9:14,fino a 15 min,6.97
081001,M,studio,dentro,False,auto privata (conducente),dopo le 9:14,fino a 15 min,6.86
081001,M,studio,dentro,False,auto privata (conducente),prima delle 7:15,16-30 min,3.02
081001,M,studio,dentro,False,auto privata (passeggero),7:15-8:14,16-30 min,111.59
081001,M,studio,dentro,False,auto privata (passeggero),7:15-8:14,31-60 min,1.0
081001,M,studio,dentro,False,auto privata (passeggero),7:15-8:14,fino a 15 min,906.6
081001,M,studio,dentro,False,auto privata (passeggero),7:15-8:14,oltre 60 min,13.0
081001,M,studio,dentro,False,auto privata (passeggero),8:15-9:14,16-30 min,14.73
081001,M,studio,dentro,False,auto privata (passeggero),8:15-9:14,fino a 15 min,533.38
081001,M,studio,dentro,False,auto privata (passeggero),8:15-9:14,oltre 60 min,6.32
081001,M,studio,dentro,False,auto privata (passeggero),dopo le 9:14,fino a 15 min,4.35
081001,M,studio,dentro,False,auto privata (passeggero),prima delle 7:15,16-30 min,5.38
081001,M,studio,dentro,False,auto privata (passeggero),prima delle 7:15,31-60 min,4.15
081001,M,studio,dentro,False,auto privata (passeggero),prima delle 7:15,fino a 15 min,6.65
081001,M,studio,dentro,False,auto privata (passeggero),prima delle 7:15,oltre 60 min,1.0
081001,M,studio,dentro,False,autobus aziendale o scolastico,7:15-8:14,16-30 min,3.13
081001,M,studio,dentro,False,autobus aziendale o scolastico,7:15-8:14,fino a 15 min,10.68
081001,M,studio,dentro,False,autobus aziendale o scolastico,prima delle 7:15,16-30 min,2.42
081001,M,studio,dentro,False,autobus aziendale o scolastico,prima delle 7:15,31-60 min,11.22
081001,M,studio,dentro,False,autobus aziendale o scolastico,prima delle 7:15,fino a 15 min,1.76
081001,M,studio,dentro,False,"autobus urbano, filobus",7:15-8:14,16-30 min,4.05
081001,M,studio,dentro,False,"autobus urbano, filobus",7:15-8:14,31-60 min,4.66
081001,M,studio,dentro,False,"autobus urbano, filobus",7:15-8:14,fino a 15 min,9.49
081001,M,studio,dentro,False,"autobus urbano, filobus",8:15-9:14,31-60 min,1.95
081001,M,studio,dentro,False,"autobus urbano, filobus",prima delle 7:15,16-30 min,2.3
081001,M,studio,dentro,False,"autobus urbano, filobus",prima delle 7:15,31-60 min,6.25
081001,M,studio,dentro,False,"autobus urbano, filobus",prima delle 7:15,fino a 15 min,4.42
081001,M,studio,dentro,False,bicicletta,7:15-8:14,fino a 15 min,5.67
081001,M,studio,dentro,False,bicicletta,8:15-9:14,fino a 15 min,7.33
081001,M,studio,dentro,False,"corriera, autobus extra-urbano",7:15-8:14,16-30 min,5.13
081001,M,studio,dentro,False,"corriera, autobus extra-urbano",dopo le 9:14,oltre 60 min,2.5
081001,M,studio,dentro,False,"corriera, autobus extra-urbano",prima delle 7:15,16-30 min,6.41
081001,M,studio,dentro,False,"corriera, autobus extra-urbano",prima delle 7:15,31-60 min,2.13
081001,M,studio,dentro,False,"corriera, autobus extra-urbano",prima delle 7:15,fino a 15 min,4.54
081001,M,studio,dentro,False,"corriera, autobus extra-urbano",prima delle 7:15,oltre 60 min,8.65
081001,M,studio,dentro,False,"motocicletta, ciclomotore, scooter",7:15-8:14,16-30 min,30.35
081001,M,studio,dentro,False,"motocicletta, ciclomotore, scooter",7:15-8:14,fino a 15 min,422.04
081001,M,studio,dentro,False,"motocicletta, ciclomotore, scooter",7:15-8:14,oltre 60 min,3.27
081001,M,studio,dentro,False,"motocicletta, ciclomotore, scooter",8:15-9:14,16-30 min,1.13
081001,M,studio,dentro,False,"motocicletta, ciclomotore, scooter",8:15-9:14,fino a 15 min,55.93
081001,M,studio,dentro,False,"motocicletta, ciclomotore, scooter",prima delle 7:15,16-30 min,3.02
081001,M,studio,dentro,False,"motocicletta, ciclomotore, scooter",prima delle 7:15,fino a 15 min,6.71
081001,M,studio,fuori,False,auto privata (conducente),7:15-8:14,16-30 min,8.91
081001,M,studio,fuori,False,auto privata (conducente),7:15-8:14,31-60 min,12.1
081001,M,studio,fuori,False,auto privata (conducente),7:15-8:14,fino a 15 min,2.27
081001,M,studio,fuori,False,auto privata (conducente),dopo le 9:14,16-30 min,7.12
081001,M,studio,fuori,False,auto privata (conducente),dopo le 9:14,31-60 min,5.31
081001,M,studio,fuori,False,auto privata (conducente),prima delle 7:15,16-30 min,2.65
081001,M,studio,fuori,False,auto privata (conducente),prima delle 7:15,31-60 min,2.57
081001,M,studio,fuori,False,auto privata (conducente),prima delle 7:15,oltre 60 min,2.24
081001,M,studio,fuori,False,auto privata (passeggero),7:15-8:14,16-30 min,6.2
081001,M,studio,fuori,False,auto privata (passeggero),7:15-8:14,31-60 min,5.529999999999999
081001,M,studio,fuori,False,auto privata (passeggero),7:15-8:14,fino a 15 min,5.1899999999999995
081001,M,studio,fuori,False,auto privata (passeggero),8:15-9:14,fino a 15 min,5.31
081001,M,studio,fuori,False,auto privata (passeggero),dopo le 9:14,16-30 min,2.81
081001,M,studio,fuori,False,auto privata (passeggero),prima delle 7:15,16-30 min,2.66
081001,M,studio,fuori,False,auto privata (passeggero),prima delle 7:15,31-60 min,2.0
081001,M,studio,fuori,False,autobus aziendale o scolastico,7:15-8:14,16-30 min,3.05
081001,M,studio,fuori,False,autobus aziendale o scolastico,7:15-8:14,31-60 min,2.35
081001,M,studio,fuori,False,autobus aziendale o scolastico,prima delle 7:15,31-60 min,1.0
081001,M,studio,fuori,False,autobus aziendale o scolastico,prima delle 7:15,fino a 15 min,2.16
081001,M,studio,fuori,False,autobus aziendale o scolastico,prima delle 7:15,oltre 60 min,3.99
081001,M,studio,fuori,False,"autobus urbano, filobus",7:15-8:14,16-30 min,13.68
081001,M,studio,fuori,False,"autobus urbano, filobus",7:15-8:14,31-60 min,10.05
081001,M,studio,fuori,False,"autobus urbano, filobus",7:15-8:14,oltre 60 min,2.65
081001,M,studio,fuori,False,"autobus urbano, filobus",dopo le 9:14,oltre 60 min,1.45
081001,M,studio,fuori,False,"autobus urbano, filobus",prima delle 7:15,16-30 min,6.5
081001,M,studio,fuori,False,"autobus urbano, filobus",prima delle 7:15,31-60 min,12.76
081001,M,studio,fuori,False,"autobus urbano, filobus",prima delle 7:15,oltre 60 min,4.0
081001,M,studio,fuori,False,"corriera, autobus extra-urbano",7:15-8:14,16-30 min,24.82
081001,M,studio,fuori,False,"corriera, autobus extra-urbano",7:15-8:14,31-60 min,27.25
081001,M,studio,fuori,False,"corriera, autobus extra-urbano",7:15-8:14,oltre 60 min,2.74
081001,M,studio,fuori,False,"corriera, autobus extra-urbano",8:15-9:14,16-30 min,1.52
081001,M,studio,fuori,False,"corriera, autobus extra-urbano",prima delle 7:15,16-30 min,6.0
081001,M,studio,fuori,False,"corriera, autobus extra-urbano",prima delle 7:15,31-60 min,23.14
081001,M,studio,fuori,False,"corriera, autobus extra-urbano",prima delle 7:15,oltre 60 min,13.940000000000001
081001,M,studio,fuori,False,"motocicletta, ciclomotore, scooter",7:15-8:14,16-30 min,2.48
081001,M,studio,fuori,False,"motocicletta, ciclomotore, scooter",7:15-8:14,31-60 min,3.06
081001,M,studio,fuori,False,tram,7:15-8:14,16-30 min,2.69
081001,M,studio,fuori,False,tram,8:15-9:14,16-30 min,1.96
081001,M,studio,fuori,True,auto privata (conducente),7:15-8:14,16-30 min,1.0
081001,M,studio,fuori,True,auto privata (conducente),7:15-8:14,oltre 60 min,1.0
081001,M,studio,fuori,True,auto privata (conducente),8:15-9:14,31-60 min,2.86
081001,M,studio,fuori,True,auto privata (conducente),prima delle 7:15,31-60 min,8.13
081001,M,studio,fuori,True,auto privata (passeggero),7:15-8:14,oltre 60 min,2.18
081001,M,studio,fuori,True,auto privata (passeggero),prima delle 7:15,31-60 min,2.02
081001,M,studio,fuori,True,auto privata (passeggero),prima delle 7:15,oltre 60 min,4.83
081001,M,studio,fuori,True,autobus aziendale o scolastico,prima delle 7:15,31-60 min,2.32
081001,M,studio,fuori,True,"autobus urbano, filobus",7:15-8:14,oltre 60 min,2.44
081001,M,studio,fuori,True,"autobus urbano, filobus",prima delle 7:15,31-60 min,1.96
081001,M,studio,fuori,True,"autobus urbano, filobus",prima delle 7:15,oltre 60 min,7.41
081001,M,studio,fuori,True,"corriera, autobus extra-urbano",7:15-8:14,31-60 min,2.2
081001,M,studio,fuori,True,"corriera, autobus extra-urbano",7:15-8:14,oltre 60 min,10.77
081001,M,studio,fuori,True,"corriera, autobus extra-urbano",8:15-9:14,oltre 60 min,2.69
081001,M,studio,fuori,True,"corriera, autobus extra-urbano",prima delle 7:15,16-30 min,1.96
081001,M,studio,fuori,True,"corriera, autobus extra-urbano",prima delle 7:15,31-60 min,24.78
081001,M,studio,fuori,True,"corriera, autobus extra-urbano",prima delle 7:15,oltre 60 min,47.37
081001,M,studio,fuori,True,"motocicletta, ciclomotore, scooter",prima delle 7:15,31-60 min,1.0
081001,M,studio,fuori,True,"motocicletta, ciclomotore, scooter",prima delle 7:15,oltre 60 min,2.44
081001,M,studio,fuori,True,treno,prima delle 7:15,oltre 60 min,1.0
081002,F,lavoro,dentro,False,a piedi,7:15-8:14,fino a 15 min,8.0
081002,F,lavoro,dentro,False,a piedi,8:15-9:14,fino a 15 min,7.0
081002,F,lavoro,dentro,False,a piedi,dopo le 9:14,16-30 min,1.0
081002,F,lavoro,dentro,False,a piedi,dopo le 9:14,fino a 15 min,3.0
081002,F,lavoro,dentro,False,a piedi,prima delle 7:15,fino a 15 min,3.0
081002,F,lavoro,dentro,False,auto privata (conducente),7:15-8:14,16-30 min,4.0
081002,F,lavoro,dentro,False,auto privata (conducente),7:15-8:14,fino a 15 min,36.0
081002,F,lavoro,dentro,False,auto privata (conducente),8:15-9:14,16-30 min,2.0
081002,F,lavoro,dentro,False,auto privata (conducente),8:15-9:14,fino a 15 min,28.0
081002,F,lavoro,dentro,False,auto privata (conducente),dopo le 9:14,16-30 min,2.0
081002,F,lavoro,dentro,False,auto privata (conducente),dopo le 9:14,fino a 15 min,9.0
081002,F,lavoro,dentro,False,auto privata (conducente),prima delle 7:15,16-30 min,8.0
081002,F,lavoro,dentro,False,auto privata (conducente),prima delle 7:15,31-60 min,1.0
081002,F,lavoro,dentro,False,auto privata (conducente),prima delle 7:15,fino a 15 min,30.0
081002,F,lavoro,dentro,False,auto privata (passeggero),7:15-8:14,fino a 15 min,3.0
081002,F,lavoro,dentro,False,auto privata (passeggero),8:15-9:14,16-30 min,1.0
081002,F,lavoro,dentro,False,auto privata (passeggero),8:15-9:14,fino a 15 min,3.0
081002,F,lavoro,dentro,False,auto privata (passeggero),dopo le 9:14,fino a 15 min,2.0
081002,F,lavoro,dentro,False,auto privata (passeggero),prima delle 7:15,16-30 min,2.0
081002,F,lavoro,dentro,False,auto privata (passeggero),prima delle 7:15,31-60 min,1.0
081002,F,lavoro,dentro,False,auto privata (passeggero),prima delle 7:15,fino a 15 min,6.0
081002,F,lavoro,fuori,False,auto privata (conducente),7:15-8:14,16-30 min,26.0
081002,F,lavoro,fuori,False,auto privata (conducente),7:15-8:14,31-60 min,4.0
081002,F,lavoro,fuori,False,auto privata (conducente),7:15-8:14,fino a 15 min,11.0
081002,F,lavoro,fuori,False,auto privata (conducente),7:15-8:14,oltre 60 min,1.0
081002,F,lavoro,fuori,False,auto privata (conducente),8:15-9:14,16-30 min,16.0
081002,F,lavoro,fuori,False,auto privata (conducente),8:15-9:14,31-60 min,1.0
081002,F,lavoro,fuori,False,auto privata (conducente),8:15-9:14,fino a 15 min,8.0
081002,F,lavoro,fuori,False,auto privata (conducente),dopo le 9:14,16-30 min,6.0
081002,F,lavoro,fuori,False,auto privata (conducente),dopo le 9:14,fino a 15 min,5.0
081002,F,lavoro,fuori,False,auto privata (conducente),prima delle 7:15,16-30 min,19.0
081002,F,lavoro,fuori,False,auto privata (conducente),prima delle 7:15,31-60 min,1.0
081002,F,lavoro,fuori,False,auto privata (conducente),prima delle 7:15,fino a 15 min,5.0
081002,F,lavoro,fuori,False,auto privata (conducente),prima delle 7:15,oltre 60 min,1.0
081002,F,lavoro,fuori,False,auto privata (passeggero),7:15-8:14,16-30 min,6.0
081002,F,lavoro,fuori,False,auto privata (passeggero),7:15-8:14,31-60 min,1.0
081002,F,lavoro,fuori,False,auto privata (passeggero),7:15-8:14,fino a 15 min,2.0
081002,F,lavoro,fuori,False,auto privata (passeggero),8:15-9:14,16-30 min,1.0
081002,F,lavoro,fuori,False,auto privata (passeggero),prima delle 7:15,16-30 min,2.0
081002,F,lavoro,fuori,False,auto privata (passeggero),prima delle 7:15,31-60 min,1.0
081002,F,lavoro,fuori,False,"autobus urbano, filobus",dopo le 9:14,31-60 min,1.0
081002,F,lavoro,fuori,False,"autobus urbano, filobus",prima delle 7:15,31-60 min,1.0
081002,F,lavoro,fuori,False,"corriera, autobus extra-urbano",7:15-8:14,16-30 min,1.0
081002,F,lavoro,fuori,False,"corriera, autobus extra-urbano",8:15-9:14,fino a 15 min,1.0
081002,F,lavoro,fuori,True,auto privata (conducente),prima delle 7:15,oltre 60 min,1.0
081002,F,lavoro,fuori,True,"corriera, autobus extra-urbano",prima delle 7:15,oltre 60 min,2.0
081002,F,studio,dentro,False,a piedi,7:15-8:14,fino a 15 min,7.0
081002,F,studio,dentro,False,a piedi,8:15-9:14,fino a 15 min,3.0
081002,F,studio,dentro,False,auto privata (conducente),prima delle 7:15,16-30 min,1.0
081002,F,studio,dentro,False,auto privata (conducente),prima delle 7:15,fino a 15 min,1.0
081002,F,studio,dentro,False,auto privata (passeggero),7:15-8:14,16-30 min,2.0
081002,F,studio,dentro,False,auto privata (passeggero),7:15-8:14,fino a 15 min,16.0
081002,F,studio,dentro,False,auto privata (passeggero),8:15-9:14,fino a 15 min,17.0
081002,F,studio,dentro,False,auto privata (passeggero),dopo le 9:14,fino a 15 min,1.0
081002,F,studio,dentro,False,autobus aziendale o scolastico,7:15-8:14,16-30 min,26.0
081002,F,studio,dentro,False,autobus aziendale o scolastico,7:15-8:14,31-60 min,1.0
081002,F,studio,dentro,False,autobus aziendale o scolastico,7:15-8:14,fino a 15 min,40.0
081002,F,studio,dentro,False,autobus aziendale o scolastico,8:15-9:14,16-30 min,7.0
081002,F,studio,dentro,False,autobus aziendale o scolastico,8:15-9:14,fino a 15 min,28.0
081002,F,studio,dentro,False,autobus aziendale o scolastico,prima delle 7:15,16-30 min,2.0
081002,F,studio,dentro,False,autobus aziendale o scolastico,prima delle 7:15,fino a 15 min,4.0
081002,F,studio,dentro,False,"autobus urbano, filobus",7:15-8:14,16-30 min,1.0
081002,F,studio,dentro,False,"autobus urbano, filobus",7:15-8:14,fino a 15 min,5.0
081002,F,studio,dentro,False,"corriera, autobus extra-urbano",7:15-8:14,16-30 min,1.0
081002,F,studio,dentro,False,"corriera, autobus extra-urbano",7:15-8:14,fino a 15 min,1.0
081002,F,studio,dentro,False,"corriera, autobus extra-urbano",8:15-9:14,16-30 min,1.0
081002,F,studio,dentro,False,"corriera, autobus extra-urbano",8:15-9:14,fino a 15 min,1.0
081002,F,studio,dentro,False,"corriera, autobus extra-urbano",prima delle 7:15,16-30 min,3.0
081002,F,studio,dentro,False,"corriera, autobus extra-urbano",prima delle 7:15,31-60 min,1.0
081002,F,studio,dentro,False,"corriera, autobus extra-urbano",prima delle 7:15,fino a 15 min,3.0
081002,F,studio,fuori,False,auto privata (conducente),7:15-8:14,16-30 min,5.0
081002,F,studio,fuori,False,auto privata (conducente),8:15-9:14,16-30 min,1.0
081002,F,studio,fuori,False,auto privata (conducente),dopo le 9:14,16-30 min,1.0
081002,F,studio,fuori,False,auto privata (passeggero),7:15-8:14,16-30 min,4.0
081002,F,studio,fuori,False,auto privata (passeggero),7:15-8:14,31-60 min,2.0
081002,F,studio,fuori,False,auto privata (passeggero),7:15-8:14,fino a 15 min,3.0
