territorio,anno,genere,eta,cittadinanza,titolo_studio,condizione,valore
085012,2021,M,Y_GE15,TOTAL,ALL,5,342.828386330042
085012,2022,M,Y_GE15,TOTAL,ALL,5,342.32537618907
085012,2023,M,Y_GE15,TOTAL,ALL,5,360.28802950126
085012,2024,M,Y_GE15,TOTAL,ALL,5,365.77643418940033
085012,2018,M,Y_GE15,TOTAL,ALL,7,419.0
085012,2019,M,Y_GE15,TOTAL,ALL,7,360.0
085012,2021,M,Y_GE15,TOTAL,ALL,7,381.340978213455
085012,2022,M,Y_GE15,TOTAL,ALL,7,374.524948133557
085012,2023,M,Y_GE15,TOTAL,ALL,7,401.9688887377779
085012,2024,M,Y_GE15,TOTAL,ALL,7,384.348098202135
085012,2018,M,Y_GE15,TOTAL,ALL,99,4318.0
085012,2019,M,Y_GE15,TOTAL,ALL,99,4270.0
085012,2021,M,Y_GE15,TOTAL,ALL,99,4195.0
085012,2022,M,Y_GE15,TOTAL,ALL,99,4168.0
085012,2023,M,Y_GE15,TOTAL,ALL,99,4190.0
085012,2024,M,Y_GE15,TOTAL,ALL,99,4190.0
085012,2018,T,Y_GE15,TOTAL,ALL,1,3369.0
085012,2019,T,Y_GE15,TOTAL,ALL,1,3391.0
085012,2021,T,Y_GE15,TOTAL,ALL,1,3563.0
085012,2022,T,Y_GE15,TOTAL,ALL,1,3539.0
085012,2023,T,Y_GE15,TOTAL,ALL,1,3634.0
085012,2024,T,Y_GE15,TOTAL,ALL,1,3602.0
085012,2018,T,Y_GE15,TOTAL,ALL,12,980.0
085012,2019,T,Y_GE15,TOTAL,ALL,12,972.0
085012,2021,T,Y_GE15,TOTAL,ALL,12,480.990219298951
085012,2022,T,Y_GE15,TOTAL,ALL,12,471.796725944393
085012,2023,T,Y_GE15,TOTAL,ALL,12,401.7510282031692
085012,2024,T,Y_GE15,TOTAL,ALL,12,397.6907553366841
085012,2018,T,Y_GE15,TOTAL,ALL,22,4349.0
085012,2019,T,Y_GE15,TOTAL,ALL,22,4362.0
085012,2021,T,Y_GE15,TOTAL,ALL,22,4043.99021929895
085012,2022,T,Y_GE15,TOTAL,ALL,22,4010.79672594439
085012,2023,T,Y_GE15,TOTAL,ALL,22,4035.7510282031694
085012,2024,T,Y_GE15,TOTAL,ALL,22,3999.690755336684
085012,2018,T,Y_GE15,TOTAL,ALL,23,4696.0
085012,2019,T,Y_GE15,TOTAL,ALL,23,4589.0
085012,2021,T,Y_GE15,TOTAL,ALL,23,4757.00978070105
085012,2022,T,Y_GE15,TOTAL,ALL,23,4719.20327405561
085012,2023,T,Y_GE15,TOTAL,ALL,23,4731.248971796831
085012,2024,T,Y_GE15,TOTAL,ALL,23,4748.309244663315
085012,2018,T,Y_GE15,TOTAL,ALL,24,1802.0
085012,2019,T,Y_GE15,TOTAL,ALL,24,1817.0
085012,2021,T,Y_GE15,TOTAL,ALL,24,1803.14595189496
085012,2022,T,Y_GE15,TOTAL,ALL,24,1817.63191646644
085012,2023,T,Y_GE15,TOTAL,ALL,24,1745.658435086459
085012,2024,T,Y_GE15,TOTAL,ALL,24,1814.815834575468
085012,2018,T,Y_GE15,TOTAL,ALL,4,1354.0
085012,2019,T,Y_GE15,TOTAL,ALL,4,1311.0
085012,2021,T,Y_GE15,TOTAL,ALL,4,1396.90467699313
085012,2022,T,Y_GE15,TOTAL,ALL,4,1413.99036059787
085012,2023,T,Y_GE15,TOTAL,ALL,4,1417.4817914311325
085012,2024,T,Y_GE15,TOTAL,ALL,4,1390.2439724614185
085012,2018,T,Y_GE15,TOTAL,ALL,5,777.0
085012,2019,T,Y_GE15,TOTAL,ALL,5,805.0
085012,2021,T,Y_GE15,TOTAL,ALL,5,811.633745846956
085012,2022,T,Y_GE15,TOTAL,ALL,5,777.347456961334
085012,2023,T,Y_GE15,TOTAL,ALL,5,816.5127496558025
085012,2024,T,Y_GE15,TOTAL,ALL,5,836.4421765704946
085012,2018,T,Y_GE15,TOTAL,ALL,7,763.0
085012,2019,T,Y_GE15,TOTAL,ALL,7,657.0
085012,2021,T,Y_GE15,TOTAL,ALL,7,745.325405966002
085012,2022,T,Y_GE15,TOTAL,ALL,7,710.233540029973
085012,2023,T,Y_GE15,TOTAL,ALL,7,751.5959956234374
085012,2024,T,Y_GE15,TOTAL,ALL,7,706.8072610559342
085012,2018,T,Y_GE15,TOTAL,ALL,99,9045.0
085012,2019,T,Y_GE15,TOTAL,ALL,99,8951.0
085012,2021,T,Y_GE15,TOTAL,ALL,99,8801.0
085012,2022,T,Y_GE15,TOTAL,ALL,99,8730.0
085012,2023,T,Y_GE15,TOTAL,ALL,99,8767.0
085012,2024,T,Y_GE15,TOTAL,ALL,99,8748.0
085013,2018,F,Y_GE15,TOTAL,ALL,1,1883.0
085013,2019,F,Y_GE15,TOTAL,ALL,1,1961.0
085013,2021,F,Y_GE15,TOTAL,ALL,1,1863.0
085013,2022,F,Y_GE15,TOTAL,ALL,1,1948.0
085013,2023,F,Y_GE15,TOTAL,ALL,1,2074.0
085013,2024,F,Y_GE15,TOTAL,ALL,1,2196.0
085013,2018,F,Y_GE15,TOTAL,ALL,12,962.0
085013,2019,F,Y_GE15,TOTAL,ALL,12,1059.0
085013,2021,F,Y_GE15,TOTAL,ALL,12,528.387358803093
085013,2022,F,Y_GE15,TOTAL,ALL,12,446.349111190546
085013,2023,F,Y_GE15,TOTAL,ALL,12,486.10893802833226
085013,2024,F,Y_GE15,TOTAL,ALL,12,403.5243150705484
085013,2018,F,Y_GE15,TOTAL,ALL,22,2845.0
085013,2019,F,Y_GE15,TOTAL,ALL,22,3019.0
085013,2021,F,Y_GE15,TOTAL,ALL,22,2391.38735880309
085013,2022,F,Y_GE15,TOTAL,ALL,22,2394.34911119055
085013,2023,F,Y_GE15,TOTAL,ALL,22,2560.1089380283324
085013,2024,F,Y_GE15,TOTAL,ALL,22,2599.5243150705483
085013,2018,F,Y_GE15,TOTAL,ALL,23,8501.0
085013,2019,F,Y_GE15,TOTAL,ALL,23,8230.0
085013,2021,F,Y_GE15,TOTAL,ALL,23,8551.61264119691
085013,2022,F,Y_GE15,TOTAL,ALL,23,8530.65088880945
085013,2023,F,Y_GE15,TOTAL,ALL,23,8359.891061971668
085013,2024,F,Y_GE15,TOTAL,ALL,23,8300.475684929452
085013,2018,F,Y_GE15,TOTAL,ALL,24,1458.0
085013,2019,F,Y_GE15,TOTAL,ALL,24,1453.0
085013,2021,F,Y_GE15,TOTAL,ALL,24,1522.58574826072
085013,2022,F,Y_GE15,TOTAL,ALL,24,1353.34542683877
085013,2023,F,Y_GE15,TOTAL,ALL,24,1313.320737121351
085013,2024,F,Y_GE15,TOTAL,ALL,24,1438.2322438945748
085013,2018,F,Y_GE15,TOTAL,ALL,4,5159.0
085013,2019,F,Y_GE15,TOTAL,ALL,4,4846.0
085013,2021,F,Y_GE15,TOTAL,ALL,4,5144.90810014732
085013,2022,F,Y_GE15,TOTAL,ALL,4,5190.21883154209
085013,2023,F,Y_GE15,TOTAL,ALL,4,5092.165309936612
085013,2024,F,Y_GE15,TOTAL,ALL,4,5014.623400460017
085013,2018,F,Y_GE15,TOTAL,ALL,5,1087.0
085013,2019,F,Y_GE15,TOTAL,ALL,5,1201.0
085013,2021,F,Y_GE15,TOTAL,ALL,5,1113.26165059607
085013,2022,F,Y_GE15,TOTAL,ALL,5,1145.0992960006
085013,2023,F,Y_GE15,TOTAL,ALL,5,1119.4293000352152
085013,2024,F,Y_GE15,TOTAL,ALL,5,1083.4050385527205
085013,2018,F,Y_GE15,TOTAL,ALL,7,797.0
085013,2019,F,Y_GE15,TOTAL,ALL,7,730.0
085013,2021,F,Y_GE15,TOTAL,ALL,7,770.857142192796
085013,2022,F,Y_GE15,TOTAL,ALL,7,841.987334427993
085013,2023,F,Y_GE15,TOTAL,ALL,7,834.9757148784896
085013,2024,F,Y_GE15,TOTAL,ALL,7,764.2150020221387
085013,2018,F,Y_GE15,TOTAL,ALL,99,11346.0
085013,2019,F,Y_GE15,TOTAL,ALL,99,11249.0
085013,2021,F,Y_GE15,TOTAL,ALL,99,10943.0
085013,2022,F,Y_GE15,TOTAL,ALL,99,10925.0
085013,2023,F,Y_GE15,TOTAL,ALL,99,10920.0
085013,2024,F,Y_GE15,TOTAL,ALL,99,10900.0
085013,2018,M,Y_GE15,TOTAL,ALL,1,4425.0
085013,2019,M,Y_GE15,TOTAL,ALL,1,4493.0
085013,2021,M,Y_GE15,TOTAL,ALL,1,4346.0
085013,2022,M,Y_GE15,TOTAL,ALL,1,4403.0
085013,2023,M,Y_GE15,TOTAL,ALL,1,4546.0
085013,2024,M,Y_GE15,TOTAL,ALL,1,4724.0
085013,2018,M,Y_GE15,TOTAL,ALL,12,1430.0
085013,2019,M,Y_GE15,TOTAL,ALL,12,1418.0
085013,2021,M,Y_GE15,TOTAL,ALL,12,861.834047896943
085013,2022,M,Y_GE15,TOTAL,ALL,12,688.272304814455
085013,2023,M,Y_GE15,TOTAL,ALL,12,670.1307586796107
085013,2024,M,Y_GE15,TOTAL,ALL,12,606.6188172869207
085013,2018,M,Y_GE15,TOTAL,ALL,22,5855.0
085013,2019,M,Y_GE15,TOTAL,ALL,22,5911.0
085013,2021,M,Y_GE15,TOTAL,ALL,22,5207.83404789694
085013,2022,M,Y_GE15,TOTAL,ALL,22,5091.27230481445
085013,2023,M,Y_GE15,TOTAL,ALL,22,5216.130758679611
085013,2024,M,Y_GE15,TOTAL,ALL,22,5330.618817286921
085013,2018,M,Y_GE15,TOTAL,ALL,23,5011.0
085013,2019,M,Y_GE15,TOTAL,ALL,23,4824.0
085013,2021,M,Y_GE15,TOTAL,ALL,23,5350.16595210306
085013,2022,M,Y_GE15,TOTAL,ALL,23,5415.72769518555
085013,2023,M,Y_GE15,TOTAL,ALL,23,5286.869241320389
085013,2024,M,Y_GE15,TOTAL,ALL,23,5173.381182713079
085013,2018,M,Y_GE15,TOTAL,ALL,24,2187.0
085013,2019,M,Y_GE15,TOTAL,ALL,24,2196.0
085013,2021,M,Y_GE15,TOTAL,ALL,24,2285.92958854894
085013,2022,M,Y_GE15,TOTAL,ALL,24,2223.93940335121
085013,2023,M,Y_GE15,TOTAL,ALL,24,2185.297114671996
085013,2024,M,Y_GE15,TOTAL,ALL,24,2285.968969487846
085013,2018,M,Y_GE15,TOTAL,ALL,4,304.0
085013,2019,M,Y_GE15,TOTAL,ALL,4,272.0
085013,2021,M,Y_GE15,TOTAL,ALL,4,477.804619551176
085013,2022,M,Y_GE15,TOTAL,ALL,4,509.599271824436
085013,2023,M,Y_GE15,TOTAL,ALL,4,528.5317996678082
085013,2024,M,Y_GE15,TOTAL,ALL,4,477.63017470336433
085013,2018,M,Y_GE15,TOTAL,ALL,5,967.0
085013,2019,M,Y_GE15,TOTAL,ALL,5,1019.0
085013,2021,M,Y_GE15,TOTAL,ALL,5,1012.30120928996
085013,2022,M,Y_GE15,TOTAL,ALL,5,1039.11676985902
085013,2023,M,Y_GE15,TOTAL,ALL,5,1034.4918136694737
085013,2024,M,Y_GE15,TOTAL,ALL,5,941.2403500417456
085013,2018,M,Y_GE15,TOTAL,ALL,7,1553.0
085013,2019,M,Y_GE15,TOTAL,ALL,7,1337.0
085013,2021,M,Y_GE15,TOTAL,ALL,7,1574.13053471298
085013,2022,M,Y_GE15,TOTAL,ALL,7,1643.07225015088
085013,2023,M,Y_GE15,TOTAL,ALL,7,1538.5485133111122
085013,2024,M,Y_GE15,TOTAL,ALL,7,1468.5416884801234
085013,2018,M,Y_GE15,TOTAL,ALL,99,10866.0
085013,2019,M,Y_GE15,TOTAL,ALL,99,10735.0
085013,2021,M,Y_GE15,TOTAL,ALL,99,10558.0
085013,2022,M,Y_GE15,TOTAL,ALL,99,10507.0
085013,2023,M,Y_GE15,TOTAL,ALL,99,10503.0
085013,2024,M,Y_GE15,TOTAL,ALL,99,10504.0
085013,2018,T,Y_GE15,TOTAL,ALL,1,6308.0
085013,2019,T,Y_GE15,TOTAL,ALL,1,6454.0
085013,2021,T,Y_GE15,TOTAL,ALL,1,6209.0
085013,2022,T,Y_GE15,TOTAL,ALL,1,6351.0
085013,2023,T,Y_GE15,TOTAL,ALL,1,6620.0
085013,2024,T,Y_GE15,TOTAL,ALL,1,6920.0
085013,2018,T,Y_GE15,TOTAL,ALL,12,2392.0
085013,2019,T,Y_GE15,TOTAL,ALL,12,2477.0
085013,2021,T,Y_GE15,TOTAL,ALL,12,1390.22140670004
085013,2022,T,Y_GE15,TOTAL,ALL,12,1134.621416005
085013,2023,T,Y_GE15,TOTAL,ALL,12,1156.239696707943
085013,2024,T,Y_GE15,TOTAL,ALL,12,1010.143132357469
085013,2018,T,Y_GE15,TOTAL,ALL,22,8700.0
085013,2019,T,Y_GE15,TOTAL,ALL,22,8930.0
085013,2021,T,Y_GE15,TOTAL,ALL,22,7599.22140670004
085013,2022,T,Y_GE15,TOTAL,ALL,22,7485.621416005
085013,2023,T,Y_GE15,TOTAL,ALL,22,7776.239696707943
085013,2024,T,Y_GE15,TOTAL,ALL,22,7930.143132357469
085013,2018,T,Y_GE15,TOTAL,ALL,23,13512.0
085013,2019,T,Y_GE15,TOTAL,ALL,23,13054.0
085013,2021,T,Y_GE15,TOTAL,ALL,23,13901.7785933
085013,2022,T,Y_GE15,TOTAL,ALL,23,13946.378583995
085013,2023,T,Y_GE15,TOTAL,ALL,23,13646.760303292056
085013,2024,T,Y_GE15,TOTAL,ALL,23,13473.856867642531
085013,2018,T,Y_GE15,TOTAL,ALL,24,3645.0
085013,2019,T,Y_GE15,TOTAL,ALL,24,3649.0
085013,2021,T,Y_GE15,TOTAL,ALL,24,3808.51533680966
085013,2022,T,Y_GE15,TOTAL,ALL,24,3577.28483018998
085013,2023,T,Y_GE15,TOTAL,ALL,24,3498.6178517933467
085013,2024,T,Y_GE15,TOTAL,ALL,24,3724.201213382421
085013,2018,T,Y_GE15,TOTAL,ALL,4,5463.0
085013,2019,T,Y_GE15,TOTAL,ALL,4,5118.0
085013,2021,T,Y_GE15,TOTAL,ALL,4,5622.71271969849
085013,2022,T,Y_GE15,TOTAL,ALL,4,5699.81810336653
085013,2023,T,Y_GE15,TOTAL,ALL,4,5620.69710960442
085013,2024,T,Y_GE15,TOTAL,ALL,4,5492.253575163381
085013,2018,T,Y_GE15,TOTAL,ALL,5,2054.0
085013,2019,T,Y_GE15,TOTAL,ALL,5,2220.0
085013,2021,T,Y_GE15,TOTAL,ALL,5,2125.56285988603
085013,2022,T,Y_GE15,TOTAL,ALL,5,2184.21606585962
085013,2023,T,Y_GE15,TOTAL,ALL,5,2153.9211137046887
085013,2024,T,Y_GE15,TOTAL,ALL,5,2024.645388594466
085013,2018,T,Y_GE15,TOTAL,ALL,7,2350.0
085013,2019,T,Y_GE15,TOTAL,ALL,7,2067.0
085013,2021,T,Y_GE15,TOTAL,ALL,7,2344.98767690577
085013,2022,T,Y_GE15,TOTAL,ALL,7,2485.05958457888
085013,2023,T,Y_GE15,TOTAL,ALL,7,2373.5242281896017
085013,2024,T,Y_GE15,TOTAL,ALL,7,2232.7566905022622
085013,2018,T,Y_GE15,TOTAL,ALL,99,22212.0
085013,2019,T,Y_GE15,TOTAL,ALL,99,21984.0
085013,2021,T,Y_GE15,TOTAL,ALL,99,21501.0
085013,2022,T,Y_GE15,TOTAL,ALL,99,21432.0
085013,2023,T,Y_GE15,TOTAL,ALL,99,21423.0
085013,2024,T,Y_GE15,TOTAL,ALL,99,21404.0
085014,2018,F,Y_GE15,TOTAL,ALL,1,186.0
085014,2019,F,Y_GE15,TOTAL,ALL,1,191.0
085014,2021,F,Y_GE15,TOTAL,ALL,1,198.0
085014,2022,F,Y_GE15,TOTAL,ALL,1,193.0
085014,2023,F,Y_GE15,TOTAL,ALL,1,206.0
085014,2024,F,Y_GE15,TOTAL,ALL,1,206.0
085014,2018,F,Y_GE15,TOTAL,ALL,12,66.0
085014,2019,F,Y_GE15,TOTAL,ALL,12,67.0
085014,2021,F,Y_GE15,TOTAL,ALL,12,37.5631967661032
085014,2022,F,Y_GE15,TOTAL,ALL,12,32.9377111427346
085014,2023,F,Y_GE15,TOTAL,ALL,12,33.610158870856075
085014,2024,F,Y_GE15,TOTAL,ALL,12,27.220204358927575
085014,2018,F,Y_GE15,TOTAL,ALL,22,252.0
085014,2019,F,Y_GE15,TOTAL,ALL,22,258.0
085014,2021,F,Y_GE15,TOTAL,ALL,22,235.563196766103
085014,2022,F,Y_GE15,TOTAL,ALL,22,225.937711142735
085014,2023,F,Y_GE15,TOTAL,ALL,22,239.61015887085608
085014,2024,F,Y_GE15,TOTAL,ALL,22,233.2202043589276
085014,2018,F,Y_GE15,TOTAL,ALL,23,631.0
085014,2019,F,Y_GE15,TOTAL,ALL,23,605.0
085014,2021,F,Y_GE15,TOTAL,ALL,23,581.436803233897
085014,2022,F,Y_GE15,TOTAL,ALL,23,585.062288857265
085014,2023,F,Y_GE15,TOTAL,ALL,23,556.3898411291437
085014,2024,F,Y_GE15,TOTAL,ALL,23,564.7797956410725
085014,2018,F,Y_GE15,TOTAL,ALL,24,225.0
085014,2019,F,Y_GE15,TOTAL,ALL,24,221.0
085014,2021,F,Y_GE15,TOTAL,ALL,24,202.902178178133
085014,2022,F,Y_GE15,TOTAL,ALL,24,202.544586900105
085014,2023,F,Y_GE15,TOTAL,ALL,24,178.4181084883001
085014,2024,F,Y_GE15,TOTAL,ALL,24,180.10777158659602
085014,2018,F,Y_GE15,TOTAL,ALL,4,226.0
085014,2019,F,Y_GE15,TOTAL,ALL,4,216.0
085014,2021,F,Y_GE15,TOTAL,ALL,4,236.832636745659
085014,2022,F,Y_GE15,TOTAL,ALL,4,235.620201107924
085014,2023,F,Y_GE15,TOTAL,ALL,4,232.6307906591116
085014,2024,F,Y_GE15,TOTAL,ALL,4,233.1018018417888
085014,2018,F,Y_GE15,TOTAL,ALL,5,78.0
085014,2019,F,Y_GE15,TOTAL,ALL,5,78.0
085014,2021,F,Y_GE15,TOTAL,ALL,5,77.713169951123
085014,2022,F,Y_GE15,TOTAL,ALL,5,74.6142545239479
085014,2023,F,Y_GE15,TOTAL,ALL,5,69.99263784398731
085014,2024,F,Y_GE15,TOTAL,ALL,5,75.23176493878547
085014,2018,F,Y_GE15,TOTAL,ALL,7,102.0
085014,2019,F,Y_GE15,TOTAL,ALL,7,90.0
085014,2021,F,Y_GE15,TOTAL,ALL,7,63.9888183589826
085014,2022,F,Y_GE15,TOTAL,ALL,7,72.2832463252885
085014,2023,F,Y_GE15,TOTAL,ALL,7,75.34830413774473
085014,2024,F,Y_GE15,TOTAL,ALL,7,76.33845727390218
085014,2018,F,Y_GE15,TOTAL,ALL,99,883.0
085014,2019,F,Y_GE15,TOTAL,ALL,99,862.0
085014,2021,F,Y_GE15,TOTAL,ALL,99,817.0
085014,2022,F,Y_GE15,TOTAL,ALL,99,811.0
085014,2023,F,Y_GE15,TOTAL,ALL,99,795.9999999999999
085014,2024,F,Y_GE15,TOTAL,ALL,99,798.0
085014,2018,M,Y_GE15,TOTAL,ALL,1,371.0
085014,2019,M,Y_GE15,TOTAL,ALL,1,400.0
085014,2021,M,Y_GE15,TOTAL,ALL,1,367.0
085014,2022,M,Y_GE15,TOTAL,ALL,1,383.0
085014,2023,M,Y_GE15,TOTAL,ALL,1,373.0
085014,2024,M,Y_GE15,TOTAL,ALL,1,374.0
085014,2018,M,Y_GE15,TOTAL,ALL,12,70.0
085014,2019,M,Y_GE15,TOTAL,ALL,12,56.0
085014,2021,M,Y_GE15,TOTAL,ALL,12,35.7114129554805
085014,2022,M,Y_GE15,TOTAL,ALL,12,27.0173018132759
085014,2023,M,Y_GE15,TOTAL,ALL,12,28.908786856791675
085014,2024,M,Y_GE15,TOTAL,ALL,12,22.454920379764594
085014,2018,M,Y_GE15,TOTAL,ALL,22,441.0
085014,2019,M,Y_GE15,TOTAL,ALL,22,456.0
085014,2021,M,Y_GE15,TOTAL,ALL,22,402.711412955481
085014,2022,M,Y_GE15,TOTAL,ALL,22,410.017301813276
085014,2023,M,Y_GE15,TOTAL,ALL,22,401.90878685679166
085014,2024,M,Y_GE15,TOTAL,ALL,22,396.4549203797646
085014,2018,M,Y_GE15,TOTAL,ALL,23,392.0
085014,2019,M,Y_GE15,TOTAL,ALL,23,359.0
085014,2021,M,Y_GE15,TOTAL,ALL,23,374.288587044519
085014,2022,M,Y_GE15,TOTAL,ALL,23,354.982698186724
085014,2023,M,Y_GE15,TOTAL,ALL,23,351.09121314320834
085014,2024,M,Y_GE15,TOTAL,ALL,23,350.54507962023536
085014,2018,M,Y_GE15,TOTAL,ALL,24,205.0
085014,2019,M,Y_GE15,TOTAL,ALL,24,199.0
085014,2021,M,Y_GE15,TOTAL,ALL,24,221.137968800176
085014,2022,M,Y_GE15,TOTAL,ALL,24,211.915867810797
085014,2023,M,Y_GE15,TOTAL,ALL,24,207.6293018765437
085014,2024,M,Y_GE15,TOTAL,ALL,24,209.79807924356004
085014,2018,M,Y_GE15,TOTAL,ALL,4,8.0
085014,2019,M,Y_GE15,TOTAL,ALL,4,7.0
085014,2021,M,Y_GE15,TOTAL,ALL,4,6.98169440191275
085014,2022,M,Y_GE15,TOTAL,ALL,4,11.4396321148058
085014,2023,M,Y_GE15,TOTAL,ALL,4,13.173739887847113
085014,2024,M,Y_GE15,TOTAL,ALL,4,11.691017376155031
085014,2018,M,Y_GE15,TOTAL,ALL,5,65.0
085014,2019,M,Y_GE15,TOTAL,ALL,5,63.0
085014,2021,M,Y_GE15,TOTAL,ALL,5,59.0012016872155
085014,2022,M,Y_GE15,TOTAL,ALL,5,55.4345353414714
085014,2023,M,Y_GE15,TOTAL,ALL,5,52.02172864694168
085014,2024,M,Y_GE15,TOTAL,ALL,5,53.410340071922064
085014,2018,M,Y_GE15,TOTAL,ALL,7,115.0
085014,2019,M,Y_GE15,TOTAL,ALL,7,90.0
085014,2021,M,Y_GE15,TOTAL,ALL,7,87.1677221552155
085014,2022,M,Y_GE15,TOTAL,ALL,7,76.1926629196495
085014,2023,M,Y_GE15,TOTAL,ALL,7,78.26644273187583
085014,2024,M,Y_GE15,TOTAL,ALL,7,75.64564292859822
085014,2018,M,Y_GE15,TOTAL,ALL,99,833.0
085014,2019,M,Y_GE15,TOTAL,ALL,99,814.0
085014,2021,M,Y_GE15,TOTAL,ALL,99,777.0
085014,2022,M,Y_GE15,TOTAL,ALL,99,765.0
085014,2023,M,Y_GE15,TOTAL,ALL,99,753.0
085014,2024,M,Y_GE15,TOTAL,ALL,99,747.0
085014,2018,T,Y_GE15,TOTAL,ALL,1,557.0
085014,2019,T,Y_GE15,TOTAL,ALL,1,591.0
085014,2021,T,Y_GE15,TOTAL,ALL,1,565.0
085014,2022,T,Y_GE15,TOTAL,ALL,1,576.0
085014,2023,T,Y_GE15,TOTAL,ALL,1,579.0
085014,2024,T,Y_GE15,TOTAL,ALL,1,580.0
085014,2018,T,Y_GE15,TOTAL,ALL,12,136.0
085014,2019,T,Y_GE15,TOTAL,ALL,12,122.0
085014,2021,T,Y_GE15,TOTAL,ALL,12,73.2746097215837
085014,2022,T,Y_GE15,TOTAL,ALL,12,59.9550129560105
085014,2023,T,Y_GE15,TOTAL,ALL,12,62.51894572764776
085014,2024,T,Y_GE15,TOTAL,ALL,12,49.67512473869217
085014,2018,T,Y_GE15,TOTAL,ALL,22,693.0
085014,2019,T,Y_GE15,TOTAL,ALL,22,713.0
085014,2021,T,Y_GE15,TOTAL,ALL,22,638.274609721584
085014,2022,T,Y_GE15,TOTAL,ALL,22,635.95501295601
085014,2023,T,Y_GE15,TOTAL,ALL,22,641.5189457276477
085014,2024,T,Y_GE15,TOTAL,ALL,22,629.6751247386921
085014,2018,T,Y_GE15,TOTAL,ALL,23,1023.0
085014,2019,T,Y_GE15,TOTAL,ALL,23,963.0
085014,2021,T,Y_GE15,TOTAL,ALL,23,955.725390278416
085014,2022,T,Y_GE15,TOTAL,ALL,23,940.04498704399
085014,2023,T,Y_GE15,TOTAL,ALL,23,907.481054272352
085014,2024,T,Y_GE15,TOTAL,ALL,23,915.324875261308
085014,2018,T,Y_GE15,TOTAL,ALL,24,430.0
085014,2019,T,Y_GE15,TOTAL,ALL,24,420.0
085014,2021,T,Y_GE15,TOTAL,ALL,24,424.040146978308
085014,2022,T,Y_GE15,TOTAL,ALL,24,414.460454710902
085014,2023,T,Y_GE15,TOTAL,ALL,24,386.0474103648439
085014,2024,T,Y_GE15,TOTAL,ALL,24,389.90585083015606
085014,2018,T,Y_GE15,TOTAL,ALL,4,234.0
085014,2019,T,Y_GE15,TOTAL,ALL,4,223.0
085014,2021,T,Y_GE15,TOTAL,ALL,4,243.814331147571
085014,2022,T,Y_GE15,TOTAL,ALL,4,247.05983322273
085014,2023,T,Y_GE15,TOTAL,ALL,4,245.8045305469587
085014,2024,T,Y_GE15,TOTAL,ALL,4,244.79281921794384
085014,2018,T,Y_GE15,TOTAL,ALL,5,143.0
085014,2019,T,Y_GE15,TOTAL,ALL,5,141.0
085014,2021,T,Y_GE15,TOTAL,ALL,5,136.714371638338
085014,2022,T,Y_GE15,TOTAL,ALL,5,130.048789865419
085014,2023,T,Y_GE15,TOTAL,ALL,5,122.014366490929
085014,2024,T,Y_GE15,TOTAL,ALL,5,128.64210501070755
085014,2018,T,Y_GE15,TOTAL,ALL,7,217.0
085014,2019,T,Y_GE15,TOTAL,ALL,7,180.0
085014,2021,T,Y_GE15,TOTAL,ALL,7,151.156540514198
085014,2022,T,Y_GE15,TOTAL,ALL,7,148.475909244938
085014,2023,T,Y_GE15,TOTAL,ALL,7,153.61474686962055
085014,2024,T,Y_GE15,TOTAL,ALL,7,151.9841002025004
085014,2018,T,Y_GE15,TOTAL,ALL,99,1716.0
085014,2019,T,Y_GE15,TOTAL,ALL,99,1676.0
085014,2021,T,Y_GE15,TOTAL,ALL,99,1594.0
085014,2022,T,Y_GE15,TOTAL,ALL,99,1576.0
085014,2023,T,Y_GE15,TOTAL,ALL,99,1548.9999999999998
085014,2024,T,Y_GE15,TOTAL,ALL,99,1545.0
085015,2018,F,Y_GE15,TOTAL,ALL,1,910.0
085015,2019,F,Y_GE15,TOTAL,ALL,1,952.0
085015,2021,F,Y_GE15,TOTAL,ALL,1,959.0
085015,2022,F,Y_GE15,TOTAL,ALL,1,989.0
085015,2023,F,Y_GE15,TOTAL,ALL,1,1052.0
085015,2024,F,Y_GE15,TOTAL,ALL,1,1071.0
085015,2018,F,Y_GE15,TOTAL,ALL,12,498.0
085015,2019,F,Y_GE15,TOTAL,ALL,12,561.0
085015,2021,F,Y_GE15,TOTAL,ALL,12,262.461320554788
085015,2022,F,Y_GE15,TOTAL,ALL,12,243.520479495609
085015,2023,F,Y_GE15,TOTAL,ALL,12,226.88079716103104
085015,2024,F,Y_GE15,TOTAL,ALL,12,186.801623099249
085015,2018,F,Y_GE15,TOTAL,ALL,22,1408.0
085015,2019,F,Y_GE15,TOTAL,ALL,22,1513.0
085015,2021,F,Y_GE15,TOTAL,ALL,22,1221.46132055479
085015,2022,F,Y_GE15,TOTAL,ALL,22,1232.52047949561
085015,2023,F,Y_GE15,TOTAL,ALL,22,1278.880797161031
085015,2024,F,Y_GE15,TOTAL,ALL,22,1257.8016230992491
085015,2018,F,Y_GE15,TOTAL,ALL,23,3656.0
085015,2019,F,Y_GE15,TOTAL,ALL,23,3492.0
085015,2021,F,Y_GE15,TOTAL,ALL,23,3615.53867944521
085015,2022,F,Y_GE15,TOTAL,ALL,23,3533.47952050439
085015,2023,F,Y_GE15,TOTAL,ALL,23,3441.119202838969
085015,2024,F,Y_GE15,TOTAL,ALL,23,3384.198376900751
085015,2018,F,Y_GE15,TOTAL,ALL,24,744.0
085015,2019,F,Y_GE15,TOTAL,ALL,24,792.0
