territorio,nome_comune,parte,anello,ordine,x,y,occupazione_femminile_2011
087033,Paternò,0,0,42,491660,4162725,21.2
087033,Paternò,0,0,43,492882,4162419,21.2
087033,Paternò,0,0,44,493661,4162373,21.2
087033,Paternò,0,0,45,493922,4162578,21.2
087033,Paternò,0,0,46,494201,4162393,21.2
087033,Paternò,0,0,47,494305,4162095,21.2
087034,Pedara,0,0,0,504312,4170631,29.2
087034,Pedara,0,0,1,505232,4168204,29.2
087034,Pedara,0,0,2,505317,4167010,29.2
087034,Pedara,0,0,3,505931,4165892,29.2
087034,Pedara,0,0,4,505891,4165149,29.2
087034,Pedara,0,0,5,505703,4164809,29.2
087034,Pedara,0,0,6,506030,4163612,29.2
087034,Pedara,0,0,7,506156,4162225,29.2
087034,Pedara,0,0,8,506819,4161049,29.2
087034,Pedara,0,0,9,506764,4160529,29.2
087034,Pedara,0,0,10,505622,4161237,29.2
087034,Pedara,0,0,11,504284,4161685,29.2
087034,Pedara,0,0,12,503268,4163385,29.2
087034,Pedara,0,0,13,504215,4164164,29.2
087034,Pedara,0,0,14,504340,4165388,29.2
087034,Pedara,0,0,15,504122,4166102,29.2
087034,Pedara,0,0,16,503141,4167506,29.2
087034,Pedara,0,0,17,502420,4170314,29.2
087034,Pedara,0,0,18,504312,4170631,29.2
087035,Piedimonte Etneo,0,0,0,516092,4186347,27.9
087035,Piedimonte Etneo,0,0,1,517212,4183994,27.9
087035,Piedimonte Etneo,0,0,2,516969,4183681,27.9
087035,Piedimonte Etneo,0,0,3,516040,4183250,27.9
087035,Piedimonte Etneo,0,0,4,515493,4182580,27.9
087035,Piedimonte Etneo,0,0,5,515218,4182819,27.9
087035,Piedimonte Etneo,0,0,6,513126,4182867,27.9
087035,Piedimonte Etneo,0,0,7,511086,4181724,27.9
087035,Piedimonte Etneo,0,0,8,509749,4181874,27.9
087035,Piedimonte Etneo,0,0,9,504369,4180636,27.9
087035,Piedimonte Etneo,0,0,10,503629,4180215,27.9
087035,Piedimonte Etneo,0,0,11,503434,4179783,27.9
087035,Piedimonte Etneo,0,0,12,502542,4179356,27.9
087035,Piedimonte Etneo,0,0,13,502040,4179417,27.9
087035,Piedimonte Etneo,0,0,14,501494,4179731,27.9
087035,Piedimonte Etneo,0,0,15,506488,4181889,27.9
087035,Piedimonte Etneo,0,0,16,507662,4182214,27.9
087035,Piedimonte Etneo,0,0,17,508577,4182183,27.9
087035,Piedimonte Etneo,0,0,18,510119,4182932,27.9
087035,Piedimonte Etneo,0,0,19,511438,4183364,27.9
087035,Piedimonte Etneo,0,0,20,511563,4184351,27.9
087035,Piedimonte Etneo,0,0,21,512956,4185678,27.9
087035,Piedimonte Etneo,0,0,22,514656,4188035,27.9
087035,Piedimonte Etneo,0,0,23,516092,4186347,27.9
087036,Raddusa,0,0,0,460188,4152652,18.5
087036,Raddusa,0,0,1,461048,4151506,18.5
087036,Raddusa,0,0,2,461206,4150792,18.5
087036,Raddusa,0,0,3,460355,4148837,18.5
087036,Raddusa,0,0,4,460773,4148012,18.5
087036,Raddusa,0,0,5,460808,4147393,18.5
087036,Raddusa,0,0,6,459463,4146227,18.5
087036,Raddusa,0,0,7,459114,4145219,18.5
087036,Raddusa,0,0,8,458097,4146178,18.5
087036,Raddusa,0,0,9,457245,4148216,18.5
087036,Raddusa,0,0,10,457806,4149644,18.5
087036,Raddusa,0,0,11,458260,4150101,18.5
087036,Raddusa,0,0,12,455401,4151022,18.5
087036,Raddusa,0,0,13,454735,4151414,18.5
087036,Raddusa,0,0,14,454729,4151601,18.5
087036,Raddusa,0,0,15,454986,4151751,18.5
087036,Raddusa,0,0,16,456383,4151838,18.5
087036,Raddusa,0,0,17,457224,4152207,18.5
087036,Raddusa,0,0,18,457870,4152290,18.5
087036,Raddusa,0,0,19,458693,4153156,18.5
087036,Raddusa,0,0,20,460188,4152652,18.5
087037,Ramacca,0,0,0,463633,4155448,18.6
087037,Ramacca,0,0,1,463902,4154666,18.6
087037,Ramacca,0,0,2,464218,4154325,18.6
087037,Ramacca,0,0,3,463843,4153485,18.6
087037,Ramacca,0,0,4,464164,4152887,18.6
087037,Ramacca,0,0,5,465420,4152880,18.6
087037,Ramacca,0,0,6,465731,4152375,18.6
087037,Ramacca,0,0,7,465255,4151068,18.6
087037,Ramacca,0,0,8,465284,4150304,18.6
087037,Ramacca,0,0,9,465922,4149551,18.6
087037,Ramacca,0,0,10,466507,4149341,18.6
087037,Ramacca,0,0,11,466770,4149505,18.6
087037,Ramacca,0,0,12,467574,4148681,18.6
087037,Ramacca,0,0,13,468397,4146641,18.6
087037,Ramacca,0,0,14,468428,4145554,18.6
087037,Ramacca,0,0,15,469128,4145266,18.6
087037,Ramacca,0,0,16,470912,4145134,18.6
087037,Ramacca,0,0,17,471142,4145695,18.6
087037,Ramacca,0,0,18,471040,4146259,18.6
087037,Ramacca,0,0,19,471618,4147384,18.6
087037,Ramacca,0,0,20,472297,4147286,18.6
087037,Ramacca,0,0,21,473682,4147587,18.6
087037,Ramacca,0,0,22,475357,4148422,18.6
087037,Ramacca,0,0,23,476426,4148405,18.6
087037,Ramacca,0,0,24,477653,4148638,18.6
087037,Ramacca,0,0,25,480772,4149910,18.6
087037,Ramacca,0,0,26,480830,4149341,18.6
087037,Ramacca,0,0,27,481792,4148812,18.6
087037,Ramacca,0,0,28,482871,4149169,18.6
087037,Ramacca,0,0,29,483969,4148435,18.6
087037,Ramacca,0,0,30,484729,4147761,18.6
087037,Ramacca,0,0,31,485458,4146530,18.6
087037,Ramacca,0,0,32,485867,4145101,18.6
087037,Ramacca,0,0,33,485611,4143752,18.6
087037,Ramacca,0,0,34,486228,4141978,18.6
087037,Ramacca,0,0,35,486010,4140532,18.6
087037,Ramacca,0,0,36,486151,4140326,18.6
087037,Ramacca,0,0,37,486710,4139928,18.6
087037,Ramacca,0,0,38,488793,4140218,18.6
087037,Ramacca,0,0,39,489060,4139959,18.6
087037,Ramacca,0,0,40,490045,4140113,18.6
087037,Ramacca,0,0,41,490041,4139008,18.6
087037,Ramacca,0,0,42,489179,4138099,18.6
087037,Ramacca,0,0,43,487118,4137429,18.6
087037,Ramacca,0,0,44,485572,4136730,18.6
087037,Ramacca,0,0,45,483222,4137024,18.6
087037,Ramacca,0,0,46,481353,4137781,18.6
087037,Ramacca,0,0,47,480387,4137731,18.6
087037,Ramacca,0,0,48,479630,4137137,18.6
087037,Ramacca,0,0,49,479376,4136636,18.6
087037,Ramacca,0,0,50,478897,4136193,18.6
087037,Ramacca,0,0,51,477628,4136353,18.6
087037,Ramacca,0,0,52,476616,4136055,18.6
087037,Ramacca,0,0,53,474637,4137939,18.6
087037,Ramacca,0,0,54,474020,4137617,18.6
087037,Ramacca,0,0,55,473540,4136941,18.6
087037,Ramacca,0,0,56,472580,4136802,18.6
087037,Ramacca,0,0,57,471695,4136916,18.6
087037,Ramacca,0,0,58,471479,4136582,18.6
087037,Ramacca,0,0,59,471408,4134740,18.6
087037,Ramacca,0,0,60,470905,4134428,18.6
087037,Ramacca,0,0,61,470240,4134727,18.6
087037,Ramacca,0,0,62,468097,4135243,18.6
087037,Ramacca,0,0,63,467283,4135839,18.6
087037,Ramacca,0,0,64,466840,4135765,18.6
087037,Ramacca,0,0,65,465400,4136263,18.6
087037,Ramacca,0,0,66,464281,4136054,18.6
087037,Ramacca,0,0,67,463677,4136511,18.6
087037,Ramacca,0,0,68,463633,4137098,18.6
087037,Ramacca,0,0,69,463773,4137387,18.6
087037,Ramacca,0,0,70,463354,4137958,18.6
087037,Ramacca,0,0,71,462678,4138177,18.6
087037,Ramacca,0,0,72,463077,4139738,18.6
087037,Ramacca,0,0,73,463483,4140250,18.6
087037,Ramacca,0,0,74,464628,4140703,18.6
087037,Ramacca,0,0,75,465581,4140567,18.6
087037,Ramacca,0,0,76,466564,4140937,18.6
087037,Ramacca,0,0,77,467506,4142036,18.6
087037,Ramacca,0,0,78,467525,4142596,18.6
087037,Ramacca,0,0,79,466765,4143221,18.6
087037,Ramacca,0,0,80,465754,4143089,18.6
087037,Ramacca,0,0,81,465366,4143796,18.6
087037,Ramacca,0,0,82,464598,4143996,18.6
087037,Ramacca,0,0,83,463562,4144886,18.6
087037,Ramacca,0,0,84,463015,4144945,18.6
087037,Ramacca,0,0,85,461980,4144534,18.6
087037,Ramacca,0,0,86,461224,4144530,18.6
087037,Ramacca,0,0,87,460617,4144321,18.6
087037,Ramacca,0,0,88,459655,4144819,18.6
087037,Ramacca,0,0,89,459575,4145299,18.6
087037,Ramacca,0,0,90,459227,4145339,18.6
087037,Ramacca,0,0,91,459282,4145934,18.6
087037,Ramacca,0,0,92,460808,4147393,18.6
087037,Ramacca,0,0,93,460773,4148012,18.6
087037,Ramacca,0,0,94,460355,4148837,18.6
087037,Ramacca,0,0,95,461206,4150792,18.6
087037,Ramacca,0,0,96,461048,4151506,18.6
087037,Ramacca,0,0,97,460188,4152652,18.6
087037,Ramacca,0,0,98,458693,4153156,18.6
087037,Ramacca,0,0,99,459459,4154916,18.6
087037,Ramacca,0,0,100,461302,4154951,18.6
087037,Ramacca,0,0,101,461248,4155248,18.6
087037,Ramacca,0,0,102,462285,4155506,18.6
087037,Ramacca,0,0,103,462640,4155387,18.6
087037,Ramacca,0,0,104,463002,4155957,18.6
087037,Ramacca,0,0,105,463633,4155448,18.6
087038,Randazzo,0,0,0,481508,4178229,26.3
087038,Randazzo,0,0,1,480681,4176558,26.3
087038,Randazzo,0,0,2,480764,4176148,26.3
087038,Randazzo,0,0,3,481153,4175372,26.3
087038,Randazzo,0,0,4,482285,4174408,26.3
087038,Randazzo,0,0,5,482184,4173962,26.3
087038,Randazzo,0,0,6,478937,4171911,26.3
087038,Randazzo,0,0,7,478132,4171052,26.3
087038,Randazzo,0,0,8,477755,4171031,26.3
087038,Randazzo,0,0,9,476927,4171571,26.3
087038,Randazzo,0,0,10,476592,4171549,26.3
087038,Randazzo,0,0,11,476497,4171128,26.3
087038,Randazzo,0,0,12,476066,4170643,26.3
087038,Randazzo,0,0,13,475700,4170497,26.3
087038,Randazzo,0,0,14,474866,4173063,26.3
087038,Randazzo,0,0,15,475433,4174490,26.3
087038,Randazzo,0,0,16,475119,4175353,26.3
087038,Randazzo,0,0,17,474135,4175739,26.3
087038,Randazzo,0,0,18,474117,4176069,26.3
087038,Randazzo,0,0,19,476213,4177662,26.3
087038,Randazzo,0,0,20,476816,4178509,26.3
087038,Randazzo,0,0,21,479252,4177448,26.3
087038,Randazzo,0,0,22,480934,4178011,26.3
087038,Randazzo,0,0,23,481138,4178505,26.3
087038,Randazzo,0,0,24,481508,4178229,26.3
087038,Randazzo,1,0,0,494052,4200790,26.3
087038,Randazzo,1,0,1,494836,4200356,26.3
087038,Randazzo,1,0,2,494854,4199445,26.3
087038,Randazzo,1,0,3,495811,4197421,26.3
087038,Randazzo,1,0,4,496103,4196058,26.3
087038,Randazzo,1,0,5,498141,4195500,26.3
087038,Randazzo,1,0,6,498232,4193953,26.3
087038,Randazzo,1,0,7,498853,4193804,26.3
087038,Randazzo,1,0,8,500723,4194616,26.3
087038,Randazzo,1,0,9,501892,4194511,26.3
087038,Randazzo,1,0,10,501581,4194232,26.3
087038,Randazzo,1,0,11,502003,4193626,26.3
087038,Randazzo,1,0,12,501970,4192578,26.3
087038,Randazzo,1,0,13,501683,4192412,26.3
087038,Randazzo,1,0,14,501805,4191198,26.3
087038,Randazzo,1,0,15,500993,4189911,26.3
087038,Randazzo,1,0,16,500843,4189290,26.3
087038,Randazzo,1,0,17,500637,4185005,26.3
087038,Randazzo,1,0,18,499507,4178213,26.3
087038,Randazzo,1,0,19,498811,4182459,26.3
087038,Randazzo,1,0,20,497317,4183760,26.3
087038,Randazzo,1,0,21,492683,4187031,26.3
087038,Randazzo,1,0,22,490810,4189974,26.3
087038,Randazzo,1,0,23,490679,4190672,26.3
087038,Randazzo,1,0,24,490227,4191257,26.3
087038,Randazzo,1,0,25,489280,4191834,26.3
087038,Randazzo,1,0,26,488132,4191839,26.3
087038,Randazzo,1,0,27,487897,4192264,26.3
087038,Randazzo,1,0,28,488091,4193143,26.3
087038,Randazzo,1,0,29,487948,4194136,26.3
087038,Randazzo,1,0,30,486546,4193857,26.3
087038,Randazzo,1,0,31,485571,4194009,26.3
087038,Randazzo,1,0,32,485478,4194143,26.3
087038,Randazzo,1,0,33,485523,4195683,26.3
087038,Randazzo,1,0,34,486212,4196150,26.3
087038,Randazzo,1,0,35,485523,4197849,26.3
087038,Randazzo,1,0,36,484932,4198628,26.3
087038,Randazzo,1,0,37,485883,4200427,26.3
087038,Randazzo,1,0,38,485992,4201281,26.3
087038,Randazzo,1,0,39,486940,4200847,26.3
087038,Randazzo,1,0,40,486667,4199406,26.3
087038,Randazzo,1,0,41,487251,4198168,26.3
087038,Randazzo,1,0,42,487915,4197910,26.3
087038,Randazzo,1,0,43,489261,4198332,26.3
087038,Randazzo,1,0,44,489299,4198574,26.3
087038,Randazzo,1,0,45,490850,4200125,26.3
087038,Randazzo,1,0,46,493687,4201461,26.3
087038,Randazzo,1,0,47,493861,4201449,26.3
087038,Randazzo,1,0,48,494052,4200790,26.3
087039,Riposto,0,0,0,518057,4176699,25.0
087039,Riposto,0,0,1,518127,4176274,25.0
087039,Riposto,0,0,2,519303,4173893,25.0
087039,Riposto,0,0,3,519007,4172871,25.0
087039,Riposto,0,0,4,517567,4169969,25.0
087039,Riposto,0,0,5,517590,4169423,25.0
087039,Riposto,0,0,6,517318,4169406,25.0
087039,Riposto,0,0,7,515794,4169910,25.0
087039,Riposto,0,0,8,515198,4170171,25.0
087039,Riposto,0,0,9,515182,4170303,25.0
087039,Riposto,0,0,10,515364,4170671,25.0
087039,Riposto,0,0,11,516331,4170871,25.0
087039,Riposto,0,0,12,517478,4172294,25.0
087039,Riposto,0,0,13,517670,4172737,25.0
087039,Riposto,0,0,14,516345,4172394,25.0
087039,Riposto,0,0,15,515436,4171792,25.0
087039,Riposto,0,0,16,515273,4171819,25.0
087039,Riposto,0,0,17,515327,4172724,25.0
087039,Riposto,0,0,18,516950,4173511,25.0
087039,Riposto,0,0,19,517365,4174666,25.0
087039,Riposto,0,0,20,517196,4176757,25.0
087039,Riposto,0,0,21,518057,4176699,25.0
087040,San Cono,0,0,0,443006,4128992,18.7
087040,San Cono,0,0,1,445473,4127915,18.7
087040,San Cono,0,0,2,445045,4126506,18.7
087040,San Cono,0,0,3,444094,4126037,18.7
087040,San Cono,0,0,4,442624,4125915,18.7
087040,San Cono,0,0,5,442634,4129030,18.7
087040,San Cono,0,0,6,443006,4128992,18.7
087041,San Giovanni la Punta,0,0,0,509194,4160435,29.8
087041,San Giovanni la Punta,0,0,1,509369,4159888,29.8
087041,San Giovanni la Punta,0,0,2,510158,4159174,29.8
087041,San Giovanni la Punta,0,0,3,510283,4158732,29.8
087041,San Giovanni la Punta,0,0,4,508976,4158146,29.8
087041,San Giovanni la Punta,0,0,5,508601,4156462,29.8
087041,San Giovanni la Punta,0,0,6,508883,4155685,29.8
087041,San Giovanni la Punta,0,0,7,508721,4155250,29.8
087041,San Giovanni la Punta,0,0,8,507731,4155869,29.8
087041,San Giovanni la Punta,0,0,9,507668,4158045,29.8
087041,San Giovanni la Punta,0,0,10,507035,4158566,29.8
087041,San Giovanni la Punta,0,0,11,506690,4160057,29.8
087041,San Giovanni la Punta,0,0,12,506819,4161049,29.8
087041,San Giovanni la Punta,0,0,13,507650,4161468,29.8
087041,San Giovanni la Punta,0,0,14,509194,4160435,29.8
087042,San Gregorio di Catania,0,0,0,510311,4158690,36.9
087042,San Gregorio di Catania,0,0,1,510197,4157820,36.9
087042,San Gregorio di Catania,0,0,2,510578,4157558,36.9
087042,San Gregorio di Catania,0,0,3,510869,4157562,36.9
087042,San Gregorio di Catania,0,0,4,510735,4156506,36.9
087042,San Gregorio di Catania,0,0,5,510225,4155729,36.9
087042,San Gregorio di Catania,0,0,6,509063,4154757,36.9
087042,San Gregorio di Catania,0,0,7,508721,4155250,36.9
087042,San Gregorio di Catania,0,0,8,508883,4155685,36.9
087042,San Gregorio di Catania,0,0,9,508601,4156462,36.9
087042,San Gregorio di Catania,0,0,10,508857,4157826,36.9
087042,San Gregorio di Catania,0,0,11,508976,4158146,36.9
087042,San Gregorio di Catania,0,0,12,510311,4158690,36.9
087043,San Michele di Ganzaria,0,0,0,446857,4128199,18.0
087043,San Michele di Ganzaria,0,0,1,447906,4127667,18.0
087043,San Michele di Ganzaria,0,0,2,450061,4127416,18.0
087043,San Michele di Ganzaria,0,0,3,450552,4127059,18.0
087043,San Michele di Ganzaria,0,0,4,452599,4127357,18.0
087043,San Michele di Ganzaria,0,0,5,453391,4126352,18.0
087043,San Michele di Ganzaria,0,0,6,453289,4125897,18.0
087043,San Michele di Ganzaria,0,0,7,452859,4125006,18.0
087043,San Michele di Ganzaria,0,0,8,450589,4124400,18.0
087043,San Michele di Ganzaria,0,0,9,449523,4123060,18.0
087043,San Michele di Ganzaria,0,0,10,448495,4122886,18.0
087043,San Michele di Ganzaria,0,0,11,448451,4124422,18.0
087043,San Michele di Ganzaria,0,0,12,446156,4124094,18.0
087043,San Michele di Ganzaria,0,0,13,445197,4126790,18.0
087043,San Michele di Ganzaria,0,0,14,445473,4127915,18.0
087043,San Michele di Ganzaria,0,0,15,446164,4128227,18.0
087043,San Michele di Ganzaria,0,0,16,446857,4128199,18.0
087044,San Pietro Clarenza,0,0,0,502179,4159552,26.5
087044,San Pietro Clarenza,0,0,1,502596,4159308,26.5
087044,San Pietro Clarenza,0,0,2,503000,4158723,26.5
087044,San Pietro Clarenza,0,0,3,503085,4157925,26.5
087044,San Pietro Clarenza,0,0,4,502578,4157363,26.5
087044,San Pietro Clarenza,0,0,5,502634,4157020,26.5
087044,San Pietro Clarenza,0,0,6,503344,4156381,26.5
087044,San Pietro Clarenza,0,0,7,503171,4155926,26.5
087044,San Pietro Clarenza,0,0,8,501919,4155859,26.5
087044,San Pietro Clarenza,0,0,9,500964,4157289,26.5
087044,San Pietro Clarenza,0,0,10,500898,4158913,26.5
087044,San Pietro Clarenza,0,0,11,501608,4159573,26.5
087044,San Pietro Clarenza,0,0,12,502179,4159552,26.5
087045,Sant'Agata li Battiati,0,0,0,507659,4157881,33.0
087045,Sant'Agata li Battiati,0,0,1,507731,4155869,33.0
087045,Sant'Agata li Battiati,0,0,2,508321,4155451,33.0
087045,Sant'Agata li Battiati,0,0,3,507988,4155164,33.0
087045,Sant'Agata li Battiati,0,0,4,507486,4155409,33.0
087045,Sant'Agata li Battiati,0,0,5,506942,4155053,33.0
087045,Sant'Agata li Battiati,0,0,6,506502,4155452,33.0
087045,Sant'Agata li Battiati,0,0,7,506423,4156996,33.0
087045,Sant'Agata li Battiati,0,0,8,507129,4157565,33.0
087045,Sant'Agata li Battiati,0,0,9,507520,4158196,33.0
087045,Sant'Agata li Battiati,0,0,10,507659,4157881,33.0
087046,Sant'Alfio,0,0,0,509749,4181874,27.8
087046,Sant'Alfio,0,0,1,511086,4181724,27.8
087046,Sant'Alfio,0,0,2,509941,4180409,27.8
087046,Sant'Alfio,0,0,3,509781,4179155,27.8
087046,Sant'Alfio,0,0,4,513357,4177504,27.8
087046,Sant'Alfio,0,0,5,513033,4176073,27.8
087046,Sant'Alfio,0,0,6,509625,4177300,27.8
087046,Sant'Alfio,0,0,7,508074,4178257,27.8
087046,Sant'Alfio,0,0,8,507641,4178368,27.8
087046,Sant'Alfio,0,0,9,506097,4179580,27.8
087046,Sant'Alfio,0,0,10,505255,4179359,27.8
087046,Sant'Alfio,0,0,11,505108,4178350,27.8
087046,Sant'Alfio,0,0,12,504350,4178465,27.8
087046,Sant'Alfio,0,0,13,502335,4179263,27.8
087046,Sant'Alfio,0,0,14,499507,4178213,27.8
087046,Sant'Alfio,0,0,15,501208,4179649,27.8
087046,Sant'Alfio,0,0,16,501494,4179731,27.8
087046,Sant'Alfio,0,0,17,502040,4179417,27.8
087046,Sant'Alfio,0,0,18,502542,4179356,27.8
087046,Sant'Alfio,0,0,19,503434,4179783,27.8
087046,Sant'Alfio,0,0,20,503629,4180215,27.8
087046,Sant'Alfio,0,0,21,504459,4180664,27.8
087046,Sant'Alfio,0,0,22,508698,4181702,27.8
087046,Sant'Alfio,0,0,23,509749,4181874,27.8
087047,Santa Maria di Licodia,0,0,0,493999,4169869,19.4
087047,Santa Maria di Licodia,0,0,1,494506,4169135,19.4
087047,Santa Maria di Licodia,0,0,2,494803,4168357,19.4
087047,Santa Maria di Licodia,0,0,3,494030,4166807,19.4
087047,Santa Maria di Licodia,0,0,4,493009,4165883,19.4
087047,Santa Maria di Licodia,0,0,5,492725,4163928,19.4
087047,Santa Maria di Licodia,0,0,6,491660,4162725,19.4
087047,Santa Maria di Licodia,0,0,7,491099,4160619,19.4
087047,Santa Maria di Licodia,0,0,8,490107,4160329,19.4
087047,Santa Maria di Licodia,0,0,9,489036,4160484,19.4
087047,Santa Maria di Licodia,0,0,10,487480,4161337,19.4
087047,Santa Maria di Licodia,0,0,11,486926,4161997,19.4
087047,Santa Maria di Licodia,0,0,12,487928,4162847,19.4
087047,Santa Maria di Licodia,0,0,13,488242,4163920,19.4
087047,Santa Maria di Licodia,0,0,14,489276,4164179,19.4
087047,Santa Maria di Licodia,0,0,15,489961,4165108,19.4
087047,Santa Maria di Licodia,0,0,16,490267,4165856,19.4
087047,Santa Maria di Licodia,0,0,17,490835,4166161,19.4
087047,Santa Maria di Licodia,0,0,18,491407,4166249,19.4
087047,Santa Maria di Licodia,0,0,19,492254,4166775,19.4
087047,Santa Maria di Licodia,0,0,20,492858,4168448,19.4
087047,Santa Maria di Licodia,0,0,21,493644,4169313,19.4
087047,Santa Maria di Licodia,0,0,22,493782,4169860,19.4
087047,Santa Maria di Licodia,0,0,23,493999,4169869,19.4
087048,Santa Venerina,0,0,0,513086,4173378,24.2
087048,Santa Venerina,0,0,1,514648,4172739,24.2
087048,Santa Venerina,0,0,2,514707,4172407,24.2
087048,Santa Venerina,0,0,3,514669,4171686,24.2
087048,Santa Venerina,0,0,4,514393,4171551,24.2
087048,Santa Venerina,0,0,5,513914,4171597,24.2
087048,Santa Venerina,0,0,6,514073,4171060,24.2
087048,Santa Venerina,0,0,7,514681,4170690,24.2
087048,Santa Venerina,0,0,8,514395,4170483,24.2
087048,Santa Venerina,0,0,9,513864,4169420,24.2
087048,Santa Venerina,0,0,10,514297,4168475,24.2
087048,Santa Venerina,0,0,11,514203,4168049,24.2
087048,Santa Venerina,0,0,12,514006,4167946,24.2
087048,Santa Venerina,0,0,13,512812,4168039,24.2
087048,Santa Venerina,0,0,14,512773,4167687,24.2
087048,Santa Venerina,0,0,15,512439,4167506,24.2
087048,Santa Venerina,0,0,16,512165,4167775,24.2
087048,Santa Venerina,0,0,17,511787,4167823,24.2
087048,Santa Venerina,0,0,18,510746,4167707,24.2
087048,Santa Venerina,0,0,19,510645,4167807,24.2
087048,Santa Venerina,0,0,20,511319,4170079,24.2
087048,Santa Venerina,0,0,21,510681,4170583,24.2
087048,Santa Venerina,0,0,22,510587,4171948,24.2
087048,Santa Venerina,0,0,23,510998,4172252,24.2
087048,Santa Venerina,0,0,24,510731,4173436,24.2
087048,Santa Venerina,0,0,25,513086,4173378,24.2
087049,Scordia,0,0,0,485967,4130911,17.4
087049,Scordia,0,0,1,490444,4129381,17.4
087049,Scordia,0,0,2,489337,4127688,17.4
087049,Scordia,0,0,3,489615,4126636,17.4
087049,Scordia,0,0,4,488798,4126211,17.4
087049,Scordia,0,0,5,487225,4125907,17.4
087049,Scordia,0,0,6,485506,4126432,17.4
087049,Scordia,0,0,7,484105,4126191,17.4
087049,Scordia,0,0,8,483526,4126359,17.4
087049,Scordia,0,0,9,483711,4127025,17.4
087049,Scordia,0,0,10,483711,4128557,17.4
087049,Scordia,0,0,11,484151,4129970,17.4
087049,Scordia,0,0,12,485967,4130911,17.4
087050,Trecastagni,0,0,0,506517,4169659,29.4
087050,Trecastagni,0,0,1,507477,4169383,29.4
087050,Trecastagni,0,0,2,507975,4169124,29.4
087050,Trecastagni,0,0,3,508111,4168871,29.4
087050,Trecastagni,0,0,4,507953,4167879,29.4
087050,Trecastagni,0,0,5,507491,4167800,29.4
087050,Trecastagni,0,0,6,507343,4166801,29.4
087050,Trecastagni,0,0,7,507579,4166333,29.4
087050,Trecastagni,0,0,8,507353,4164587,29.4
087050,Trecastagni,0,0,9,507719,4163006,29.4
087050,Trecastagni,0,0,10,507723,4161674,29.4
087050,Trecastagni,0,0,11,507650,4161468,29.4
087050,Trecastagni,0,0,12,506819,4161049,29.4
087050,Trecastagni,0,0,13,506156,4162225,29.4
087050,Trecastagni,0,0,14,506030,4163612,29.4
087050,Trecastagni,0,0,15,505703,4164809,29.4
087050,Trecastagni,0,0,16,505891,4165149,29.4
087050,Trecastagni,0,0,17,505888,4166071,29.4
087050,Trecastagni,0,0,18,505317,4167010,29.4
087050,Trecastagni,0,0,19,505232,4168204,29.4
087050,Trecastagni,0,0,20,503743,4172310,29.4
087050,Trecastagni,0,0,21,505677,4170860,29.4
087050,Trecastagni,0,0,22,506517,4169659,29.4
087051,Tremestieri Etneo,0,0,0,508721,4155250,32.9
087051,Tremestieri Etneo,0,0,1,509063,4154757,32.9
087051,Tremestieri Etneo,0,0,2,508907,4154222,32.9
087051,Tremestieri Etneo,0,0,3,507956,4154727,32.9
087051,Tremestieri Etneo,0,0,4,507988,4155164,32.9
087051,Tremestieri Etneo,0,0,5,508321,4155451,32.9
087051,Tremestieri Etneo,0,0,6,508721,4155250,32.9
087051,Tremestieri Etneo,1,0,0,506764,4160529,32.9
087051,Tremestieri Etneo,1,0,1,506773,4159346,32.9
087051,Tremestieri Etneo,1,0,2,507035,4158566,32.9
087051,Tremestieri Etneo,1,0,3,507520,4158196,32.9
087051,Tremestieri Etneo,1,0,4,507129,4157565,32.9
087051,Tremestieri Etneo,1,0,5,506423,4156996,32.9
087051,Tremestieri Etneo,1,0,6,505723,4157998,32.9
087051,Tremestieri Etneo,1,0,7,504916,4160505,32.9
087051,Tremestieri Etneo,1,0,8,505498,4160768,32.9
087051,Tremestieri Etneo,1,0,9,505622,4161237,32.9
087051,Tremestieri Etneo,1,0,10,506764,4160529,32.9
087052,Valverde,0,0,0,511481,4160864,29.3
087052,Valverde,0,0,1,511782,4158506,29.3
087052,Valverde,0,0,2,512041,4157640,29.3
087052,Valverde,0,0,3,511930,4157478,29.3
087052,Valverde,0,0,4,510578,4157558,29.3
087052,Valverde,0,0,5,510155,4157928,29.3
087052,Valverde,0,0,6,510330,4158563,29.3
087052,Valverde,0,0,7,510189,4159124,29.3
087052,Valverde,0,0,8,509369,4159888,29.3
087052,Valverde,0,0,9,510112,4160210,29.3
087052,Valverde,0,0,10,510155,4160765,29.3
087052,Valverde,0,0,11,511481,4160864,29.3
087053,Viagrande,0,0,0,508154,4166865,28.9
087053,Viagrande,0,0,1,508088,4166460,28.9
087053,Viagrande,0,0,2,508245,4166044,28.9
087053,Viagrande,0,0,3,508950,4165502,28.9
087053,Viagrande,0,0,4,509772,4164160,28.9
087053,Viagrande,0,0,5,509477,4162175,28.9
087053,Viagrande,0,0,6,508801,4161139,28.9
087053,Viagrande,0,0,7,509237,4160659,28.9
087053,Viagrande,0,0,8,509194,4160435,28.9
087053,Viagrande,0,0,9,507650,4161468,28.9
087053,Viagrande,0,0,10,507719,4163006,28.9
087053,Viagrande,0,0,11,507353,4164587,28.9
087053,Viagrande,0,0,12,507531,4165195,28.9
087053,Viagrande,0,0,13,507579,4166333,28.9
087053,Viagrande,0,0,14,507343,4166801,28.9
087053,Viagrande,0,0,15,507491,4167800,28.9
087053,Viagrande,0,0,16,507953,4167879,28.9
087053,Viagrande,0,0,17,508154,4166865,28.9
