territorio,nome_comune,parte,anello,ordine,x,y
087024,Mascalucia,0,0,18,501535,4161099
087024,Mascalucia,0,0,19,501932,4162375
087024,Mascalucia,0,0,20,503024,4162995
087024,Mascalucia,0,0,21,503268,4163385
087024,Mascalucia,0,0,22,504284,4161685
087025,Militello in Val di Catania,0,0,0,481445,4130915
087025,Militello in Val di Catania,0,0,1,481852,4130370
087025,Militello in Val di Catania,0,0,2,482637,4129927
087025,Militello in Val di Catania,0,0,3,483689,4130200
087025,Militello in Val di Catania,0,0,4,484123,4130064
087025,Militello in Val di Catania,0,0,5,483711,4128557
087025,Militello in Val di Catania,0,0,6,483711,4127025
087025,Militello in Val di Catania,0,0,7,483526,4126359
087025,Militello in Val di Catania,0,0,8,484105,4126191
087025,Militello in Val di Catania,0,0,9,485506,4126432
087025,Militello in Val di Catania,0,0,10,487225,4125907
087025,Militello in Val di Catania,0,0,11,487425,4125612
087025,Militello in Val di Catania,0,0,12,487278,4125085
087025,Militello in Val di Catania,0,0,13,486403,4123667
087025,Militello in Val di Catania,0,0,14,485631,4123467
087025,Militello in Val di Catania,0,0,15,484401,4123495
087025,Militello in Val di Catania,0,0,16,483065,4123142
087025,Militello in Val di Catania,0,0,17,483017,4122822
087025,Militello in Val di Catania,0,0,18,482477,4122668
087025,Militello in Val di Catania,0,0,19,481430,4121816
087025,Militello in Val di Catania,0,0,20,480471,4120348
087025,Militello in Val di Catania,0,0,21,479352,4122027
087025,Militello in Val di Catania,0,0,22,478555,4121959
087025,Militello in Val di Catania,0,0,23,478293,4122506
087025,Militello in Val di Catania,0,0,24,478342,4123365
087025,Militello in Val di Catania,0,0,25,477165,4123810
087025,Militello in Val di Catania,0,0,26,476971,4124462
087025,Militello in Val di Catania,0,0,27,477084,4126135
087025,Militello in Val di Catania,0,0,28,476644,4127231
087025,Militello in Val di Catania,0,0,29,477250,4127623
087025,Militello in Val di Catania,0,0,30,477067,4128201
087025,Militello in Val di Catania,0,0,31,477923,4128306
087025,Militello in Val di Catania,0,0,32,478196,4128585
087025,Militello in Val di Catania,0,0,33,478421,4129441
087025,Militello in Val di Catania,0,0,34,478278,4130267
087025,Militello in Val di Catania,0,0,35,478625,4130682
087025,Militello in Val di Catania,0,0,36,478817,4130782
087025,Militello in Val di Catania,0,0,37,479974,4130566
087025,Militello in Val di Catania,0,0,38,480808,4131013
087025,Militello in Val di Catania,0,0,39,481445,4130915
087026,Milo,0,0,0,506955,4178817
087026,Milo,0,0,1,509625,4177300
087026,Milo,0,0,2,512507,4176186
087026,Milo,0,0,3,512514,4175608
087026,Milo,0,0,4,511770,4174564
087026,Milo,0,0,5,510651,4173915
087026,Milo,0,0,6,510506,4173418
087026,Milo,0,0,7,510253,4173166
087026,Milo,0,0,8,509760,4173548
087026,Milo,0,0,9,509360,4174506
087026,Milo,0,0,10,508900,4174533
087026,Milo,0,0,11,508581,4174760
087026,Milo,0,0,12,508086,4176640
087026,Milo,0,0,13,506990,4176997
087026,Milo,0,0,14,506052,4177621
087026,Milo,0,0,15,505682,4178143
087026,Milo,0,0,16,505108,4178350
087026,Milo,0,0,17,505242,4179328
087026,Milo,0,0,18,506176,4179566
087026,Milo,0,0,19,506955,4178817
087027,Mineo,0,0,0,474637,4137939
087027,Mineo,0,0,1,476616,4136055
087027,Mineo,0,0,2,475756,4135489
087027,Mineo,0,0,3,475743,4134721
087027,Mineo,0,0,4,474856,4134077
087027,Mineo,0,0,5,474624,4134255
087027,Mineo,0,0,6,474131,4134058
087027,Mineo,0,0,7,473699,4133341
087027,Mineo,0,0,8,474606,4132290
087027,Mineo,0,0,9,475240,4130661
087027,Mineo,0,0,10,477206,4128070
087027,Mineo,0,0,11,477250,4127623
087027,Mineo,0,0,12,476644,4127231
087027,Mineo,0,0,13,477084,4126135
087027,Mineo,0,0,14,476971,4124462
087027,Mineo,0,0,15,477165,4123810
087027,Mineo,0,0,16,478342,4123365
087027,Mineo,0,0,17,478414,4123094
087027,Mineo,0,0,18,477696,4121809
087027,Mineo,0,0,19,476956,4121607
087027,Mineo,0,0,20,476424,4120066
087027,Mineo,0,0,21,475192,4120373
087027,Mineo,0,0,22,474361,4120072
087027,Mineo,0,0,23,473845,4119506
087027,Mineo,0,0,24,473225,4119167
087027,Mineo,0,0,25,472470,4119304
087027,Mineo,0,0,26,471987,4119260
087027,Mineo,0,0,27,471572,4118908
087027,Mineo,0,0,28,470070,4118994
087027,Mineo,0,0,29,469719,4119469
087027,Mineo,0,0,30,468819,4119672
087027,Mineo,0,0,31,468020,4120385
087027,Mineo,0,0,32,467937,4120843
087027,Mineo,0,0,33,467480,4121624
087027,Mineo,0,0,34,466781,4122149
087027,Mineo,0,0,35,466172,4123006
087027,Mineo,0,0,36,464870,4124320
087027,Mineo,0,0,37,464465,4124361
087027,Mineo,0,0,38,464763,4126088
087027,Mineo,0,0,39,464152,4128453
087027,Mineo,0,0,40,463835,4128614
087027,Mineo,0,0,41,462785,4128421
087027,Mineo,0,0,42,462110,4127769
087027,Mineo,0,0,43,461154,4127383
087027,Mineo,0,0,44,458923,4127241
087027,Mineo,0,0,45,457992,4127039
087027,Mineo,0,0,46,457162,4127430
087027,Mineo,0,0,47,456171,4128495
087027,Mineo,0,0,48,455965,4128944
087027,Mineo,0,0,49,455931,4129281
087027,Mineo,0,0,50,456651,4129836
087027,Mineo,0,0,51,456689,4130196
087027,Mineo,0,0,52,457272,4130633
087027,Mineo,0,0,53,457419,4131045
087027,Mineo,0,0,54,456801,4132133
087027,Mineo,0,0,55,455338,4132970
087027,Mineo,0,0,56,454779,4133817
087027,Mineo,0,0,57,456040,4133676
087027,Mineo,0,0,58,456979,4133956
087027,Mineo,0,0,59,459275,4135352
087027,Mineo,0,0,60,461913,4134941
087027,Mineo,0,0,61,462934,4135353
087027,Mineo,0,0,62,463193,4136107
087027,Mineo,0,0,63,463709,4136449
087027,Mineo,0,0,64,464281,4136054
087027,Mineo,0,0,65,465400,4136263
087027,Mineo,0,0,66,466840,4135765
087027,Mineo,0,0,67,467283,4135839
087027,Mineo,0,0,68,468097,4135243
087027,Mineo,0,0,69,470240,4134727
087027,Mineo,0,0,70,470905,4134428
087027,Mineo,0,0,71,471408,4134740
087027,Mineo,0,0,72,471479,4136582
087027,Mineo,0,0,73,471695,4136916
087027,Mineo,0,0,74,472580,4136802
087027,Mineo,0,0,75,473540,4136941
087027,Mineo,0,0,76,474020,4137617
087027,Mineo,0,0,77,474637,4137939
087028,Mirabella Imbaccari,0,0,0,451393,4132748
087028,Mirabella Imbaccari,0,0,1,454506,4129789
087028,Mirabella Imbaccari,0,0,2,455468,4129296
087028,Mirabella Imbaccari,0,0,3,455856,4129279
087028,Mirabella Imbaccari,0,0,4,455367,4128271
087028,Mirabella Imbaccari,0,0,5,454942,4127797
087028,Mirabella Imbaccari,0,0,6,453479,4128065
087028,Mirabella Imbaccari,0,0,7,451632,4128642
087028,Mirabella Imbaccari,0,0,8,451762,4129310
087028,Mirabella Imbaccari,0,0,9,451162,4130340
087028,Mirabella Imbaccari,0,0,10,449892,4131060
087028,Mirabella Imbaccari,0,0,11,449065,4131987
087028,Mirabella Imbaccari,0,0,12,448809,4132595
087028,Mirabella Imbaccari,0,0,13,449286,4132786
087028,Mirabella Imbaccari,0,0,14,450158,4132684
087028,Mirabella Imbaccari,0,0,15,450465,4133352
087028,Mirabella Imbaccari,0,0,16,450960,4133684
087028,Mirabella Imbaccari,0,0,17,451393,4132748
087029,Misterbianco,0,0,0,498055,4147682
087029,Misterbianco,0,0,1,497724,4147345
087029,Misterbianco,0,0,2,497282,4147682
087029,Misterbianco,0,0,3,497698,4147927
087029,Misterbianco,0,0,4,498055,4147682
087029,Misterbianco,1,0,0,503171,4155926
087029,Misterbianco,1,0,1,504390,4154679
087029,Misterbianco,1,0,2,504969,4154693
087029,Misterbianco,1,0,3,505003,4154157
087029,Misterbianco,1,0,4,504730,4153489
087029,Misterbianco,1,0,5,503275,4152112
087029,Misterbianco,1,0,6,502730,4150556
087029,Misterbianco,1,0,7,501738,4149647
087029,Misterbianco,1,0,8,501691,4149088
087029,Misterbianco,1,0,9,501811,4148864
087029,Misterbianco,1,0,10,502107,4148845
087029,Misterbianco,1,0,11,502378,4148244
087029,Misterbianco,1,0,12,502316,4146585
087029,Misterbianco,1,0,13,500751,4145850
087029,Misterbianco,1,0,14,499774,4145730
087029,Misterbianco,1,0,15,499048,4145291
087029,Misterbianco,1,0,16,498005,4145189
087029,Misterbianco,1,0,17,497465,4145645
087029,Misterbianco,1,0,18,497004,4146346
087029,Misterbianco,1,0,19,499408,4147884
087029,Misterbianco,1,0,20,499663,4148498
087029,Misterbianco,1,0,21,499390,4149024
087029,Misterbianco,1,0,22,499325,4150107
087029,Misterbianco,1,0,23,499491,4151116
087029,Misterbianco,1,0,24,500072,4152050
087029,Misterbianco,1,0,25,500000,4152537
087029,Misterbianco,1,0,26,499113,4153939
087029,Misterbianco,1,0,27,499767,4154536
087029,Misterbianco,1,0,28,501919,4155859
087029,Misterbianco,1,0,29,503171,4155926
087030,Motta Sant'Anastasia,0,0,0,494481,4144014
087030,Motta Sant'Anastasia,0,0,1,495291,4143726
087030,Motta Sant'Anastasia,0,0,2,495296,4143279
087030,Motta Sant'Anastasia,0,0,3,494450,4142732
087030,Motta Sant'Anastasia,0,0,4,494218,4142795
087030,Motta Sant'Anastasia,0,0,5,494216,4143961
087030,Motta Sant'Anastasia,0,0,6,494481,4144014
087030,Motta Sant'Anastasia,1,0,0,497921,4154310
087030,Motta Sant'Anastasia,1,0,1,498803,4154144
087030,Motta Sant'Anastasia,1,0,2,499113,4153939
087030,Motta Sant'Anastasia,1,0,3,500000,4152537
087030,Motta Sant'Anastasia,1,0,4,500072,4152050
087030,Motta Sant'Anastasia,1,0,5,499491,4151116
087030,Motta Sant'Anastasia,1,0,6,499325,4150107
087030,Motta Sant'Anastasia,1,0,7,499390,4149024
087030,Motta Sant'Anastasia,1,0,8,499663,4148498
087030,Motta Sant'Anastasia,1,0,9,499408,4147884
087030,Motta Sant'Anastasia,1,0,10,497004,4146346
087030,Motta Sant'Anastasia,1,0,11,495942,4146582
087030,Motta Sant'Anastasia,1,0,12,495269,4146421
087030,Motta Sant'Anastasia,1,0,13,495844,4145256
087030,Motta Sant'Anastasia,1,0,14,495853,4144815
087030,Motta Sant'Anastasia,1,0,15,495730,4144407
087030,Motta Sant'Anastasia,1,0,16,495602,4144406
087030,Motta Sant'Anastasia,1,0,17,494852,4144969
087030,Motta Sant'Anastasia,1,0,18,494558,4145965
087030,Motta Sant'Anastasia,1,0,19,494879,4147621
087030,Motta Sant'Anastasia,1,0,20,494624,4148682
087030,Motta Sant'Anastasia,1,0,21,494608,4150166
087030,Motta Sant'Anastasia,1,0,22,495108,4151179
087030,Motta Sant'Anastasia,1,0,23,495168,4152247
087030,Motta Sant'Anastasia,1,0,24,495612,4153460
087030,Motta Sant'Anastasia,1,0,25,495970,4153807
087030,Motta Sant'Anastasia,1,0,26,497921,4154310
087030,Motta Sant'Anastasia,1,1,0,497724,4147345
087030,Motta Sant'Anastasia,1,1,1,498077,4147646
087030,Motta Sant'Anastasia,1,1,2,497698,4147927
087030,Motta Sant'Anastasia,1,1,3,497282,4147682
087030,Motta Sant'Anastasia,1,1,4,497724,4147345
087031,Nicolosi,0,0,0,503141,4167506
087031,Nicolosi,0,0,1,504284,4165761
087031,Nicolosi,0,0,2,504215,4164164
087031,Nicolosi,0,0,3,503268,4163385
087031,Nicolosi,0,0,4,503024,4162995
087031,Nicolosi,0,0,5,501932,4162375
087031,Nicolosi,0,0,6,501535,4161099
087031,Nicolosi,0,0,7,500785,4161417
087031,Nicolosi,0,0,8,500177,4162005
087031,Nicolosi,0,0,9,500232,4162758
087031,Nicolosi,0,0,10,499506,4164977
087031,Nicolosi,0,0,11,499189,4166688
087031,Nicolosi,0,0,12,498958,4166940
087031,Nicolosi,0,0,13,499023,4167906
087031,Nicolosi,0,0,14,499280,4168379
087031,Nicolosi,0,0,15,499304,4169456
087031,Nicolosi,0,0,16,499127,4169974
087031,Nicolosi,0,0,17,499523,4171288
087031,Nicolosi,0,0,18,499639,4172689
087031,Nicolosi,0,0,19,499420,4173510
087031,Nicolosi,0,0,20,499962,4174981
087031,Nicolosi,0,0,21,499837,4176901
087031,Nicolosi,0,0,22,499510,4178206
087031,Nicolosi,0,0,23,500274,4176357
087031,Nicolosi,0,0,24,501005,4173265
087031,Nicolosi,0,0,25,502660,4169738
087031,Nicolosi,0,0,26,502811,4168561
087031,Nicolosi,0,0,27,503141,4167506
087032,Palagonia,0,0,0,481353,4137781
087032,Palagonia,0,0,1,483222,4137024
087032,Palagonia,0,0,2,485572,4136730
087032,Palagonia,0,0,3,486095,4136920
087032,Palagonia,0,0,4,485741,4135943
087032,Palagonia,0,0,5,485950,4134968
087032,Palagonia,0,0,6,485693,4134579
087032,Palagonia,0,0,7,483100,4133711
087032,Palagonia,0,0,8,481413,4132558
087032,Palagonia,0,0,9,480384,4131556
087032,Palagonia,0,0,10,480458,4130893
087032,Palagonia,0,0,11,480246,4130662
087032,Palagonia,0,0,12,479678,4130566
087032,Palagonia,0,0,13,479231,4130738
087032,Palagonia,0,0,14,478625,4130682
087032,Palagonia,0,0,15,478278,4130267
087032,Palagonia,0,0,16,478421,4129441
087032,Palagonia,0,0,17,478196,4128585
087032,Palagonia,0,0,18,477923,4128306
087032,Palagonia,0,0,19,477067,4128201
087032,Palagonia,0,0,20,475240,4130661
087032,Palagonia,0,0,21,474606,4132290
087032,Palagonia,0,0,22,473699,4133341
087032,Palagonia,0,0,23,474131,4134058
087032,Palagonia,0,0,24,474624,4134255
087032,Palagonia,0,0,25,474856,4134077
087032,Palagonia,0,0,26,475623,4134588
087032,Palagonia,0,0,27,475771,4134819
087032,Palagonia,0,0,28,475756,4135489
087032,Palagonia,0,0,29,476498,4136028
087032,Palagonia,0,0,30,477628,4136353
087032,Palagonia,0,0,31,478897,4136193
087032,Palagonia,0,0,32,480137,4137590
087032,Palagonia,0,0,33,481353,4137781
087033,PaternÃ²,0,0,0,494305,4162095
087033,PaternÃ²,0,0,1,493596,4159742
087033,PaternÃ²,0,0,2,494070,4159170
087033,PaternÃ²,0,0,3,493934,4158292
087033,PaternÃ²,0,0,4,492641,4156782
087033,PaternÃ²,0,0,5,492204,4155053
087033,PaternÃ²,0,0,6,491875,4154314
087033,PaternÃ²,0,0,7,491063,4153202
087033,PaternÃ²,0,0,8,490552,4150632
087033,PaternÃ²,0,0,9,489890,4149099
087033,PaternÃ²,0,0,10,489234,4148671
087033,PaternÃ²,0,0,11,489388,4146967
087033,PaternÃ²,0,0,12,489285,4145444
087033,PaternÃ²,0,0,13,487574,4144037
087033,PaternÃ²,0,0,14,486228,4141978
087033,PaternÃ²,0,0,15,485611,4143752
087033,PaternÃ²,0,0,16,485851,4145187
087033,PaternÃ²,0,0,17,485458,4146530
087033,PaternÃ²,0,0,18,484729,4147761
087033,PaternÃ²,0,0,19,482871,4149169
087033,PaternÃ²,0,0,20,481792,4148812
087033,PaternÃ²,0,0,21,480830,4149341
087033,PaternÃ²,0,0,22,480772,4149910
087033,PaternÃ²,0,0,23,480467,4150332
087033,PaternÃ²,0,0,24,480695,4150720
087033,PaternÃ²,0,0,25,480953,4150631
087033,PaternÃ²,0,0,26,481551,4151181
087033,PaternÃ²,0,0,27,481796,4152432
087033,PaternÃ²,0,0,28,481550,4153467
087033,PaternÃ²,0,0,29,481759,4153748
087033,PaternÃ²,0,0,30,482252,4153980
087033,PaternÃ²,0,0,31,482481,4156400
087033,PaternÃ²,0,0,32,481546,4156953
087033,PaternÃ²,0,0,33,481546,4157214
087033,PaternÃ²,0,0,34,483332,4159432
087033,PaternÃ²,0,0,35,484906,4160220
087033,PaternÃ²,0,0,36,485189,4160077
087033,PaternÃ²,0,0,37,486926,4161997
087033,PaternÃ²,0,0,38,487798,4161128
087033,PaternÃ²,0,0,39,489036,4160484
087033,PaternÃ²,0,0,40,490107,4160329
087033,PaternÃ²,0,0,41,491099,4160619
087033,PaternÃ²,0,0,42,491660,4162725
087033,PaternÃ²,0,0,43,492882,4162419
087033,PaternÃ²,0,0,44,493661,4162373
087033,PaternÃ²,0,0,45,493922,4162578
087033,PaternÃ²,0,0,46,494201,4162393
087033,PaternÃ²,0,0,47,494305,4162095
087034,Pedara,0,0,0,504312,4170631
087034,Pedara,0,0,1,505232,4168204
087034,Pedara,0,0,2,505317,4167010
087034,Pedara,0,0,3,505931,4165892
087034,Pedara,0,0,4,505891,4165149
087034,Pedara,0,0,5,505703,4164809
087034,Pedara,0,0,6,506030,4163612
087034,Pedara,0,0,7,506156,4162225
087034,Pedara,0,0,8,506819,4161049
087034,Pedara,0,0,9,506764,4160529
087034,Pedara,0,0,10,505622,4161237
087034,Pedara,0,0,11,504284,4161685
087034,Pedara,0,0,12,503268,4163385
087034,Pedara,0,0,13,504215,4164164
087034,Pedara,0,0,14,504340,4165388
087034,Pedara,0,0,15,504122,4166102
087034,Pedara,0,0,16,503141,4167506
087034,Pedara,0,0,17,502420,4170314
087034,Pedara,0,0,18,504312,4170631
087035,Piedimonte Etneo,0,0,0,516092,4186347
087035,Piedimonte Etneo,0,0,1,517212,4183994
087035,Piedimonte Etneo,0,0,2,516969,4183681
087035,Piedimonte Etneo,0,0,3,516040,4183250
087035,Piedimonte Etneo,0,0,4,515493,4182580
087035,Piedimonte Etneo,0,0,5,515218,4182819
087035,Piedimonte Etneo,0,0,6,513126,4182867
087035,Piedimonte Etneo,0,0,7,511086,4181724
087035,Piedimonte Etneo,0,0,8,509749,4181874
087035,Piedimonte Etneo,0,0,9,504369,4180636
087035,Piedimonte Etneo,0,0,10,503629,4180215
087035,Piedimonte Etneo,0,0,11,503434,4179783
087035,Piedimonte Etneo,0,0,12,502542,4179356
087035,Piedimonte Etneo,0,0,13,502040,4179417
087035,Piedimonte Etneo,0,0,14,501494,4179731
087035,Piedimonte Etneo,0,0,15,506488,4181889
087035,Piedimonte Etneo,0,0,16,507662,4182214
087035,Piedimonte Etneo,0,0,17,508577,4182183
087035,Piedimonte Etneo,0,0,18,510119,4182932
087035,Piedimonte Etneo,0,0,19,511438,4183364
087035,Piedimonte Etneo,0,0,20,511563,4184351
087035,Piedimonte Etneo,0,0,21,512956,4185678
087035,Piedimonte Etneo,0,0,22,514656,4188035
087035,Piedimonte Etneo,0,0,23,516092,4186347
087036,Raddusa,0,0,0,460188,4152652
087036,Raddusa,0,0,1,461048,4151506
087036,Raddusa,0,0,2,461206,4150792
087036,Raddusa,0,0,3,460355,4148837
087036,Raddusa,0,0,4,460773,4148012
087036,Raddusa,0,0,5,460808,4147393
087036,Raddusa,0,0,6,459463,4146227
087036,Raddusa,0,0,7,459114,4145219
087036,Raddusa,0,0,8,458097,4146178
087036,Raddusa,0,0,9,457245,4148216
087036,Raddusa,0,0,10,457806,4149644
087036,Raddusa,0,0,11,458260,4150101
087036,Raddusa,0,0,12,455401,4151022
087036,Raddusa,0,0,13,454735,4151414
087036,Raddusa,0,0,14,454729,4151601
087036,Raddusa,0,0,15,454986,4151751
087036,Raddusa,0,0,16,456383,4151838
087036,Raddusa,0,0,17,457224,4152207
087036,Raddusa,0,0,18,457870,4152290
087036,Raddusa,0,0,19,458693,4153156
087036,Raddusa,0,0,20,460188,4152652
087037,Ramacca,0,0,0,463633,4155448
087037,Ramacca,0,0,1,463902,4154666
087037,Ramacca,0,0,2,464218,4154325
087037,Ramacca,0,0,3,463843,4153485
087037,Ramacca,0,0,4,464164,4152887
087037,Ramacca,0,0,5,465420,4152880
087037,Ramacca,0,0,6,465731,4152375
087037,Ramacca,0,0,7,465255,4151068
087037,Ramacca,0,0,8,465284,4150304
087037,Ramacca,0,0,9,465922,4149551
087037,Ramacca,0,0,10,466507,4149341
087037,Ramacca,0,0,11,466770,4149505
087037,Ramacca,0,0,12,467574,4148681
087037,Ramacca,0,0,13,468397,4146641
087037,Ramacca,0,0,14,468428,4145554
087037,Ramacca,0,0,15,469128,4145266
087037,Ramacca,0,0,16,470912,4145134
087037,Ramacca,0,0,17,471142,4145695
087037,Ramacca,0,0,18,471040,4146259
087037,Ramacca,0,0,19,471618,4147384
087037,Ramacca,0,0,20,472297,4147286
087037,Ramacca,0,0,21,473682,4147587
087037,Ramacca,0,0,22,475357,4148422
087037,Ramacca,0,0,23,476426,4148405
087037,Ramacca,0,0,24,477653,4148638
087037,Ramacca,0,0,25,480772,4149910
087037,Ramacca,0,0,26,480830,4149341
087037,Ramacca,0,0,27,481792,4148812
087037,Ramacca,0,0,28,482871,4149169
087037,Ramacca,0,0,29,483969,4148435
087037,Ramacca,0,0,30,484729,4147761
087037,Ramacca,0,0,31,485458,4146530
087037,Ramacca,0,0,32,485867,4145101
087037,Ramacca,0,0,33,485611,4143752
087037,Ramacca,0,0,34,486228,4141978
087037,Ramacca,0,0,35,486010,4140532
087037,Ramacca,0,0,36,486151,4140326
087037,Ramacca,0,0,37,486710,4139928
087037,Ramacca,0,0,38,488793,4140218
087037,Ramacca,0,0,39,489060,4139959
087037,Ramacca,0,0,40,490045,4140113
087037,Ramacca,0,0,41,490041,4139008
087037,Ramacca,0,0,42,489179,4138099
087037,Ramacca,0,0,43,487118,4137429
087037,Ramacca,0,0,44,485572,4136730
087037,Ramacca,0,0,45,483222,4137024
087037,Ramacca,0,0,46,481353,4137781
087037,Ramacca,0,0,47,480387,4137731
087037,Ramacca,0,0,48,479630,4137137
087037,Ramacca,0,0,49,479376,4136636
087037,Ramacca,0,0,50,478897,4136193
087037,Ramacca,0,0,51,477628,4136353
087037,Ramacca,0,0,52,476616,4136055
087037,Ramacca,0,0,53,474637,4137939
087037,Ramacca,0,0,54,474020,4137617
087037,Ramacca,0,0,55,473540,4136941
087037,Ramacca,0,0,56,472580,4136802
087037,Ramacca,0,0,57,471695,4136916
087037,Ramacca,0,0,58,471479,4136582
087037,Ramacca,0,0,59,471408,4134740
087037,Ramacca,0,0,60,470905,4134428
087037,Ramacca,0,0,61,470240,4134727
087037,Ramacca,0,0,62,468097,4135243
087037,Ramacca,0,0,63,467283,4135839
087037,Ramacca,0,0,64,466840,4135765
087037,Ramacca,0,0,65,465400,4136263
087037,Ramacca,0,0,66,464281,4136054
087037,Ramacca,0,0,67,463677,4136511
087037,Ramacca,0,0,68,463633,4137098
087037,Ramacca,0,0,69,463773,4137387
087037,Ramacca,0,0,70,463354,4137958
087037,Ramacca,0,0,71,462678,4138177
087037,Ramacca,0,0,72,463077,4139738
087037,Ramacca,0,0,73,463483,4140250
087037,Ramacca,0,0,74,464628,4140703
087037,Ramacca,0,0,75,465581,4140567
087037,Ramacca,0,0,76,466564,4140937
087037,Ramacca,0,0,77,467506,4142036
087037,Ramacca,0,0,78,467525,4142596
087037,Ramacca,0,0,79,466765,4143221
087037,Ramacca,0,0,80,465754,4143089
087037,Ramacca,0,0,81,465366,4143796
087037,Ramacca,0,0,82,464598,4143996
087037,Ramacca,0,0,83,463562,4144886
087037,Ramacca,0,0,84,463015,4144945
087037,Ramacca,0,0,85,461980,4144534
087037,Ramacca,0,0,86,461224,4144530
087037,Ramacca,0,0,87,460617,4144321
087037,Ramacca,0,0,88,459655,4144819
087037,Ramacca,0,0,89,459575,4145299
087037,Ramacca,0,0,90,459227,4145339
087037,Ramacca,0,0,91,459282,4145934
087037,Ramacca,0,0,92,460808,4147393
087037,Ramacca,0,0,93,460773,4148012
087037,Ramacca,0,0,94,460355,4148837
087037,Ramacca,0,0,95,461206,4150792
087037,Ramacca,0,0,96,461048,4151506
087037,Ramacca,0,0,97,460188,4152652
087037,Ramacca,0,0,98,458693,4153156
087037,Ramacca,0,0,99,459459,4154916
087037,Ramacca,0,0,100,461302,4154951
087037,Ramacca,0,0,101,461248,4155248
087037,Ramacca,0,0,102,462285,4155506
087037,Ramacca,0,0,103,462640,4155387
087037,Ramacca,0,0,104,463002,4155957
087037,Ramacca,0,0,105,463633,4155448
087038,Randazzo,0,0,0,481508,4178229
087038,Randazzo,0,0,1,480681,4176558
087038,Randazzo,0,0,2,480764,4176148
087038,Randazzo,0,0,3,481153,4175372
087038,Randazzo,0,0,4,482285,4174408
087038,Randazzo,0,0,5,482184,4173962
087038,Randazzo,0,0,6,478937,4171911
087038,Randazzo,0,0,7,478132,4171052
087038,Randazzo,0,0,8,477755,4171031
087038,Randazzo,0,0,9,476927,4171571
087038,Randazzo,0,0,10,476592,4171549
087038,Randazzo,0,0,11,476497,4171128
087038,Randazzo,0,0,12,476066,4170643
087038,Randazzo,0,0,13,475700,4170497
087038,Randazzo,0,0,14,474866,4173063
087038,Randazzo,0,0,15,475433,4174490
087038,Randazzo,0,0,16,475119,4175353
087038,Randazzo,0,0,17,474135,4175739
087038,Randazzo,0,0,18,474117,4176069
087038,Randazzo,0,0,19,476213,4177662
087038,Randazzo,0,0,20,476816,4178509
087038,Randazzo,0,0,21,479252,4177448
087038,Randazzo,0,0,22,480934,4178011
087038,Randazzo,0,0,23,481138,4178505
087038,Randazzo,0,0,24,481508,4178229
087038,Randazzo,1,0,0,494052,4200790
087038,Randazzo,1,0,1,494836,4200356
087038,Randazzo,1,0,2,494854,4199445
087038,Randazzo,1,0,3,495811,4197421
087038,Randazzo,1,0,4,496103,4196058
087038,Randazzo,1,0,5,498141,4195500
087038,Randazzo,1,0,6,498232,4193953
087038,Randazzo,1,0,7,498853,4193804
087038,Randazzo,1,0,8,500723,4194616
087038,Randazzo,1,0,9,501892,4194511
087038,Randazzo,1,0,10,501581,4194232
087038,Randazzo,1,0,11,502003,4193626
087038,Randazzo,1,0,12,501970,4192578
087038,Randazzo,1,0,13,501683,4192412
087038,Randazzo,1,0,14,501805,4191198
087038,Randazzo,1,0,15,500993,4189911
087038,Randazzo,1,0,16,500843,4189290
087038,Randazzo,1,0,17,500637,4185005
087038,Randazzo,1,0,18,499507,4178213
087038,Randazzo,1,0,19,498811,4182459
087038,Randazzo,1,0,20,497317,4183760
087038,Randazzo,1,0,21,492683,4187031
087038,Randazzo,1,0,22,490810,4189974
087038,Randazzo,1,0,23,490679,4190672
087038,Randazzo,1,0,24,490227,4191257
087038,Randazzo,1,0,25,489280,4191834
087038,Randazzo,1,0,26,488132,4191839
087038,Randazzo,1,0,27,487897,4192264
087038,Randazzo,1,0,28,488091,4193143
087038,Randazzo,1,0,29,487948,4194136
087038,Randazzo,1,0,30,486546,4193857
087038,Randazzo,1,0,31,485571,4194009
087038,Randazzo,1,0,32,485478,4194143
087038,Randazzo,1,0,33,485523,4195683
087038,Randazzo,1,0,34,486212,4196150
087038,Randazzo,1,0,35,485523,4197849
087038,Randazzo,1,0,36,484932,4198628
087038,Randazzo,1,0,37,485883,4200427
087038,Randazzo,1,0,38,485992,4201281
087038,Randazzo,1,0,39,486940,4200847
087038,Randazzo,1,0,40,486667,4199406
087038,Randazzo,1,0,41,487251,4198168
087038,Randazzo,1,0,42,487915,4197910
087038,Randazzo,1,0,43,489261,4198332
087038,Randazzo,1,0,44,489299,4198574
087038,Randazzo,1,0,45,490850,4200125
087038,Randazzo,1,0,46,493687,4201461
087038,Randazzo,1,0,47,493861,4201449
087038,Randazzo,1,0,48,494052,4200790
087039,Riposto,0,0,0,518057,4176699
087039,Riposto,0,0,1,518127,4176274
087039,Riposto,0,0,2,519303,4173893
087039,Riposto,0,0,3,519007,4172871
087039,Riposto,0,0,4,517567,4169969
087039,Riposto,0,0,5,517590,4169423
087039,Riposto,0,0,6,517318,4169406
087039,Riposto,0,0,7,515794,4169910
087039,Riposto,0,0,8,515198,4170171
087039,Riposto,0,0,9,515182,4170303
087039,Riposto,0,0,10,515364,4170671
087039,Riposto,0,0,11,516331,4170871
087039,Riposto,0,0,12,517478,4172294
