anno,origine,destinazione,genere,motivo,luogo,persone,definizione
2001,081005,084034,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081005,085016,F,lavoro,fuori,2,giornaliero (censimento 2001)
2001,081006,081001,F,lavoro,fuori,11,giornaliero (censimento 2001)
2001,081006,081001,F,studio,fuori,3,giornaliero (censimento 2001)
2001,081006,081001,M,lavoro,fuori,7,giornaliero (censimento 2001)
2001,081006,081002,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081006,081003,M,lavoro,fuori,6,giornaliero (censimento 2001)
2001,081006,081004,F,lavoro,fuori,19,giornaliero (censimento 2001)
2001,081006,081004,F,studio,fuori,2,giornaliero (censimento 2001)
2001,081006,081004,M,lavoro,fuori,77,giornaliero (censimento 2001)
2001,081006,081004,M,studio,fuori,62,giornaliero (censimento 2001)
2001,081006,081005,F,lavoro,fuori,2,giornaliero (censimento 2001)
2001,081006,081005,M,lavoro,fuori,4,giornaliero (censimento 2001)
2001,081006,081006,F,lavoro,dentro,1663,giornaliero (censimento 2001)
2001,081006,081006,F,studio,dentro,2580,giornaliero (censimento 2001)
2001,081006,081006,M,lavoro,dentro,3217,giornaliero (censimento 2001)
2001,081006,081006,M,studio,dentro,2437,giornaliero (censimento 2001)
2001,081006,081007,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081006,081007,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081006,081007,M,studio,fuori,1,giornaliero (censimento 2001)
2001,081006,081008,F,lavoro,fuori,2,giornaliero (censimento 2001)
2001,081006,081009,M,lavoro,fuori,4,giornaliero (censimento 2001)
2001,081006,081009,M,studio,fuori,2,giornaliero (censimento 2001)
2001,081006,081010,F,lavoro,fuori,2,giornaliero (censimento 2001)
2001,081006,081010,F,studio,fuori,3,giornaliero (censimento 2001)
2001,081006,081010,M,lavoro,fuori,7,giornaliero (censimento 2001)
2001,081006,081010,M,studio,fuori,2,giornaliero (censimento 2001)
2001,081006,081011,F,lavoro,fuori,16,giornaliero (censimento 2001)
2001,081006,081011,F,studio,fuori,3,giornaliero (censimento 2001)
2001,081006,081011,M,lavoro,fuori,38,giornaliero (censimento 2001)
2001,081006,081011,M,studio,fuori,8,giornaliero (censimento 2001)
2001,081006,081012,F,lavoro,fuori,89,giornaliero (censimento 2001)
2001,081006,081012,F,studio,fuori,17,giornaliero (censimento 2001)
2001,081006,081012,M,lavoro,fuori,122,giornaliero (censimento 2001)
2001,081006,081012,M,studio,fuori,40,giornaliero (censimento 2001)
2001,081006,081013,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081006,081014,F,lavoro,fuori,3,giornaliero (censimento 2001)
2001,081006,081014,F,studio,fuori,2,giornaliero (censimento 2001)
2001,081006,081014,M,lavoro,fuori,2,giornaliero (censimento 2001)
2001,081006,081014,M,studio,fuori,3,giornaliero (censimento 2001)
2001,081006,081015,F,lavoro,fuori,25,giornaliero (censimento 2001)
2001,081006,081015,M,lavoro,fuori,53,giornaliero (censimento 2001)
2001,081006,081015,M,studio,fuori,1,giornaliero (censimento 2001)
2001,081006,081016,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081006,081017,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081006,081018,F,lavoro,fuori,20,giornaliero (censimento 2001)
2001,081006,081018,M,lavoro,fuori,21,giornaliero (censimento 2001)
2001,081006,081018,M,studio,fuori,9,giornaliero (censimento 2001)
2001,081006,081019,F,lavoro,fuori,4,giornaliero (censimento 2001)
2001,081006,081019,M,lavoro,fuori,33,giornaliero (censimento 2001)
2001,081006,081019,M,studio,fuori,23,giornaliero (censimento 2001)
2001,081006,081020,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081006,081021,F,lavoro,fuori,19,giornaliero (censimento 2001)
2001,081006,081021,F,studio,fuori,15,giornaliero (censimento 2001)
2001,081006,081021,M,lavoro,fuori,65,giornaliero (censimento 2001)
2001,081006,081021,M,studio,fuori,15,giornaliero (censimento 2001)
2001,081006,081022,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081006,081024,F,lavoro,fuori,4,giornaliero (censimento 2001)
2001,081006,081024,M,lavoro,fuori,3,giornaliero (censimento 2001)
2001,081006,082006,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081006,082007,F,lavoro,fuori,2,giornaliero (censimento 2001)
2001,081006,082009,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081006,082010,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081006,082019,M,lavoro,fuori,2,giornaliero (censimento 2001)
2001,081006,082021,F,lavoro,fuori,2,giornaliero (censimento 2001)
2001,081006,082031,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081006,082034,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081006,082034,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081006,082035,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081006,082052,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081006,082053,F,lavoro,fuori,35,giornaliero (censimento 2001)
2001,081006,082053,F,studio,fuori,57,giornaliero (censimento 2001)
2001,081006,082053,M,lavoro,fuori,98,giornaliero (censimento 2001)
2001,081006,082053,M,studio,fuori,45,giornaliero (censimento 2001)
2001,081006,082054,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081006,082054,M,lavoro,fuori,6,giornaliero (censimento 2001)
2001,081006,082070,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081006,082070,M,lavoro,fuori,2,giornaliero (censimento 2001)
2001,081006,082070,M,studio,fuori,1,giornaliero (censimento 2001)
2001,081006,082071,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081006,082074,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081006,084001,F,studio,fuori,2,giornaliero (censimento 2001)
2001,081006,084001,M,lavoro,fuori,4,giornaliero (censimento 2001)
2001,081006,084010,F,lavoro,fuori,3,giornaliero (censimento 2001)
2001,081006,084010,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081006,084014,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081006,084023,F,lavoro,fuori,3,giornaliero (censimento 2001)
2001,081006,084023,M,lavoro,fuori,13,giornaliero (censimento 2001)
2001,081006,084025,M,lavoro,fuori,2,giornaliero (censimento 2001)
2001,081006,084033,M,lavoro,fuori,2,giornaliero (censimento 2001)
2001,081006,084038,M,lavoro,fuori,9,giornaliero (censimento 2001)
2001,081006,084041,F,lavoro,fuori,11,giornaliero (censimento 2001)
2001,081006,084041,F,studio,fuori,5,giornaliero (censimento 2001)
2001,081006,084041,M,lavoro,fuori,38,giornaliero (censimento 2001)
2001,081006,084041,M,studio,fuori,2,giornaliero (censimento 2001)
2001,081006,085004,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081006,085004,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081006,085007,M,lavoro,fuori,2,giornaliero (censimento 2001)
2001,081006,085012,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081007,081001,F,lavoro,fuori,2,giornaliero (censimento 2001)
2001,081007,081001,M,lavoro,fuori,2,giornaliero (censimento 2001)
2001,081007,081002,F,lavoro,fuori,3,giornaliero (censimento 2001)
2001,081007,081002,F,studio,fuori,1,giornaliero (censimento 2001)
2001,081007,081002,M,lavoro,fuori,5,giornaliero (censimento 2001)
2001,081007,081005,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081007,081005,M,lavoro,fuori,7,giornaliero (censimento 2001)
2001,081007,081005,M,studio,fuori,2,giornaliero (censimento 2001)
2001,081007,081007,F,lavoro,dentro,204,giornaliero (censimento 2001)
2001,081007,081007,F,studio,dentro,297,giornaliero (censimento 2001)
2001,081007,081007,M,lavoro,dentro,642,giornaliero (censimento 2001)
2001,081007,081007,M,studio,dentro,336,giornaliero (censimento 2001)
2001,081007,081008,F,lavoro,fuori,17,giornaliero (censimento 2001)
2001,081007,081008,F,studio,fuori,9,giornaliero (censimento 2001)
2001,081007,081008,M,lavoro,fuori,19,giornaliero (censimento 2001)
2001,081007,081008,M,studio,fuori,15,giornaliero (censimento 2001)
2001,081007,081011,M,lavoro,fuori,2,giornaliero (censimento 2001)
2001,081007,081011,M,studio,fuori,1,giornaliero (censimento 2001)
2001,081007,081012,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081007,081013,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081007,081013,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081007,081020,F,lavoro,fuori,4,giornaliero (censimento 2001)
2001,081007,081020,F,studio,fuori,1,giornaliero (censimento 2001)
2001,081007,081020,M,lavoro,fuori,19,giornaliero (censimento 2001)
2001,081007,081020,M,studio,fuori,1,giornaliero (censimento 2001)
2001,081007,081021,F,lavoro,fuori,45,giornaliero (censimento 2001)
2001,081007,081021,F,studio,fuori,110,giornaliero (censimento 2001)
2001,081007,081021,M,lavoro,fuori,68,giornaliero (censimento 2001)
2001,081007,081021,M,studio,fuori,76,giornaliero (censimento 2001)
2001,081007,081022,F,lavoro,fuori,13,giornaliero (censimento 2001)
2001,081007,081022,F,studio,fuori,3,giornaliero (censimento 2001)
2001,081007,081022,M,lavoro,fuori,55,giornaliero (censimento 2001)
2001,081007,081022,M,studio,fuori,10,giornaliero (censimento 2001)
2001,081007,082053,F,lavoro,fuori,2,giornaliero (censimento 2001)
2001,081007,082053,F,studio,fuori,1,giornaliero (censimento 2001)
2001,081007,082053,M,lavoro,fuori,6,giornaliero (censimento 2001)
2001,081007,082053,M,studio,fuori,3,giornaliero (censimento 2001)
2001,081007,082054,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081007,082054,F,studio,fuori,1,giornaliero (censimento 2001)
2001,081008,081001,F,lavoro,fuori,5,giornaliero (censimento 2001)
2001,081008,081001,M,lavoro,fuori,16,giornaliero (censimento 2001)
2001,081008,081002,F,lavoro,fuori,12,giornaliero (censimento 2001)
2001,081008,081002,M,lavoro,fuori,23,giornaliero (censimento 2001)
2001,081008,081002,M,studio,fuori,4,giornaliero (censimento 2001)
2001,081008,081003,F,lavoro,fuori,2,giornaliero (censimento 2001)
2001,081008,081003,M,lavoro,fuori,4,giornaliero (censimento 2001)
2001,081008,081004,M,lavoro,fuori,2,giornaliero (censimento 2001)
2001,081008,081005,F,lavoro,fuori,2,giornaliero (censimento 2001)
2001,081008,081005,M,lavoro,fuori,11,giornaliero (censimento 2001)
2001,081008,081005,M,studio,fuori,1,giornaliero (censimento 2001)
2001,081008,081006,M,lavoro,fuori,5,giornaliero (censimento 2001)
2001,081008,081006,M,studio,fuori,1,giornaliero (censimento 2001)
2001,081008,081007,F,lavoro,fuori,15,giornaliero (censimento 2001)
2001,081008,081007,F,studio,fuori,2,giornaliero (censimento 2001)
2001,081008,081007,M,lavoro,fuori,80,giornaliero (censimento 2001)
2001,081008,081007,M,studio,fuori,6,giornaliero (censimento 2001)
2001,081008,081008,F,lavoro,dentro,963,giornaliero (censimento 2001)
2001,081008,081008,F,studio,dentro,1641,giornaliero (censimento 2001)
2001,081008,081008,M,lavoro,dentro,1501,giornaliero (censimento 2001)
2001,081008,081008,M,studio,dentro,1808,giornaliero (censimento 2001)
2001,081008,081009,F,lavoro,fuori,10,giornaliero (censimento 2001)
2001,081008,081009,F,studio,fuori,1,giornaliero (censimento 2001)
2001,081008,081009,M,lavoro,fuori,15,giornaliero (censimento 2001)
2001,081008,081009,M,studio,fuori,1,giornaliero (censimento 2001)
2001,081008,081010,M,lavoro,fuori,2,giornaliero (censimento 2001)
2001,081008,081011,F,lavoro,fuori,24,giornaliero (censimento 2001)
2001,081008,081011,F,studio,fuori,5,giornaliero (censimento 2001)
2001,081008,081011,M,lavoro,fuori,65,giornaliero (censimento 2001)
2001,081008,081011,M,studio,fuori,3,giornaliero (censimento 2001)
2001,081008,081012,F,lavoro,fuori,5,giornaliero (censimento 2001)
2001,081008,081012,F,studio,fuori,1,giornaliero (censimento 2001)
2001,081008,081012,M,lavoro,fuori,15,giornaliero (censimento 2001)
2001,081008,081012,M,studio,fuori,1,giornaliero (censimento 2001)
2001,081008,081013,F,lavoro,fuori,23,giornaliero (censimento 2001)
2001,081008,081013,F,studio,fuori,5,giornaliero (censimento 2001)
2001,081008,081013,M,lavoro,fuori,75,giornaliero (censimento 2001)
2001,081008,081013,M,studio,fuori,8,giornaliero (censimento 2001)
2001,081008,081015,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081008,081015,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081008,081018,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081008,081018,M,lavoro,fuori,7,giornaliero (censimento 2001)
2001,081008,081019,M,lavoro,fuori,2,giornaliero (censimento 2001)
2001,081008,081020,F,lavoro,fuori,5,giornaliero (censimento 2001)
2001,081008,081020,M,lavoro,fuori,8,giornaliero (censimento 2001)
2001,081008,081021,F,lavoro,fuori,1283,giornaliero (censimento 2001)
2001,081008,081021,F,studio,fuori,1083,giornaliero (censimento 2001)
2001,081008,081021,M,lavoro,fuori,2336,giornaliero (censimento 2001)
2001,081008,081021,M,studio,fuori,990,giornaliero (censimento 2001)
2001,081008,081022,F,lavoro,fuori,71,giornaliero (censimento 2001)
2001,081008,081022,F,studio,fuori,13,giornaliero (censimento 2001)
2001,081008,081022,M,lavoro,fuori,134,giornaliero (censimento 2001)
2001,081008,081022,M,studio,fuori,27,giornaliero (censimento 2001)
2001,081008,081023,F,lavoro,fuori,4,giornaliero (censimento 2001)
2001,081008,081023,F,studio,fuori,1,giornaliero (censimento 2001)
2001,081008,081023,M,lavoro,fuori,2,giornaliero (censimento 2001)
2001,081008,081024,F,lavoro,fuori,2,giornaliero (censimento 2001)
2001,081008,081024,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081008,082007,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081008,082020,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081008,082021,F,studio,fuori,1,giornaliero (censimento 2001)
2001,081008,082021,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081008,082031,M,lavoro,fuori,3,giornaliero (censimento 2001)
2001,081008,082033,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081008,082049,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081008,082049,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081008,082053,F,lavoro,fuori,25,giornaliero (censimento 2001)
2001,081008,082053,F,studio,fuori,47,giornaliero (censimento 2001)
2001,081008,082053,M,lavoro,fuori,107,giornaliero (censimento 2001)
2001,081008,082053,M,studio,fuori,30,giornaliero (censimento 2001)
2001,081008,082054,M,lavoro,fuori,6,giornaliero (censimento 2001)
2001,081008,082070,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081008,082074,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081008,082079,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081008,084001,M,lavoro,fuori,3,giornaliero (censimento 2001)
2001,081008,084023,M,lavoro,fuori,2,giornaliero (censimento 2001)
2001,081008,084025,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081008,084025,M,studio,fuori,1,giornaliero (censimento 2001)
2001,081008,084041,F,lavoro,fuori,2,giornaliero (censimento 2001)
2001,081008,084041,M,lavoro,fuori,3,giornaliero (censimento 2001)
2001,081008,085004,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081008,086009,F,lavoro,fuori,3,giornaliero (censimento 2001)
2001,081009,081001,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081009,081002,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081009,081007,F,studio,fuori,1,giornaliero (censimento 2001)
2001,081009,081008,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081009,081008,F,studio,fuori,5,giornaliero (censimento 2001)
2001,081009,081008,M,lavoro,fuori,10,giornaliero (censimento 2001)
2001,081009,081008,M,studio,fuori,10,giornaliero (censimento 2001)
2001,081009,081009,F,lavoro,dentro,144,giornaliero (censimento 2001)
2001,081009,081009,F,studio,dentro,189,giornaliero (censimento 2001)
2001,081009,081009,M,lavoro,dentro,425,giornaliero (censimento 2001)
2001,081009,081009,M,studio,dentro,213,giornaliero (censimento 2001)
2001,081009,081011,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081009,081021,F,lavoro,fuori,13,giornaliero (censimento 2001)
2001,081009,081021,F,studio,fuori,47,giornaliero (censimento 2001)
2001,081009,081021,M,lavoro,fuori,36,giornaliero (censimento 2001)
2001,081009,081021,M,studio,fuori,97,giornaliero (censimento 2001)
2001,081009,082053,F,studio,fuori,2,giornaliero (censimento 2001)
2001,081009,082053,M,lavoro,fuori,4,giornaliero (censimento 2001)
2001,081010,081001,F,lavoro,fuori,12,giornaliero (censimento 2001)
2001,081010,081001,F,studio,fuori,15,giornaliero (censimento 2001)
2001,081010,081001,M,lavoro,fuori,14,giornaliero (censimento 2001)
2001,081010,081001,M,studio,fuori,10,giornaliero (censimento 2001)
2001,081010,081003,F,lavoro,fuori,2,giornaliero (censimento 2001)
2001,081010,081003,M,lavoro,fuori,6,giornaliero (censimento 2001)
2001,081010,081004,F,studio,fuori,1,giornaliero (censimento 2001)
2001,081010,081004,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081010,081004,M,studio,fuori,8,giornaliero (censimento 2001)
2001,081010,081005,F,lavoro,fuori,3,giornaliero (censimento 2001)
2001,081010,081005,F,studio,fuori,1,giornaliero (censimento 2001)
2001,081010,081005,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081010,081006,F,lavoro,fuori,29,giornaliero (censimento 2001)
2001,081010,081006,F,studio,fuori,78,giornaliero (censimento 2001)
2001,081010,081006,M,lavoro,fuori,57,giornaliero (censimento 2001)
2001,081010,081006,M,studio,fuori,47,giornaliero (censimento 2001)
2001,081010,081008,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081010,081008,F,studio,fuori,1,giornaliero (censimento 2001)
2001,081010,081008,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081010,081008,M,studio,fuori,1,giornaliero (censimento 2001)
2001,081010,081009,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,081010,081010,F,lavoro,dentro,206,giornaliero (censimento 2001)
2001,081010,081010,F,studio,dentro,239,giornaliero (censimento 2001)
2001,081010,081010,M,lavoro,dentro,280,giornaliero (censimento 2001)
2001,081010,081010,M,studio,dentro,247,giornaliero (censimento 2001)
2001,081010,081011,M,lavoro,fuori,5,giornaliero (censimento 2001)
2001,081010,081011,M,studio,fuori,2,giornaliero (censimento 2001)
2001,081010,081012,F,lavoro,fuori,7,giornaliero (censimento 2001)
2001,081010,081012,F,studio,fuori,3,giornaliero (censimento 2001)
2001,081010,081012,M,lavoro,fuori,4,giornaliero (censimento 2001)
2001,081010,081012,M,studio,fuori,3,giornaliero (censimento 2001)
2001,081010,081014,M,lavoro,fuori,2,giornaliero (censimento 2001)
2001,081010,081014,M,studio,fuori,1,giornaliero (censimento 2001)
2001,081010,081015,F,lavoro,fuori,12,giornaliero (censimento 2001)
2001,081010,081015,F,studio,fuori,15,giornaliero (censimento 2001)
2001,081010,081015,M,lavoro,fuori,15,giornaliero (censimento 2001)
2001,081010,081015,M,studio,fuori,3,giornaliero (censimento 2001)
2001,081010,081016,M,lavoro,fuori,6,giornaliero (censimento 2001)
2001,081010,081017,F,lavoro,fuori,2,giornaliero (censimento 2001)
2001,081010,081017,M,lavoro,fuori,9,giornaliero (censimento 2001)
2001,081010,081018,F,lavoro,fuori,32,giornaliero (censimento 2001)
2001,081010,081018,F,studio,fuori,6,giornaliero (censimento 2001)
2001,081010,081018,M,lavoro,fuori,42,giornaliero (censimento 2001)
2001,081010,081018,M,studio,fuori,4,giornaliero (censimento 2001)
