territorio,anno,genere,eta,eta_anni,stato_civile,valore
082006,2024,M,Y24,24.0,2,6
082006,2025,M,Y24,24.0,2,8
082006,2019,M,Y24,24.0,3,0
082006,2020,M,Y24,24.0,3,0
082006,2021,M,Y24,24.0,3,0
082006,2022,M,Y24,24.0,3,0
082006,2023,M,Y24,24.0,3,0
082006,2024,M,Y24,24.0,3,0
082006,2025,M,Y24,24.0,3,0
082006,2019,M,Y24,24.0,4,0
082006,2020,M,Y24,24.0,4,0
082006,2021,M,Y24,24.0,4,0
082006,2022,M,Y24,24.0,4,0
082006,2023,M,Y24,24.0,4,0
082006,2024,M,Y24,24.0,4,0
082006,2025,M,Y24,24.0,4,0
082006,2019,M,Y24,24.0,99,341
082006,2020,M,Y24,24.0,99,321
082006,2021,M,Y24,24.0,99,283
082006,2022,M,Y24,24.0,99,314
082006,2023,M,Y24,24.0,99,303
082006,2024,M,Y24,24.0,99,288
082006,2025,M,Y24,24.0,99,314
082006,2026,M,Y24,24.0,99,311
082006,2019,M,Y25,25.0,1,321
082006,2020,M,Y25,25.0,1,305
082006,2021,M,Y25,25.0,1,273
082006,2022,M,Y25,25.0,1,280
082006,2023,M,Y25,25.0,1,294
082006,2024,M,Y25,25.0,1,294
082006,2025,M,Y25,25.0,1,274
082006,2019,M,Y25,25.0,15,0
082006,2020,M,Y25,25.0,15,0
082006,2021,M,Y25,25.0,15,0
082006,2022,M,Y25,25.0,15,0
082006,2023,M,Y25,25.0,15,0
082006,2024,M,Y25,25.0,15,0
082006,2025,M,Y25,25.0,15,0
082006,2019,M,Y25,25.0,16,0
082006,2020,M,Y25,25.0,16,0
082006,2021,M,Y25,25.0,16,0
082006,2022,M,Y25,25.0,16,0
082006,2023,M,Y25,25.0,16,0
082006,2024,M,Y25,25.0,16,0
082006,2025,M,Y25,25.0,16,0
082006,2019,M,Y25,25.0,17,0
082006,2020,M,Y25,25.0,17,0
082006,2021,M,Y25,25.0,17,0
082006,2022,M,Y25,25.0,17,0
082006,2023,M,Y25,25.0,17,0
082006,2024,M,Y25,25.0,17,0
082006,2025,M,Y25,25.0,17,0
082006,2019,M,Y25,25.0,2,23
082006,2020,M,Y25,25.0,2,19
082006,2021,M,Y25,25.0,2,19
082006,2022,M,Y25,25.0,2,9
082006,2023,M,Y25,25.0,2,13
082006,2024,M,Y25,25.0,2,9
082006,2025,M,Y25,25.0,2,12
082006,2019,M,Y25,25.0,3,0
082006,2020,M,Y25,25.0,3,0
082006,2021,M,Y25,25.0,3,0
082006,2022,M,Y25,25.0,3,0
082006,2023,M,Y25,25.0,3,0
082006,2024,M,Y25,25.0,3,0
082006,2025,M,Y25,25.0,3,0
082006,2019,M,Y25,25.0,4,0
082006,2020,M,Y25,25.0,4,0
082006,2021,M,Y25,25.0,4,0
082006,2022,M,Y25,25.0,4,0
082006,2023,M,Y25,25.0,4,0
082006,2024,M,Y25,25.0,4,0
082006,2025,M,Y25,25.0,4,0
082006,2019,M,Y25,25.0,99,344
082006,2020,M,Y25,25.0,99,324
082006,2021,M,Y25,25.0,99,292
082006,2022,M,Y25,25.0,99,289
082006,2023,M,Y25,25.0,99,307
082006,2024,M,Y25,25.0,99,303
082006,2025,M,Y25,25.0,99,286
082006,2026,M,Y25,25.0,99,313
082006,2019,M,Y26,26.0,1,289
082006,2020,M,Y26,26.0,1,299
082006,2021,M,Y26,26.0,1,268
082006,2022,M,Y26,26.0,1,261
082006,2023,M,Y26,26.0,1,275
082006,2024,M,Y26,26.0,1,281
082006,2025,M,Y26,26.0,1,284
082006,2019,M,Y26,26.0,15,0
082006,2020,M,Y26,26.0,15,0
082006,2021,M,Y26,26.0,15,0
082006,2022,M,Y26,26.0,15,0
082006,2023,M,Y26,26.0,15,0
082006,2024,M,Y26,26.0,15,0
082006,2025,M,Y26,26.0,15,0
082006,2019,M,Y26,26.0,16,0
082006,2020,M,Y26,26.0,16,0
082006,2021,M,Y26,26.0,16,0
082006,2022,M,Y26,26.0,16,0
082006,2023,M,Y26,26.0,16,0
082006,2024,M,Y26,26.0,16,0
082006,2025,M,Y26,26.0,16,0
082006,2019,M,Y26,26.0,17,0
082006,2020,M,Y26,26.0,17,0
082006,2021,M,Y26,26.0,17,0
082006,2022,M,Y26,26.0,17,0
082006,2023,M,Y26,26.0,17,0
082006,2024,M,Y26,26.0,17,0
082006,2025,M,Y26,26.0,17,0
082006,2019,M,Y26,26.0,2,35
082006,2020,M,Y26,26.0,2,26
082006,2021,M,Y26,26.0,2,19
082006,2022,M,Y26,26.0,2,29
082006,2023,M,Y26,26.0,2,12
082006,2024,M,Y26,26.0,2,18
082006,2025,M,Y26,26.0,2,16
082006,2019,M,Y26,26.0,3,0
082006,2020,M,Y26,26.0,3,0
082006,2021,M,Y26,26.0,3,0
082006,2022,M,Y26,26.0,3,0
082006,2023,M,Y26,26.0,3,0
082006,2024,M,Y26,26.0,3,0
082006,2025,M,Y26,26.0,3,0
082006,2019,M,Y26,26.0,4,0
082006,2020,M,Y26,26.0,4,0
082006,2021,M,Y26,26.0,4,0
082006,2022,M,Y26,26.0,4,0
082006,2023,M,Y26,26.0,4,0
082006,2024,M,Y26,26.0,4,0
082006,2025,M,Y26,26.0,4,0
082006,2019,M,Y26,26.0,99,324
082006,2020,M,Y26,26.0,99,325
082006,2021,M,Y26,26.0,99,287
082006,2022,M,Y26,26.0,99,290
082006,2023,M,Y26,26.0,99,287
082006,2024,M,Y26,26.0,99,299
082006,2025,M,Y26,26.0,99,300
082006,2026,M,Y26,26.0,99,288
082006,2019,M,Y27,27.0,1,277
082006,2020,M,Y27,27.0,1,270
082006,2021,M,Y27,27.0,1,275
082006,2022,M,Y27,27.0,1,266
082006,2023,M,Y27,27.0,1,251
082006,2024,M,Y27,27.0,1,257
082006,2025,M,Y27,27.0,1,284
082006,2019,M,Y27,27.0,15,0
082006,2020,M,Y27,27.0,15,0
082006,2021,M,Y27,27.0,15,0
082006,2022,M,Y27,27.0,15,0
082006,2023,M,Y27,27.0,15,0
082006,2024,M,Y27,27.0,15,0
082006,2025,M,Y27,27.0,15,0
082006,2019,M,Y27,27.0,16,0
082006,2020,M,Y27,27.0,16,0
082006,2021,M,Y27,27.0,16,0
082006,2022,M,Y27,27.0,16,0
082006,2023,M,Y27,27.0,16,0
082006,2024,M,Y27,27.0,16,0
082006,2025,M,Y27,27.0,16,0
082006,2019,M,Y27,27.0,17,0
082006,2020,M,Y27,27.0,17,0
082006,2021,M,Y27,27.0,17,0
082006,2022,M,Y27,27.0,17,0
082006,2023,M,Y27,27.0,17,0
082006,2024,M,Y27,27.0,17,0
082006,2025,M,Y27,27.0,17,0
082006,2019,M,Y27,27.0,2,39
082006,2020,M,Y27,27.0,2,47
082006,2021,M,Y27,27.0,2,30
082006,2022,M,Y27,27.0,2,27
082006,2023,M,Y27,27.0,2,37
082006,2024,M,Y27,27.0,2,18
082006,2025,M,Y27,27.0,2,25
082006,2019,M,Y27,27.0,3,0
082006,2020,M,Y27,27.0,3,0
082006,2021,M,Y27,27.0,3,0
082006,2022,M,Y27,27.0,3,0
082006,2023,M,Y27,27.0,3,0
082006,2024,M,Y27,27.0,3,0
082006,2025,M,Y27,27.0,3,0
082006,2019,M,Y27,27.0,4,0
082006,2020,M,Y27,27.0,4,0
082006,2021,M,Y27,27.0,4,0
082006,2022,M,Y27,27.0,4,0
082006,2023,M,Y27,27.0,4,1
082006,2024,M,Y27,27.0,4,0
082006,2025,M,Y27,27.0,4,0
082006,2019,M,Y27,27.0,99,316
082006,2020,M,Y27,27.0,99,317
082006,2021,M,Y27,27.0,99,305
082006,2022,M,Y27,27.0,99,293
082006,2023,M,Y27,27.0,99,289
082006,2024,M,Y27,27.0,99,275
082006,2025,M,Y27,27.0,99,309
082006,2026,M,Y27,27.0,99,292
082006,2019,M,Y28,28.0,1,282
082006,2020,M,Y28,28.0,1,258
082006,2021,M,Y28,28.0,1,247
082006,2022,M,Y28,28.0,1,252
082006,2023,M,Y28,28.0,1,261
082006,2024,M,Y28,28.0,1,244
082006,2025,M,Y28,28.0,1,250
082006,2019,M,Y28,28.0,15,0
082006,2020,M,Y28,28.0,15,1
082006,2021,M,Y28,28.0,15,0
082006,2022,M,Y28,28.0,15,0
082006,2023,M,Y28,28.0,15,0
082006,2024,M,Y28,28.0,15,0
082006,2025,M,Y28,28.0,15,0
082006,2019,M,Y28,28.0,16,0
082006,2020,M,Y28,28.0,16,0
082006,2021,M,Y28,28.0,16,0
082006,2022,M,Y28,28.0,16,0
082006,2023,M,Y28,28.0,16,0
082006,2024,M,Y28,28.0,16,0
082006,2025,M,Y28,28.0,16,0
082006,2019,M,Y28,28.0,17,0
082006,2020,M,Y28,28.0,17,0
082006,2021,M,Y28,28.0,17,0
082006,2022,M,Y28,28.0,17,0
082006,2023,M,Y28,28.0,17,0
082006,2024,M,Y28,28.0,17,0
082006,2025,M,Y28,28.0,17,0
082006,2019,M,Y28,28.0,2,68
082006,2020,M,Y28,28.0,2,50
082006,2021,M,Y28,28.0,2,45
082006,2022,M,Y28,28.0,2,45
082006,2023,M,Y28,28.0,2,37
082006,2024,M,Y28,28.0,2,45
082006,2025,M,Y28,28.0,2,27
082006,2019,M,Y28,28.0,3,0
082006,2020,M,Y28,28.0,3,2
082006,2021,M,Y28,28.0,3,1
082006,2022,M,Y28,28.0,3,0
082006,2023,M,Y28,28.0,3,0
082006,2024,M,Y28,28.0,3,1
082006,2025,M,Y28,28.0,3,0
082006,2019,M,Y28,28.0,4,0
082006,2020,M,Y28,28.0,4,0
082006,2021,M,Y28,28.0,4,0
082006,2022,M,Y28,28.0,4,0
082006,2023,M,Y28,28.0,4,0
082006,2024,M,Y28,28.0,4,0
082006,2025,M,Y28,28.0,4,0
082006,2019,M,Y28,28.0,99,350
082006,2020,M,Y28,28.0,99,311
082006,2021,M,Y28,28.0,99,293
082006,2022,M,Y28,28.0,99,297
082006,2023,M,Y28,28.0,99,298
082006,2024,M,Y28,28.0,99,290
082006,2025,M,Y28,28.0,99,277
082006,2026,M,Y28,28.0,99,310
082006,2019,M,Y29,29.0,1,277
082006,2020,M,Y29,29.0,1,262
082006,2021,M,Y29,29.0,1,234
082006,2022,M,Y29,29.0,1,238
082006,2023,M,Y29,29.0,1,240
082006,2024,M,Y29,29.0,1,258
082006,2025,M,Y29,29.0,1,226
082006,2019,M,Y29,29.0,15,0
082006,2020,M,Y29,29.0,15,0
082006,2021,M,Y29,29.0,15,1
082006,2022,M,Y29,29.0,15,0
082006,2023,M,Y29,29.0,15,0
082006,2024,M,Y29,29.0,15,0
082006,2025,M,Y29,29.0,15,0
082006,2019,M,Y29,29.0,16,0
082006,2020,M,Y29,29.0,16,0
082006,2021,M,Y29,29.0,16,0
082006,2022,M,Y29,29.0,16,0
082006,2023,M,Y29,29.0,16,0
082006,2024,M,Y29,29.0,16,0
082006,2025,M,Y29,29.0,16,0
082006,2019,M,Y29,29.0,17,0
082006,2020,M,Y29,29.0,17,0
082006,2021,M,Y29,29.0,17,0
082006,2022,M,Y29,29.0,17,0
082006,2023,M,Y29,29.0,17,0
082006,2024,M,Y29,29.0,17,0
082006,2025,M,Y29,29.0,17,0
082006,2019,M,Y29,29.0,2,88
082006,2020,M,Y29,29.0,2,70
082006,2021,M,Y29,29.0,2,56
082006,2022,M,Y29,29.0,2,57
082006,2023,M,Y29,29.0,2,61
082006,2024,M,Y29,29.0,2,50
082006,2025,M,Y29,29.0,2,59
082006,2019,M,Y29,29.0,3,2
082006,2020,M,Y29,29.0,3,1
082006,2021,M,Y29,29.0,3,2
082006,2022,M,Y29,29.0,3,0
082006,2023,M,Y29,29.0,3,0
082006,2024,M,Y29,29.0,3,0
082006,2025,M,Y29,29.0,3,1
082006,2019,M,Y29,29.0,4,0
082006,2020,M,Y29,29.0,4,0
082006,2021,M,Y29,29.0,4,0
082006,2022,M,Y29,29.0,4,0
082006,2023,M,Y29,29.0,4,0
082006,2024,M,Y29,29.0,4,0
082006,2025,M,Y29,29.0,4,0
082006,2019,M,Y29,29.0,99,367
082006,2020,M,Y29,29.0,99,333
082006,2021,M,Y29,29.0,99,293
082006,2022,M,Y29,29.0,99,295
082006,2023,M,Y29,29.0,99,301
082006,2024,M,Y29,29.0,99,308
082006,2025,M,Y29,29.0,99,286
082006,2026,M,Y29,29.0,99,288
082006,2019,M,Y3,3.0,1,297
082006,2020,M,Y3,3.0,1,259
082006,2021,M,Y3,3.0,1,290
082006,2022,M,Y3,3.0,1,284
082006,2023,M,Y3,3.0,1,257
082006,2024,M,Y3,3.0,1,254
082006,2025,M,Y3,3.0,1,221
082006,2019,M,Y3,3.0,99,297
082006,2020,M,Y3,3.0,99,259
082006,2021,M,Y3,3.0,99,290
082006,2022,M,Y3,3.0,99,284
082006,2023,M,Y3,3.0,99,257
082006,2024,M,Y3,3.0,99,254
082006,2025,M,Y3,3.0,99,221
082006,2026,M,Y3,3.0,99,275
082006,2019,M,Y30,30.0,1,241
082006,2020,M,Y30,30.0,1,247
082006,2021,M,Y30,30.0,1,232
082006,2022,M,Y30,30.0,1,212
082006,2023,M,Y30,30.0,1,230
082006,2024,M,Y30,30.0,1,227
082006,2025,M,Y30,30.0,1,245
082006,2019,M,Y30,30.0,15,0
082006,2020,M,Y30,30.0,15,0
082006,2021,M,Y30,30.0,15,0
082006,2022,M,Y30,30.0,15,2
082006,2023,M,Y30,30.0,15,0
082006,2024,M,Y30,30.0,15,0
082006,2025,M,Y30,30.0,15,0
082006,2019,M,Y30,30.0,16,0
082006,2020,M,Y30,30.0,16,0
082006,2021,M,Y30,30.0,16,0
082006,2022,M,Y30,30.0,16,0
082006,2023,M,Y30,30.0,16,0
082006,2024,M,Y30,30.0,16,0
082006,2025,M,Y30,30.0,16,0
082006,2019,M,Y30,30.0,17,0
082006,2020,M,Y30,30.0,17,0
082006,2021,M,Y30,30.0,17,0
082006,2022,M,Y30,30.0,17,0
082006,2023,M,Y30,30.0,17,0
082006,2024,M,Y30,30.0,17,0
082006,2025,M,Y30,30.0,17,0
082006,2019,M,Y30,30.0,2,117
082006,2020,M,Y30,30.0,2,107
082006,2021,M,Y30,30.0,2,71
082006,2022,M,Y30,30.0,2,82
082006,2023,M,Y30,30.0,2,69
082006,2024,M,Y30,30.0,2,76
082006,2025,M,Y30,30.0,2,63
082006,2019,M,Y30,30.0,3,1
082006,2020,M,Y30,30.0,3,2
082006,2021,M,Y30,30.0,3,1
082006,2022,M,Y30,30.0,3,2
082006,2023,M,Y30,30.0,3,0
082006,2024,M,Y30,30.0,3,0
082006,2025,M,Y30,30.0,3,1
082006,2019,M,Y30,30.0,4,0
082006,2020,M,Y30,30.0,4,0
082006,2021,M,Y30,30.0,4,0
082006,2022,M,Y30,30.0,4,0
082006,2023,M,Y30,30.0,4,0
082006,2024,M,Y30,30.0,4,0
082006,2025,M,Y30,30.0,4,0
082006,2019,M,Y30,30.0,99,359
082006,2020,M,Y30,30.0,99,356
082006,2021,M,Y30,30.0,99,304
082006,2022,M,Y30,30.0,99,298
082006,2023,M,Y30,30.0,99,299
082006,2024,M,Y30,30.0,99,303
082006,2025,M,Y30,30.0,99,309
082006,2026,M,Y30,30.0,99,293
082006,2019,M,Y31,31.0,1,216
082006,2020,M,Y31,31.0,1,206
082006,2021,M,Y31,31.0,1,228
082006,2022,M,Y31,31.0,1,221
082006,2023,M,Y31,31.0,1,205
082006,2024,M,Y31,31.0,1,209
082006,2025,M,Y31,31.0,1,218
082006,2019,M,Y31,31.0,15,0
082006,2020,M,Y31,31.0,15,0
082006,2021,M,Y31,31.0,15,0
082006,2022,M,Y31,31.0,15,0
082006,2023,M,Y31,31.0,15,2
082006,2024,M,Y31,31.0,15,0
082006,2025,M,Y31,31.0,15,0
082006,2019,M,Y31,31.0,16,0
082006,2020,M,Y31,31.0,16,0
082006,2021,M,Y31,31.0,16,0
082006,2022,M,Y31,31.0,16,0
082006,2023,M,Y31,31.0,16,0
082006,2024,M,Y31,31.0,16,0
082006,2025,M,Y31,31.0,16,0
082006,2019,M,Y31,31.0,17,0
082006,2020,M,Y31,31.0,17,0
082006,2021,M,Y31,31.0,17,0
082006,2022,M,Y31,31.0,17,0
082006,2023,M,Y31,31.0,17,0
082006,2024,M,Y31,31.0,17,0
082006,2025,M,Y31,31.0,17,0
082006,2019,M,Y31,31.0,2,120
082006,2020,M,Y31,31.0,2,138
082006,2021,M,Y31,31.0,2,118
082006,2022,M,Y31,31.0,2,102
082006,2023,M,Y31,31.0,2,89
082006,2024,M,Y31,31.0,2,89
082006,2025,M,Y31,31.0,2,90
082006,2019,M,Y31,31.0,3,1
082006,2020,M,Y31,31.0,3,2
082006,2021,M,Y31,31.0,3,1
082006,2022,M,Y31,31.0,3,1
082006,2023,M,Y31,31.0,3,3
082006,2024,M,Y31,31.0,3,0
082006,2025,M,Y31,31.0,3,1
082006,2019,M,Y31,31.0,4,0
082006,2020,M,Y31,31.0,4,0
082006,2021,M,Y31,31.0,4,0
082006,2022,M,Y31,31.0,4,0
082006,2023,M,Y31,31.0,4,0
082006,2024,M,Y31,31.0,4,0
082006,2025,M,Y31,31.0,4,0
082006,2019,M,Y31,31.0,99,337
082006,2020,M,Y31,31.0,99,346
082006,2021,M,Y31,31.0,99,347
082006,2022,M,Y31,31.0,99,324
082006,2023,M,Y31,31.0,99,299
082006,2024,M,Y31,31.0,99,298
082006,2025,M,Y31,31.0,99,309
082006,2026,M,Y31,31.0,99,307
082006,2019,M,Y32,32.0,1,178
082006,2020,M,Y32,32.0,1,195
082006,2021,M,Y32,32.0,1,180
082006,2022,M,Y32,32.0,1,207
082006,2023,M,Y32,32.0,1,193
082006,2024,M,Y32,32.0,1,185
082006,2025,M,Y32,32.0,1,204
082006,2019,M,Y32,32.0,15,0
082006,2020,M,Y32,32.0,15,0
082006,2021,M,Y32,32.0,15,0
082006,2022,M,Y32,32.0,15,0
082006,2023,M,Y32,32.0,15,0
082006,2024,M,Y32,32.0,15,2
082006,2025,M,Y32,32.0,15,0
082006,2019,M,Y32,32.0,16,0
082006,2020,M,Y32,32.0,16,0
082006,2021,M,Y32,32.0,16,0
082006,2022,M,Y32,32.0,16,0
082006,2023,M,Y32,32.0,16,0
082006,2024,M,Y32,32.0,16,0
082006,2025,M,Y32,32.0,16,0
082006,2019,M,Y32,32.0,17,0
082006,2020,M,Y32,32.0,17,0
082006,2021,M,Y32,32.0,17,0
082006,2022,M,Y32,32.0,17,0
082006,2023,M,Y32,32.0,17,0
082006,2024,M,Y32,32.0,17,0
082006,2025,M,Y32,32.0,17,0
082006,2019,M,Y32,32.0,2,167
082006,2020,M,Y32,32.0,2,135
082006,2021,M,Y32,32.0,2,139
082006,2022,M,Y32,32.0,2,138
082006,2023,M,Y32,32.0,2,125
082006,2024,M,Y32,32.0,2,102
082006,2025,M,Y32,32.0,2,96
082006,2019,M,Y32,32.0,3,1
082006,2020,M,Y32,32.0,3,1
082006,2021,M,Y32,32.0,3,3
082006,2022,M,Y32,32.0,3,2
082006,2023,M,Y32,32.0,3,0
082006,2024,M,Y32,32.0,3,4
082006,2025,M,Y32,32.0,3,0
082006,2019,M,Y32,32.0,4,0
082006,2020,M,Y32,32.0,4,0
082006,2021,M,Y32,32.0,4,0
082006,2022,M,Y32,32.0,4,0
082006,2023,M,Y32,32.0,4,0
082006,2024,M,Y32,32.0,4,0
082006,2025,M,Y32,32.0,4,0
082006,2019,M,Y32,32.0,99,346
082006,2020,M,Y32,32.0,99,331
082006,2021,M,Y32,32.0,99,322
082006,2022,M,Y32,32.0,99,347
082006,2023,M,Y32,32.0,99,318
082006,2024,M,Y32,32.0,99,293
082006,2025,M,Y32,32.0,99,300
082006,2026,M,Y32,32.0,99,320
082006,2019,M,Y33,33.0,1,157
082006,2020,M,Y33,33.0,1,162
082006,2021,M,Y33,33.0,1,168
082006,2022,M,Y33,33.0,1,168
082006,2023,M,Y33,33.0,1,204
082006,2024,M,Y33,33.0,1,178
082006,2025,M,Y33,33.0,1,172
082006,2019,M,Y33,33.0,15,0
082006,2020,M,Y33,33.0,15,0
082006,2021,M,Y33,33.0,15,0
082006,2022,M,Y33,33.0,15,0
082006,2023,M,Y33,33.0,15,0
082006,2024,M,Y33,33.0,15,0
082006,2025,M,Y33,33.0,15,2
082006,2019,M,Y33,33.0,16,0
082006,2020,M,Y33,33.0,16,0
082006,2021,M,Y33,33.0,16,0
082006,2022,M,Y33,33.0,16,0
082006,2023,M,Y33,33.0,16,0
082006,2024,M,Y33,33.0,16,0
082006,2025,M,Y33,33.0,16,0
082006,2019,M,Y33,33.0,17,0
082006,2020,M,Y33,33.0,17,0
082006,2021,M,Y33,33.0,17,0
082006,2022,M,Y33,33.0,17,0
082006,2023,M,Y33,33.0,17,0
082006,2024,M,Y33,33.0,17,0
082006,2025,M,Y33,33.0,17,0
082006,2019,M,Y33,33.0,2,151
082006,2020,M,Y33,33.0,2,176
082006,2021,M,Y33,33.0,2,145
082006,2022,M,Y33,33.0,2,152
082006,2023,M,Y33,33.0,2,151
082006,2024,M,Y33,33.0,2,139
082006,2025,M,Y33,33.0,2,112
082006,2019,M,Y33,33.0,3,0
082006,2020,M,Y33,33.0,3,3
082006,2021,M,Y33,33.0,3,1
082006,2022,M,Y33,33.0,3,2
082006,2023,M,Y33,33.0,3,2
082006,2024,M,Y33,33.0,3,0
082006,2025,M,Y33,33.0,3,5
082006,2019,M,Y33,33.0,4,1
082006,2020,M,Y33,33.0,4,0
082006,2021,M,Y33,33.0,4,0
082006,2022,M,Y33,33.0,4,0
082006,2023,M,Y33,33.0,4,0
082006,2024,M,Y33,33.0,4,0
082006,2025,M,Y33,33.0,4,0
082006,2019,M,Y33,33.0,99,309
082006,2020,M,Y33,33.0,99,341
082006,2021,M,Y33,33.0,99,314
082006,2022,M,Y33,33.0,99,322
082006,2023,M,Y33,33.0,99,357
082006,2024,M,Y33,33.0,99,317
082006,2025,M,Y33,33.0,99,291
082006,2026,M,Y33,33.0,99,306
082006,2019,M,Y34,34.0,1,175
082006,2020,M,Y34,34.0,1,135
082006,2021,M,Y34,34.0,1,142
082006,2022,M,Y34,34.0,1,163
082006,2023,M,Y34,34.0,1,147
082006,2024,M,Y34,34.0,1,184
082006,2025,M,Y34,34.0,1,182
082006,2019,M,Y34,34.0,15,0
082006,2020,M,Y34,34.0,15,0
082006,2021,M,Y34,34.0,15,0
082006,2022,M,Y34,34.0,15,0
082006,2023,M,Y34,34.0,15,0
082006,2024,M,Y34,34.0,15,1
082006,2025,M,Y34,34.0,15,0
082006,2019,M,Y34,34.0,16,0
082006,2020,M,Y34,34.0,16,0
082006,2021,M,Y34,34.0,16,0
082006,2022,M,Y34,34.0,16,0
082006,2023,M,Y34,34.0,16,0
082006,2024,M,Y34,34.0,16,0
082006,2025,M,Y34,34.0,16,0
082006,2019,M,Y34,34.0,17,0
082006,2020,M,Y34,34.0,17,0
082006,2021,M,Y34,34.0,17,0
082006,2022,M,Y34,34.0,17,0
082006,2023,M,Y34,34.0,17,0
082006,2024,M,Y34,34.0,17,0
082006,2025,M,Y34,34.0,17,0
082006,2019,M,Y34,34.0,2,166
082006,2020,M,Y34,34.0,2,165
082006,2021,M,Y34,34.0,2,184
082006,2022,M,Y34,34.0,2,161
082006,2023,M,Y34,34.0,2,169
082006,2024,M,Y34,34.0,2,162
082006,2025,M,Y34,34.0,2,144
082006,2019,M,Y34,34.0,3,0
082006,2020,M,Y34,34.0,3,1
082006,2021,M,Y34,34.0,3,2
082006,2022,M,Y34,34.0,3,2
082006,2023,M,Y34,34.0,3,2
082006,2024,M,Y34,34.0,3,1
082006,2025,M,Y34,34.0,3,0
082006,2019,M,Y34,34.0,4,1
082006,2020,M,Y34,34.0,4,1
082006,2021,M,Y34,34.0,4,0
082006,2022,M,Y34,34.0,4,0
082006,2023,M,Y34,34.0,4,0
082006,2024,M,Y34,34.0,4,0
082006,2025,M,Y34,34.0,4,0
082006,2019,M,Y34,34.0,99,342
082006,2020,M,Y34,34.0,99,302
082006,2021,M,Y34,34.0,99,328
082006,2022,M,Y34,34.0,99,326
082006,2023,M,Y34,34.0,99,318
082006,2024,M,Y34,34.0,99,348
082006,2025,M,Y34,34.0,99,326
082006,2026,M,Y34,34.0,99,293
082006,2019,M,Y35,35.0,1,155
082006,2020,M,Y35,35.0,1,153
082006,2021,M,Y35,35.0,1,122
082006,2022,M,Y35,35.0,1,143
082006,2023,M,Y35,35.0,1,145
082006,2024,M,Y35,35.0,1,143
082006,2025,M,Y35,35.0,1,173
082006,2019,M,Y35,35.0,15,0
082006,2020,M,Y35,35.0,15,0
082006,2021,M,Y35,35.0,15,0
082006,2022,M,Y35,35.0,15,0
082006,2023,M,Y35,35.0,15,0
082006,2024,M,Y35,35.0,15,0
082006,2025,M,Y35,35.0,15,1
082006,2019,M,Y35,35.0,16,0
082006,2020,M,Y35,35.0,16,0
082006,2021,M,Y35,35.0,16,0
082006,2022,M,Y35,35.0,16,0
082006,2023,M,Y35,35.0,16,0
082006,2024,M,Y35,35.0,16,0
082006,2025,M,Y35,35.0,16,0
082006,2019,M,Y35,35.0,17,0
082006,2020,M,Y35,35.0,17,0
082006,2021,M,Y35,35.0,17,0
082006,2022,M,Y35,35.0,17,0
082006,2023,M,Y35,35.0,17,0
082006,2024,M,Y35,35.0,17,0
082006,2025,M,Y35,35.0,17,0
082006,2019,M,Y35,35.0,2,184
082006,2020,M,Y35,35.0,2,176
082006,2021,M,Y35,35.0,2,164
082006,2022,M,Y35,35.0,2,196
082006,2023,M,Y35,35.0,2,173
082006,2024,M,Y35,35.0,2,184
082006,2025,M,Y35,35.0,2,173
082006,2019,M,Y35,35.0,3,3
082006,2020,M,Y35,35.0,3,2
082006,2021,M,Y35,35.0,3,3
082006,2022,M,Y35,35.0,3,4
082006,2023,M,Y35,35.0,3,2
082006,2024,M,Y35,35.0,3,3
082006,2025,M,Y35,35.0,3,2
082006,2019,M,Y35,35.0,4,0
082006,2020,M,Y35,35.0,4,1
082006,2021,M,Y35,35.0,4,1
082006,2022,M,Y35,35.0,4,0
082006,2023,M,Y35,35.0,4,0
082006,2024,M,Y35,35.0,4,0
082006,2025,M,Y35,35.0,4,0
082006,2019,M,Y35,35.0,99,342
082006,2020,M,Y35,35.0,99,332
082006,2021,M,Y35,35.0,99,290
082006,2022,M,Y35,35.0,99,343
082006,2023,M,Y35,35.0,99,320
082006,2024,M,Y35,35.0,99,330
082006,2025,M,Y35,35.0,99,349
082006,2026,M,Y35,35.0,99,328
082006,2019,M,Y36,36.0,1,139
082006,2020,M,Y36,36.0,1,137
082006,2021,M,Y36,36.0,1,158
082006,2022,M,Y36,36.0,1,120
082006,2023,M,Y36,36.0,1,129
082006,2024,M,Y36,36.0,1,140
082006,2025,M,Y36,36.0,1,138
082006,2019,M,Y36,36.0,15,0
082006,2020,M,Y36,36.0,15,0
082006,2021,M,Y36,36.0,15,0
082006,2022,M,Y36,36.0,15,0
082006,2023,M,Y36,36.0,15,0
082006,2024,M,Y36,36.0,15,0
082006,2025,M,Y36,36.0,15,0
082006,2019,M,Y36,36.0,16,0
082006,2020,M,Y36,36.0,16,0
082006,2021,M,Y36,36.0,16,0
082006,2022,M,Y36,36.0,16,0
082006,2023,M,Y36,36.0,16,0
082006,2024,M,Y36,36.0,16,0
082006,2025,M,Y36,36.0,16,0
082006,2019,M,Y36,36.0,17,0
082006,2020,M,Y36,36.0,17,0
082006,2021,M,Y36,36.0,17,0
082006,2022,M,Y36,36.0,17,0
082006,2023,M,Y36,36.0,17,0
082006,2024,M,Y36,36.0,17,0
082006,2025,M,Y36,36.0,17,0
082006,2019,M,Y36,36.0,2,222
082006,2020,M,Y36,36.0,2,203
082006,2021,M,Y36,36.0,2,175
082006,2022,M,Y36,36.0,2,179
