DATAFLOW,FREQ,REF_AREA,DATA_TYPE,SEX,AGE,MARITAL_STATUS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_SEX,NOTE_AGE,NOTE_MARITAL_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,15,2019,9,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,15,2020,12,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,15,2021,16,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,15,2022,17,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,15,2023,15,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,15,2024,21,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,15,2025,20,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,16,2019,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,16,2020,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,16,2021,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,16,2022,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,16,2023,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,16,2024,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,16,2025,1,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,17,2019,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,17,2020,1,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,17,2021,1,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,17,2022,1,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,17,2023,1,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,17,2024,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,17,2025,1,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,2,2019,18871,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,2,2020,17436,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,2,2021,16891,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,2,2022,16122,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,2,2023,15765,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,2,2024,15059,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,2,2025,14649,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,3,2019,366,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,3,2020,347,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,3,2021,375,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,3,2022,376,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,3,2023,386,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,3,2024,378,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,3,2025,389,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,4,2019,22,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,4,2020,26,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,4,2021,18,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,4,2022,32,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,4,2023,26,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,4,2024,21,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,4,2025,21,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,99,2019,31369,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,99,2020,30018,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,99,2021,29460,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,99,2022,28814,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,99,2023,29061,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,99,2024,28448,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,99,2025,28461,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y38,99,2026,28259,e,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,1,2019,11448,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,1,2020,11601,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,1,2021,11401,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,1,2022,11902,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,1,2023,11819,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,1,2024,12361,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,1,2025,12619,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,15,2019,12,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,15,2020,15,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,15,2021,14,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,15,2022,22,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,15,2023,24,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,15,2024,21,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,15,2025,25,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,16,2019,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,16,2020,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,16,2021,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,16,2022,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,16,2023,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,16,2024,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,16,2025,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,17,2019,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,17,2020,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,17,2021,1,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,17,2022,1,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,17,2023,2,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,17,2024,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,17,2025,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,2,2019,19561,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,2,2020,19064,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,2,2021,17681,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,2,2022,17436,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,2,2023,16470,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,2,2024,16202,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,2,2025,15416,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,3,2019,430,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,3,2020,419,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,3,2021,390,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,3,2022,453,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,3,2023,454,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,3,2024,448,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,3,2025,440,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,4,2019,47,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,4,2020,26,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,4,2021,28,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,4,2022,24,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,4,2023,42,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,4,2024,33,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,4,2025,22,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,99,2019,31498,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,99,2020,31125,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,99,2021,29515,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,99,2022,29838,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,99,2023,28811,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,99,2024,29065,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,99,2025,28522,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y39,99,2026,28559,e,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y4,1,2019,22103,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y4,1,2020,21529,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y4,1,2021,21273,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y4,1,2022,21364,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y4,1,2023,20854,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y4,1,2024,20159,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y4,1,2025,19644,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y4,99,2019,22103,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y4,99,2020,21529,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y4,99,2021,21273,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y4,99,2022,21364,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y4,99,2023,20854,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y4,99,2024,20159,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y4,99,2025,19644,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y4,99,2026,19425,e,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,1,2019,11023,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,1,2020,10957,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,1,2021,10806,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,1,2022,11213,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,1,2023,11465,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,1,2024,11442,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,1,2025,12004,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,15,2019,8,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,15,2020,15,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,15,2021,17,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,15,2022,15,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,15,2023,28,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,15,2024,30,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,15,2025,32,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,16,2019,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,16,2020,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,16,2021,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,16,2022,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,16,2023,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,16,2024,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,16,2025,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,17,2019,1,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,17,2020,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,17,2021,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,17,2022,2,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,17,2023,1,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,17,2024,2,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,17,2025,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,2,2019,20902,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,2,2020,19757,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,2,2021,19380,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,2,2022,18121,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,2,2023,17826,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,2,2024,16808,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,2,2025,16515,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,3,2019,498,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,3,2020,497,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,3,2021,451,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,3,2022,467,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,3,2023,520,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,3,2024,543,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,3,2025,525,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,4,2019,41,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,4,2020,53,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,4,2021,31,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,4,2022,36,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,4,2023,34,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,4,2024,45,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,4,2025,39,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,99,2019,32473,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,99,2020,31279,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,99,2021,30685,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,99,2022,29854,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,99,2023,29874,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,99,2024,28870,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,99,2025,29115,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y40,99,2026,28582,e,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y41,1,2019,10340,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y41,1,2020,10677,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y41,1,2021,10281,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y41,1,2022,10648,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y41,1,2023,10883,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y41,1,2024,11158,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y41,1,2025,11106,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y41,15,2019,14,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y41,15,2020,8,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y41,15,2021,19,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y41,15,2022,18,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y41,15,2023,20,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y41,15,2024,35,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,ITG1,JAN,1,Y41,15,2025,36,,,FILTER__ITG1,,,,,,,
